taxonomy_recordid,taxonomy_name,taxonomy_parent_name,exclude_vocabulary,taxonomy,category_logo,category_logo_white,taxonomy_grandparent_name,taxonomy_vocabulary,taxonomy_x_description,taxonomy_x_notes,language,taxonomy_services,taxonomy_parent_recordid,taxonomy_facet,category_id,taxonomy_id,order,badge_color,flag,status
1289547496287422,"Enrolled in College",1210543691411181,,1081834932991779,,,,,,,,1217517912625492,,,,recxPVY1MJ22ttjJR,,C8FCBE,,Published
1287117316578391,"Women's Health",800876057594945,,629864383953331,,,,,,,,,,,,recxQ0yaZyaZ2EQvo,,865941,,Published
1291969667893408,"Multiple Chronic Conditions",1276982655382389,,1081834932991779,,,,,,,,819876815045177,,,,recxTGP9so41Xeqcv,,196FA4,,Published
1300476128041301,Household,,,1081834932991779,,,,,,,,,,,,recxXuG6mntr5gGs3,,C63287,,Published
1312289963424379,"Skills Assessment",625531295881156,,629864383953331,,,,,,,,619428544473590,,,,recxegWlr27N5URmY,,098AD0,,Published
1317857645388030,"Young Adults Transitioning Out of CFSA Care",817592898756695,,1081834932991779,,,,,,,,"1277554928342075,1133049402514864,616524237670756,818780778532753",,,,recxnEZ1NJc8Bz3Sd,,91226A,,Published
1267748313114955,"Resident of 20001 Zip Code",1139839930624727,,1081834932991779,,,,,,,,1202085877211897,,,,recy0ViVnxiIEv9vK,,35E551,,Published
1276982655382389,"Health Conditions",,,1081834932991779,/uploads/images/1613688250category_logo_1276982655382389.png,/uploads/images/1613688250category_logo_white_1276982655382389.png,,,"Services for medical care, dental care, health education, addiction and recovery, help finding services and help paying for healthcare.\n",,,"1135119642997578,1273614384596478,580060602461538,853599380702227,1107477274966494,1229961680483259,1038206932789964,1195264768754640,1093722312624410,583905742719734,631582174906714,1095621090051578,1330489680518823,585745505232672,1135146593857359,876118989495452,890516898015838,1112712465466061,1024335862745029,681568772199807,785169150627540,1092296589947000,1176207549830608,606736767772085,823785251815168,1099899521922388,1176655697971687,1206755076792649,1311323215134581,859847606001066,573712074661708,1225681361275050,915604912347301,1086669106439677,930118509045826,621585086191000,564257031952303,1299123782574590,1185359834982349,969104577757425,1231068953747206,1255828431025209,990059361209852,852293839945847,1048984129419777,778121485505827,864041028832460,1134389546347902,891245636047663,953570402846759,1049005398980524,852528117694344,1287524810502357,1161898129373780,623995531339898,1118072829940673,1118941099925179,914742928477842,796791181677810,1265678209789686,594606264685919,757989986692540,1128704737609004,1272557250166706,540866542533436,823996409566009,1095497824033311,1099208107604478,948838805132982,1281848063989826,841673521697595,1095945124402776,1252999982476801,1171107809657948,770730332028956,1293714246926509,619865391321510,1163788260715796,1182835937166583,1343816429794125,1204854175620898,930620453165185,838936758542114,1215666375374993,935391639326831,927583086660595,877408991389663,771415038083007,916595636524322,912682382040353,1222212212143407,1171041183154896,1330210073954058,1102764489219960,570279198497703,834474801815094,600311424612877,1049979809257514,1135984147096642,828981302922460,615102245607234,1073305429578122,819105625973846,561831919465625,1182824915404630,744532051423737,1146482188745759,1019809336799909,1280199390097891,1124712566709259,758678154564108,927525077065562,1154673214411715,856388971104613,1161698203083101,838439633965089,1210054763234429,963084111494175,846114903100076,769155518616587,815900335838427,989132061763461,1226032227700549,1228391315842600,833463361083754,1003127511248132,819907567165668,826324408184019,1188616906512182,1235579050212858,873315756007935,645620379335062,1135547983717044,1317811461953516,1266964744981497,914571037644850,808409696885770,604071251546446,1242580580751174,925576284170577,634163805498241,804348455722045,1133566646559856,827054024656401,712328327930380,1205629989379688,1049343334916651,972396791405136,1198461656471923,1229999806342320,1299749997616354,806763348310571,1132229411458875,620569007037808,980051444166145,1275024510435821,855260709365984,791536876977084,981268426186337,1297071446315488,919786369196164,896329421364349,1216093434926302,1225103848906322,1260729084144993,623904786582994,1226514003731413,1243311965925842,1202321397052978,622678818794830,788869158854905,684120515696887,1296135146920487,595082261115094,858728937671038,763106931954514,768420867308238,567586810350969,618510425235763,875783576771374,1215155337816976,667384544326235,603666914258436,660274006512095,1277590500374109,658900524855990,650975829022117,1184398102096366,978362959076613,569658380553026,778216401015612,830345150121911,882977120503000,985539150706956,878843131559556,566547951213450,770578690423338,1154573023147130,845610250708517,1336040674276309,586144902080222,1070313721456673,785571229155728,988299332485221,819876815045177,1179579948367764,906941638249299,1128952488713927,1096380639922060,765148434335618,1183846216660530,974276139813148,824258346211268,874318868056401,815127350806373,849020259682919,594081408024759,907038865795598,586068010954858,1219965481612856,1167108992028451,935921848165742,1259262671692605,1115001618582576,609764906879432,607057383679661,1142869830287216,793641507311678,741287798283565,659284177800711,1141602848810845",,,,recy8dWejd16YV8Ec,,000000,modified,Published
1275226911657115,"Physical Therapy",806935508227949,,629864383953331,,,,,,,,,,,,recy9GhQ55Gd6jfSU,,111734,,Published
1305774265925553,Housing,,,629864383953331,/uploads/images/1613685650category_logo_1305774265925553.png,/uploads/images/1613685650category_logo_white_1305774265925553.png,,,"Services for emergency, short-term and long-term housing, housing advice, help finding housing and help paying for housing.\n",,,"805290013325766,831230865396411,576233469616692,1183837054694105,1309075999603061,1290826855930269,1098034582826680,1089668903464175,1150526426164419,605385202624201,991462076076973,739062573866794,1003036537750667,643156433763559,1107276468708862,656227428086310,1099503418949118,1231068953747206,1236034161171034,1275285193089089,983357706289803,1311425782447298,1257941540805584,1217211341955511,906124615204603,603580181050118,853929141214417,594569394092610,1219445943923328,1242062893800378,990789256930274,1136409058298095,930016985181850,888508309645148,1245580607395005,1194872069892643,744532051423737,917340488183103,1129022337432214,912868472017219,1221652904126057,1239257983465773,1252811207069395,637799341696955,1200334283969211,624670942302096,901644988734342,828873851944462,1247609265512489,829979157869352,1262274366963110,1184021119607946,1071954080796084,1247087473794460,1099406667463105,1210054763234429,1156734654820399,1207720606469506,1265103663036314,1107272253487063,1286937248151879,1065184137544502,1172610413356554,905246821897219,1166513065360124,937486809669218,1131528502132736,998910660786600,1120925823267751,1076835020018645,1107751503709452,1228697695545072,787172371237208,569553997851039,857853579878864,754147676615710,929072757628683,1316670958147366,943806798890403,1122934207742346,1286870063123571,1135547983717044,659175264242163,1317811461953516,967262538035937,1177007501779839,966998420345688,757359275699925,978727751545440,822981725695134,1242580580751174,1310753806244301,1275679223903759,1331448293255479,910488601528452,1214338575557271,1176697876442539,569326528063960,628701475151017,892242290030635,728933894927396,1121716306827418,646181177473340,848785574110592,960664065602895,926618827303169,718763768520855,900938870720008,645639147901738,806763348310571,1158436268672418,869422229117923,773172814806209,957811011700764,925701018774057,1234923855165980,987823009683776,795879638840285,1235224978747922,937153699338620,1109535799611317,1084038513265975,741133276923057,1277554928342075,1317004978451196,1215155337816976,1053339592565591,772373540242764,757996066878670,911538558546594,1246421144702219,1126118557955040,1155437863225575,647744623033900,1276572352527456,1164611414305040,650989691735486,1285828968189382,1107517105201722,876445692954802,1317372777897148,1179507648098128,1117231582416420,992859209726369,1277590500374109,813818370182701,1310340922667081,635447872052057,586532932628487,1164412528090303,1200468711293825,762627227359602,788820780825349,914082352772982,1133049402514864,616524237670756,590856913957665,1350703837531670,818780778532753,1122591520560722,803823952910815,928437024657296,1251032317225019,1227144157948013,594081408024759,1268436437227362,821975197328764,712957682845265,658172156866857,1282627737254185,1279704727295628,1296908548961437,746078248071882,792936164198567",,,,recySstfpcAbj9JkS,,000000,modified,Published
1321490465403348,"Asian Pacific American",896905506493054,,1081834932991779,,,,,,,,"895263756347270,702296325594248,831230865396411,1210758210255628,1220731362295108",,,,recyctQEjMRywiJXD,,1C282A,,Published
1277101341169416,"Ward 7 Resident",1139839930624727,,1081834932991779,,,,,,,,1276490106012366,,,,recz0OkzRggIP9v3j,,D472BE,,Published
1280079717530714,"Justice Involvement",,,1081834932991779,,,,,,,,,,,,recz61nCtee8Ri1L6,,2D78A5,,Published
1288689768871609,"Clothing Vouchers",1150739665501290,,629864383953331,,,,,,,,,,,,recz8vOXmKoFLdn3c,,7EC37F,,Published
1287667361952257,"Unaccompanied Minors",1167028395080754,,1081834932991779,,,,,,,,990789256930274,,,,recz9cCUv1B55oehu,,CB8510,,Published
1296225794307299,"Ages 18+",1212005456553071,,1081834932991779,,,,,,,,"1206755076792649,785169150627540,1092296589947000,1307844962163383,606736767772085,1176207549830608,945829836126554,823785251815168,1099899521922388,1176655697971687,621922475876912,768548905888033,833282615728356,1273412412302024,772373540242764,911538558546594,647744623033900,1202085877211897",,,,reczAdpaOT06Ntk1m,,98C1FC,,Published
1292438606384099,"Living with Developmental Disability",1141891580359737,,1081834932991779,,,,,,,,"803289389092544,920689283541707,1316420247965579,970844412851977,1336452381281967,871879878241177,851263054981026,1017822050974117,940893098849307",,,,reczB7Rp7i1AMjK5E,,577501,,Published
1316589317502463,"Ward 5 Resident",1139839930624727,,1081834932991779,,,,,,,,1276490106012366,,,,reczXLWoGmvTh84vS,,CF391E,,Published
1317833415134279,"Overnight Camp",1110183826221887,,629864383953331,,,,,,,,,,,,reczZGC98EtRW7V9m,,FABB9D,,Published
1324762445004848,"Computer Class",625531295881156,,629864383953331,,,,,,,,,,,,reczc2F5SjIlpLLvD,,F90D12,,Published
1351267360227141,"Mental Illness",1276982655382389,,1081834932991779,,,,,,,,1179579948367764,,,,reczyZvMa7fGgYGaG,,04EE0C,,Published
1351267360227142,"Emergency Alerts",1169956847122981,,,,,,"Service Category",,,,,,,,,,000,,Published
1351267360227143,Insurance,893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227144,"High Blood Pressure",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227145,Pre-diabetic,1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227146,"HIV Prescription Assistance",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227147,Pre-diabetes,1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227148,Diabetes,1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227149,Hypertension,1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227150,"Must either live in DC OR go to school in DC",,,1081834932991779,,,,,,,,,,,,,,000000,modified,Published
1351267360227151,1238748896910244,1139839930624727,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227152,"Student at a school in DC",931128613729617,,1081834932991779,,,,,,,,,,,,,,000000,modified,Published
1351267360227153,"Student in a DC school",931128613729617,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227154,"Go to school in DC",931128613729617,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227156,Breastfeeding,1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227157,"Nutritional risk",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227158,"Medical risk",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227159,"Developmental Disability",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227160,"At or below 500% FPL",996413864069591,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227161,"Case Management",893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227162,"-Narcan/overdose treatment",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227163,"LGBTQ Health",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227164,"Case Management",893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227165,"Intensive level of need/LOCUS score of 22+",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227166,"2 or more admission to inpatient facility, housing instability, high risk and/or use of facility-based services, insufficient supports, and/or substance abuse/medical support",833374944686291,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227167,"Substance Abuse",1276982655382389,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227168,"People with legal matters based in DC",1139839930624727,,,,,,,,,,,,,,,,000000,modified,Published
1351267360227169,"Person with legal issue in DC",1139839930624727,,,,,,"Service Eligibility",,,,,,,,,,#000,,Unpublished
1351267360227170,"Sibley patients only",1198680311005259,,1081834932991779,,,,,,,,,,,,,,000000,modified,Published
1351267360227171,Volunteering,832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227172,"Income at or below 40% Area Median Income",996413864069591,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227173,"Job Readiness",976566727118378,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227174,"Ages 8-13",1212005456553071,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227175,"Ages 0-3",1212005456553071,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227176,"Consumer Debt/Bankruptcy",841905613386238,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227177,"Estate Planning: Will Drafting, Advanced Healthcare Directives and Power of Attorney",841905613386238,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227178,"Maryland Counties - Prince George’s, Calvert, Charles, St. Mary’s",1139839930624727,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227179,"Discounted groceries",630013980013392,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227180,"Ages 14-20",1212005456553071,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227181,"Job retention support",832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227182,Apprenticeship,832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227183,"Job Skills",832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227184,"Post-Secondary Education",976566727118378,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227185,"Court Ordered Community Service",841905613386238,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227186,"Integrated Dual Disorders Treatment",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227187,"Crisis Intervention",1169956847122981,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227188,"Arts/Music education",976566727118378,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227189,"Court Ordered Anger Management",841905613386238,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227190,"Social Services",893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227191,"Ages 20-22",1212005456553071,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227192,"Getting photo ID",893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227193,"Ages 18-65",1212005456553071,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227194,Incarcerated,1280079717530714,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227195,"185% federal poverty line",996413864069591,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227196,"185% Federal Poverty Line",996413864069591,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227197,"Vocational Training",976566727118378,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227198,"Volunteer Opportunities",832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227199,Volunteering,832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227200,"House Cleaning",1305774265925553,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227201,"House Cleaning",1305774265925553,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227202,"1st Time Homebuyers",817592898756695,,1081834932991779,,,,,,,,,,,,,,#000,,Unpublished
1351267360227203,"Nutrition Counseling",630013980013392,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227204,Telehealth,879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227205,"Memory Health",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227206,Caregivers,893915418546777,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227207,"Elder Abuse",879394671891223,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
1351267360227208,Volunteer,832122112723102,,629864383953331,,,,,,,,,,,,,,#000,,Unpublished
