id,organization_id,name,alternate_name,description,transportation,latitude,longitude
8713,8713,JCS - CENTRAL - SENIOR SERVICES - SENIOR RIDE,,Senior Ride provides limited bus transportation for the JCS Caf+¬ at Espanola Way and Michael Ann Russell JCC.  Shopping trips are provided for individuals enrolled in the congregate meal program in Miami Beach and North Miami Beach.  Senior Ride operates one wheel chair accessible vehicle with wheel chair lift.,,,
8714,8714,JCS - CENTRAL - SENIOR SERVICES - RECREATIONAL ACTIVITIES,,"Recreational activities are offered as part of the congregate meal program at each lunchroom. Activities include yoga, fitness classes, sing-a-longs, arts and crafts, and bingo",,,
8715,8715,LITTLE HAVANA - CONGREGATE MEALS - DRA. OLGA MARIA MARTINEZ,,"Served at Senior Centers throughout Miami-Dade County for the 33 past years, nutritious meals are provided to about 1,750 unduplicated seniors every week day. These meals are designed to provide 1/3 of an elderly person's daily nutritional needs. \n\nIn addition to receiving congregate meals, seniors who attend the senior centers have many other services at their disposal. These services include transportation to and from the center, recreation activities such as arts and crafts and music appreciation, dominoes, bingo, and other group table games. Seniors in attendance are also offered exercise instruction provided by certified exercise trainers and with a program specific to the needs and abilities of seniors.",,,
8716,8716,LITTLE HAVANA - CONGREGATE MEALS - PALERMO,,"Served at Senior Centers throughout Miami-Dade County for the 33 past years, nutritious meals are provided to about 1,750 unduplicated seniors every week day. These meals are designed to provide 1/3 of an elderly person's daily nutritional needs. \n\nIn addition to receiving congregate meals, seniors who attend the senior centers have many other services at their disposal. These services include transportation to and from the center, recreation activities such as arts and crafts and music appreciation, dominoes, bingo, and other group table games. Seniors in attendance are also offered exercise instruction provided by certified exercise trainers and with a program specific to the needs and abilities of seniors.",,,
8717,8717,LITTLE HAVANA - CONGREGATE MEALS - UTD,,"Served at Senior Centers throughout Miami-Dade County for the 33 past years, nutritious meals are provided to about 1,750 unduplicated seniors every week day. These meals are designed to provide 1/3 of an elderly person's daily nutritional needs. \n\nIn addition to receiving congregate meals, seniors who attend the senior centers have many other services at their disposal. These services include transportation to and from the center, recreation activities such as arts and crafts and music appreciation, dominoes, bingo, and other group table games. Seniors in attendance are also offered exercise instruction provided by certified exercise trainers and with a program specific to the needs and abilities of seniors.",,,
8718,8718,FKAHEC - TOBACCO CESSATION - KEY LARGO,,"The iQuit program offers tobacco cessation programs for individuals wanting to seek help. The program includes two options:\n\nOption 1:\nA 2-hour session where participants learn how to develop a successful quit plan.\n\nOption 2:\nSupport groups met once a week for 6 weeks and over a variety of topics including coping with withdrawal symptoms, managing addiction and preventing relapse.\n\nNicotine patches, lozenges and gum to help tobacco users cope with nicotine withdrawal symptoms are provided.",,,
8719,8719,FKAHEC - SCHOOL HEALTH CLINICS - KEY WEST HIGH SCHOOL,,"FKAHEC provides medical services to children attending certain school in Monroe County at no cost. The following services are provided:\n\n* School Health Physicals and Comprehensive Health Assessments \n* Sick and Well Child Visits\n* Chronic Disease Management (Asthma and Diabetes)\n* Prescriptions\n* Treatment of Minor Injuries\n* Strep, Urine Dipstick and Glucose Testing\n* Vision/Hearing Tests\n* Pregnancy Testing\n* Referral for Full Labs, Specialty Services, oral Health and Immunizations\n* Education and Prevention Services\n* Nutrition and Weight Management Counseling\n* Consultation and Collaboration with School Health and Psychology Services\n* Smoking Cessation\n\n\n###MON###",,,
8720,8720,FKAHEC - SCHOOL HEALTH CLINICS - STANLEY SWITLIK SCHOOL,,"FKAHEC provides medical services to children attending certain school in Monroe County at no cost. The following services are provided:\n\n* School Health Physicals and Comprehensive Health Assessments \n* Sick and Well Child Visits\n* Chronic Disease Management (Asthma and Diabetes)\n* Prescriptions\n* Treatment of Minor Injuries\n* Strep, Urine Dipstick and Glucose Testing\n* Vision/Hearing Tests\n* Pregnancy Testing\n* Referral for Full Labs, Specialty Services, oral Health and Immunizations\n* Education and Prevention Services\n* Nutrition and Weight Management Counseling\n* Consultation and Collaboration with School Health and Psychology Services\n* Smoking Cessation\n\n\n###MON###",,,
8722,8722,BRAIN CENTER - PARK OPTIMIST MIAMI - PARKINSON'S WELLNESS PROGRAMS,,"Wellness Programs for Parkinson's Disease (PD) patients and their caregivers. The Wellness Programs include a variety of exercise, stress reduction, therapy, and educational programs for PD patients and caregivers and rock steady boxing program. In addition, we host a monthly caregiver's support group.",,,
8724,8724,MIAMI-DADE FAMILY LEARNING PARTNERSHIP - ALL IN THE FAMILY PARENTING PROGRAM,,"The Miami-Dade Family Learning Partnerships is implementing the All in the Family parenting program with the goal to increase parental competences, strengthen attachment and nurturing parents, and to reduce the likelihood of harsh and inappropriate discipline. \n\nThis is accomplished by conducting parenting group sessions with pregnant women, teenage and young first time mothers with children under the age of five (5) residing in low-income areas of Miami-Dade County. The sessions emphasize parent-child interaction through active discussion and role play activities. The program activities are stimulated by video vignettes of real life situations.\n\nThe All in the Family parenting program utilizes the Incredible Years evidence based curriculum.",,,
8725,8725,UM - DEPARTMENT OF PEDIATRICS - JOHN T. MACDONALD FOUNDATION SCHOOL HEALTH INITIATIVE,,"Dr. John T. Macdonald Foundation School Health Initiative: School-based primary care, nursing and social worker services in five public schools associated with the North Miami Beach feeder pattern.",,,
8726,8726,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - ARCH CREEK ELEMENTARY,,"Provides comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnostics and Treatment of minor illnesses, chronic disease prevention management, asthma breathing treatments, basic lab services including: cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing, and weight), nutritional counseling, adolescent health services, individual and group counseling, stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8727,8727,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - BOOKER T. WASHINGTON SENIOR HIGH,,"Provides comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnostics and Treatment of minor illnesses, chronic disease prevention management, asthma breathing treatments, basic lab services including: cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing, and weight), nutritional counseling, adolescent health services, individual and group counseling, stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8728,8728,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - FULFORD ELEMENTARY,,"Comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnosis and Treatment of minor illnesses, chronic disease prevention/management/treatment, asthma breathing treatments, basic lab services including; cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing and weight), nutritional counseling, adolescent health services, counseling services (individual, group), stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8729,8729,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - GERTRUDE EDELMAN/SABAL PALM ELEM,,"Comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnosis and Treatment of minor illnesses, chronic disease prevention/management/treatment, asthma breathing treatments, basic lab services including; cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing and weight), nutritional counseling, adolescent health services, counseling services (individual, group), stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8730,8730,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - GREYNOLDS PARK ELEMENTARY,,"Comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnosis and Treatment of minor illnesses, chronic disease prevention/management/treatment, asthma breathing treatments, basic lab services including; cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing and weight), nutritional counseling, adolescent health services, counseling services (individual, group), stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8731,8731,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - JOHN F. KENNEDY MIDDLE,,"Provides comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnostics and Treatment of minor illnesses, chronic disease prevention management, asthma breathing treatments, basic lab services including: cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing, and weight), nutritional counseling, adolescent health services, individual and group counseling, stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8732,8732,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - NORTH MIAMI BEACH SENIOR HIGH,,"Comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnosis and Treatment of minor illnesses, chronic disease prevention/management/treatment, asthma breathing treatments, basic lab services including; cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing and weight), nutritional counseling, adolescent health services, counseling services (individual, group), stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8733,8733,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - NORTH MIAMI MIDDLE,,"Provides comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnostics and Treatment of minor illnesses, chronic disease prevention management, asthma breathing treatments, basic lab services including: cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing, and weight), nutritional counseling, adolescent health services, individual and group counseling, stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8734,8734,UM - DEPARTMENT OF PEDIATRICS - JTMF SCHOOL HEALTH INITIATIVE - NORTH MIAMI SENIOR HIGH,,"Provides comprehensive annual physical examinations, electrocardiogram testing, comprehensive behavioral risk assessment via GAPS tool, Diagnostics and Treatment of minor illnesses, chronic disease prevention management, asthma breathing treatments, basic lab services including: cholesterol and hemoglobin screening, immunizations, preventative dental care, suturing and suture removal, health screenings (vision, hearing, and weight), nutritional counseling, adolescent health services, individual and group counseling, stress management, crisis intervention, and educational classes on health/wellness issues.",,,
8735,8735,NEW ERA - PSYCHOSOCIAL REHABILITATION GROUP,,Provides therapy to those suffering from a mental illness to be able to rehabilitate them and help them become independent again.,,,
8736,8736,GRACE CHRISTIAN PREPARATORY,,"The GCP After School and Summer Bridge Program targets 75 children and youth, (composed of 30% children with disabilities, including Autism, Learning Disabilities, and EBD GÇô Emotional Behavioral Disabilities). \n\nThe After School and Summer Bridge Program features researched based curricula. Activities include: reading, math, science, physical fitness, family engagement, nutritional awareness, life skills, social skills, enrichment, prevention and intervention services for children and families. Services provide for those who have ADHD, emotional behavioral disabilities, Autism, and learning disabilities. \n\nFeatures behavioral and emotional counseling - through our partnership with Psysolutions, Inc - an organization that provides mental health services to children and families. \n\nAlso, during the school year, the programming offers homework help and tutoring on a daily basis. The summer (8 weeks) includes weekly field trips.\n\nDates:\nJune 17th - August 9th",,,
8737,8737,MIAMI CHILDREN'S MUSEUM - AFTER SCHOOL PROGRAM - EARLINGTON HEIGHTS ELEMENTARY,,"The Miami Children's Museum After School program takes place at Earlington Heights Elementary. Activities include: literacy skills, fitness skills, homework assistance, arts and culture, and project based learning. A snack is also provided.",,,
8738,8738,MIAMI CHILDREN'S MUSEUM - AFTER SCHOOL PROGRAM - SKYWAY ELEMENTARY,,"The Miami Children's Museum After School program takes place at Skyway Elementary. Activities include: literacy skills, fitness skills, homework assistance, arts and culture, and project based learning. A snack is also provided.",,,
8739,8739,MIAMI CHILDREN'S MUSEUM - AFTER SCHOOL PROGRAM - LIBERTY CITY ELEMENTARY,,"The Miami Children's Museum After School program takes place at Liberty City Elementary. Activities include: literacy skills, fitness skills, homework assistance, arts and culture, and project based learning. A snack is also provided.",,,
8740,8740,JCS - MIAMI BEACH - BEHAVIORAL HEALTH SERVICES - BREAST CANCER SUPPORT GROUP,,The Breast Cancer Support Group welcomes the participation of breast cancer survivors in a weekly support group.,,,
8741,8741,DREAM FOUNDATION,,"Serving terminally-ill adults and their families by providing end-of-life dreams that offer inspiration, comfort and closure.",,,
8742,8742,KETAMINE HEALTH CENTER,,"Our mission at Ketamine Health Centers is to help depression, fibromyalgia, post-traumatic stress disorder sufferers and those suffering from suicidal ideation regain the balance in their lives via ketamine therapy. \n\nWith years of medical experience, knowledge, and prior ketamine application, our team of qualified medical experts is able to provide patients with life-changing holistic treatments.",,,
8743,8743,PLAYING THE GAME OF LIFE - AFTER SCHOOL -EARLY STEP LEARNING CENTER HYCCF,,"Early Childhood Quality Consultant's dba. Playing the Game of Life After-School program in North Miami provides services to children that includes Literacy; Homework Assistance; Physical fitness; Yoga; Dance; Cooking and Nutrition In House Field Trips; Art and Culture; STEM; Music; and Mindfulness. Life Skills are infused in all components that encompasses a broad range of social competency skills that includes Conflict Resolution; Community building, Developmentally Appropriate Rules, Understanding Conflicts, Perception, Anger Management, and Communication skills",,,
8744,8744,UM - DEPARTMENT OF PEDIATRICS - FAMILIES FIRST NETWORK - INCREDIBLE YEARS - CENTRO MATER WEST,,"The Families First Network provides a free parenting group for parents of children ages 1 through 3. This 12-week series enables parents to learn from University of Miami Parenting Specialists. Discuss and learn ways to build a positive relationship with your child, promote your childGÇÖs social-emotional development, use positive discipline to set limits effectively, and manage separations and reunions. Parents receive topic related items. Daytime and evening groups are offered on a weekly basis in English and Spanish to Miami-Dade County residents at various locations throughout the county.",,,
8745,8745,UM - DEPARTMENT OF PEDIATRICS - FAMILIES FIRST NETWORK - BABY & ME GROUP - WEST KENDALL REGIONAL,,"The Baby & Me group is a 10-week group for parents and their babies, ages newborn to 6 months at enrollment. Parents attend meetings with their babies to discuss topics such as attachment, development, nutrition, sleep, and behavior. Families receive free items such as blankets, rattles, and other toys related to the topics discussed and create a scrapbook for their babies. Daytime and evening groups are offered on a weekly basis in English and Spanish to Miami-Dade residents at various locations throughout the county.",,,
8746,8746,CHILD FIND OF AMERICA - PARENT HELP,,"Offers free, confidential, telephone-based services to parents in conflict, helping fragile families to explore safe and legal options and available support systems. Assists callers by addressing co-parenting challenges, parental abduction prevention, domestic violence, child abuse or neglect concerns, and parenting styles. \n\n###MON###\n###COL###",,,
8747,8747,CITIZENS CRIME WATCH OF MIAMI-DADE COUNTY - SENIOR CITIZENS WATCH,,"Provides information and focuses on the specific protection needs of senior citizens. Educates seniors on subjects pertaining to but not limited: Identity Theft, Personal Safety, and Fraud.",,,
8748,8748,YMCA - AFTER SCHOOL PROGRAM - FRANCES S. TUCKER ELEMENTARY,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8749,8749,YMCA - AFTER SCHOOL PROGRAM - MOTHER OF CHRIST SCHOOL,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8750,8750,YMCA - AFTER SCHOOL PROGRAM - ARVIDA MIDDLE SCHOOL,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8751,8751,YMCA - AFTER SCHOOL PROGRAM - ARCH CREEK ELEMENTARY,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8752,8752,YMCA - AFTER SCHOOL PROGRAM - CARRIE P. MEEK WESTVIEW K-8,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8753,8753,YMCA - AFTER SCHOOL PROGRAM - LINDA LENTIN K-8,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8754,8754,YMCA - AFTER SCHOOL PROGRAM - FREDERICK DOUGLAS ELEMENTARY,,"The YMCA After School Program offers enrichment components such as literacy, health & fitness, social skills, homework help, snack and general after school activities.",,,
8755,8755,GIRL POWER/WORLD LITERACY CRUSADE -  GIRL POWER AFTER SCHOOL PROGRAM - GEORGIA JONES AYERS MIDDLE,,"Girl Power offers several empowerment programs to young girls and their families throughout Miami-Dade & Broward County including Girls Rock After-School; Steam, College and career readiness Summer Camp; Sister Circle Mentoring; Girls' Choir of Miami, Alternative to Suspension and Girls intervention programs. \n\nProgram activities include life skills, tutoring, journal writing, art, yoga/fitness, dance, service learning projects, academic support,educational field trips, development workshops, college & heritage tours, individual therapy, group therapy and parent support groups.\n\nAfter school program provides academic support, social emotional learning, health and fitness.",,,
8756,8756,GIRL POWER/WORLD LITERACY CRUSADE - GIRL POWER AFTER SCHOOL PROGRAM - RICHMOND HEIGHTS MIDDLE,,"Girl Power offers several empowerment programs to young girls and their families throughout Miami-Dade & Broward County including Girls Rock After-School; Summer Camp; Sister Circle Mentoring; Girls' Choir of Miami, Alternative to Suspension and Post Arrest Diversion programs. \n\nProgram activities include life skills, tutoring, journal writing, art, yoga, dance, service learning projects, educational field trips, development workshops, college & heritage tours, individual therapy, group therapy and parent support groups.\n\nAfter school program provides academic support, life skills, health and fitness.",,,
8757,8757,COMPASS 82,,Compass 82 along with Volunteer Florida provides Disaster Case Management to residents of Monroe and Miami-Dade Counties who were affected by Hurricane Irma. Screening of emergency needs is done and then client is assigned a case manager to advocate in helping design a recovery plan. \n\n\n###MON###,,,
8758,8758,NAMI - FAMILY SUPPORT GROUP - KENDALL - WEST,,"Family Support Groups (FSG) are a free, confidential, and safe family-peer-led support group for family members, caregivers and loved ones of individuals living with mental illness.\n\nThe meeting is located in Citrus Health Center West. Parking is free.",,,
8759,8759,NAMI - FAMILY SUPPORT GROUP - HIALEAH,,"Family Support Groups (FSG) are a free, confidential, and safe family-peer-led support group for family members, caregivers and loved ones of individuals living with mental illness.\n\nGroup meets in the conference room of Citrus Med. Parking is free.",,,
8760,8760,NAMI - FAMILY SUPPORT GROUP - LITTLE HAVANA,,"Family Support Groups (FSG) are a free, confidential, and safe family-peer-led support group for family members, caregivers and loved ones of individuals living with mental illness.\n\nGroup meets in the Computer Lab of Coral Gate Park.",,,
8761,8761,NAMI - CONNECTION RECOVERY SUPPORT GROUP - UNITED WAY,,"Peer Support Group (PSG) is a free, confidential, and safe peer-led support group for adults living with mental illness. \n\nGroup meets in Conference Room D. Free parking in parking garage across the street from the building.",,,
8762,8762,NAMI - CONNECTION RECOVERY SUPPORT GROUP - HIALEAH,,"Peer Support Group (PSG) is a free, confidential, and safe peer-led support group for adults living with mental illness. \n\nGroup meets in the Conference Room of Citrus Med. Parking is free.",,,
8763,8763,THE RESOURCE ROOM - AFTER SCHOOL PROGRAM - GRACE LEADERSHIP PREPARATORY ACADEMY,,"Provides an after school program offering: homework assistance, enrichment, teen prevention, reading, language arts, physical fitness and a nutritious free snack provided.",,,
8765,8765,THE ARC OF SOUTH FLORIDA - POSITIVE PARENTING PROGRAM - MIAMI GARDENS,,"The Arc of South Florida provides parents with education and skills training to promote positive communication and appropriate child rearing techniques. To do this, the Positive Parenting Program (Triple P) of parenting and family strategies for families with children will be used. Triple P is designed to prevent social, emotional, behavioral, and developmental problems in children by enhancing parent's knowledge, skills, and confidence. \n\nTwo Parenting Training's per year in Florida City, two in Kendall and two in Miami Gardens each have five group sessions and three individual phone sessions for families. A ""Stepping Stones"" series of training's at each location is tailored to family members who have children with a special need or disability.",,,
8766,8766,THE ARC OF SOUTH FLORIDA - YOUTH AFTER SCHOOL AND SUMMER CAMP (YEN) - FLORIDA CITY,,"The Arc of South Florida provides services for After school and Summer Camp Youth in Florida City. Middle and High school youth to age 22 served are primarily children with disabilities, in addition to siblings without disabilities to allow families to attend camp together. Programming comprises inclusive activities for academic support of homework, entrepreneurial skills related to gardening/agriculture, physical fitness activities, social skills, swimming lessons, nutritional activities and meals to promote healthy living, creative arts with visual arts and music, and family involvement is encouraged in special events and field trips. \n\nSummer camp Dates: June 8th - July 31st",,,
8767,8767,FLORIDA KEYS HEALTHY START COALITION - PERINATAL MOOD ANXIETY DISORDERS,,"Perinatal Mood Anxiety Disorders (PMAD), encompassing a wider variety of diagnoses formerly known as postpartum depression. Provides maternal and child health services in the community.\n\nLicensed Marriage and Family Therapist Amy Gertz is available to talk with you, at the Key West and Key Largo Tot Times.\n\n\n###MON###",,,
8776,8776,COFFO - AFTER SCHOOL - TINY KINGDOM LEARNING CENTER,,"The program offers tutoring support for reading, writing and math; fitness, social skills development, nutrition education and STEM Program.",,,
8777,8777,BENCHMARK HUMAN SERVICES - EARLY STEPS SOUTHERNMOST COAST,,"Early Steps Southernmost Coast assures that early intervention services and supporting resources are available for young children with special needs from birth to age three. If your child has a developmental delay (i.e. is slow to begin crawling, walking or talking), vision, hearing, feeding, or other established condition that place him/her at risk for developmental delay. Services offered in the southern half of Miami Dade County (south of Flagler) through the Florida Keys of Monroe County.\n\n\n###MON###",,,
8778,8778,KIX AFTER SCHOOL PROGRAM - MIAMI SPRINGS,,"Greater Miami Youth for Christ provides an after school program that offers homework help, computer lab, literature activities, physical education, social skills, character building, Bible club, and special family nights.",,,
8779,8779,GANG ALTERNATIVE - GUIDING THE PATH TO SUCCESS OUT OF SCHOOL (GPS) - CARRFOUR,,"Guiding the Path to Success (GPS) After School Program provides free after school, full day and summer camp services to 345 students and their parents (inclusive of 35 CWD) daily during the school year and 465 students and their parents (inclusive of 47 CWD) on Teacher Planning Days and throughout summer.  \n\nThe program serves students at 6 community sites located in Little Haiti, North Miami, El Portal, West Little River and Homestead neighborhoods.  \n\nThe program offers fun, engaging, best-practice curricula and activities including: literacy, fitness, math, homework assistance, social/life skills development, computer safety, Kidblog multimedia activities, field trips, arts, crafts and supervised free play time.  \n\nSummer Camp:\nBegins June 10th (7 weeks)\nRegistration will begin April 15th",,,
8780,8780,CITY OF MIAMI BEACH ALL STARS PROGRAM - MIAMI BEACH REGIONAL LIBRARY,,"Miami Beach All Stars is a year-round, best practice youth development program. A 6-week summer STEAM program is provided for the community's youth. Through the provision of youth enrichment activities, the All Stars summer program promotes the academic success and positive personal development of approximately 30 underserved, middle-school-aged youth. \n\nWhat your child will participate in:\n\nSTEAM Activities: Hands-on fun activities that include video production, robotics, coding, life skills, critical thinking, problem solving, leadership, and teamwork.\n\n* The Program will consist of a LEGO MINDSTORM EV3 Curriculum that will enable youth to understand force and motion, graph and interpret rotation sensor data, develop robots of complex thinking, and design, build and program a fully-functioning robotic system. \n\n* Youth will work with Library staff at the LibraryGÇÖs YOUmake space and will learn all aspects of video production, from acting and screenplay writing to recording and editing.\n\n* Weekly field trips are planned to bring classroom lessons to life. \n\n* Weekly movie showings are also planned on STEAM topics. Please note some may be rated PG 13.\n\n* The curriculum uses project-based learning that allows youth to have an experiential learning environment in Science, Technology, Engineering, Art and Mathematics as they engage with their creations. \n\n* These STEAM project-based activities enable problem solving of real world challenges that allow students to understand and appreciate the relevancy of their work in their own lives and the world around them. \n\nParticipants who complete the program will earn their very own ROBOT to build at home while applying their learned skills!\n\nThis comprehensive program seeks to reduce risk factors and build protective factors by offering youth the opportunity to develop lifelong interests and acquire social, emotional and cognitive skills that promote academic success, healthy youth development, and- ultimately- successful families and communities.\n\nAll Stars provides transportation to and from North Shore Park and Miami Beach Regional Library and occasional, related field trips.\n\nSummer Camp Dates:\nJune 10 GÇô August 16, 2019 (July 4th - No programming)",,,
8781,8781,PASSPORT HEALTH MIAMI - VIRGINIA GARDENS,,"Passport Health Miami provides travel vaccinations, as recommend by the CDC, and wellness services to help prepare for international stays.",,,
8782,8782,THE GIVING TREE LEARNING CENTER,,"The Giving Tree Learning Center is a child care facility with a maximum capacity of 100 children. The provider may also participate in a subsidized child care program.\n\nProvides day care starting a the age of 2 months, free VPK, before school and after school care, tutoring, and summer camp. Summer camps offers field trips and after school offers homework assistance and snacks.\n\nAchievement and/or Accreditations: APPLE - NAEYC\n\nSummer Camp:\nJune 10th - August 16th",,,
8783,8783,"THE SPEECH STUDIO - EVELYN LERNER GROSSMAN, M.S., CCC-SLP",The Speech Studio,"Evelyn Lerner Grossman provides services in the following areas:\n\n* Transgender Vocal Coaching \n* Voice Feminization \n* Private Classes in Hollywood or via Skype throughout Florida\n* Safe, Caring, and Effective Therapy by Certified Speech Pathologist\n* Develop Your True Voice",,,
8784,8784,SEGAL TRIALS,,"A network of clinical research sites specializing in psychiatry, neurology, addiction, general medicine, and women's health.",,,
8785,8785,BORINQUEN - NORTH MIAMI,,Borinquen Medical Centers of Miami-Dade provide a comprehensive range of health and social services to our culturally diverse community in Miami-Dade County. \n\nServices include pediatrics for children.,,,
8786,8786,BORINQUEN - CASE MANAGEMENT CENTER,,"The Ryan White program is an AIDS Drugs Assistance Program. It provides FDA-approved medications to low-income people living with HIV who have limited or no health coverage from private insurance, Medicaid, or Medicare. Also provides case management services.",,,
8787,8787,LARKIN COMMUNITY HOSPITAL - DOCTOR AT HOME,,Doctor At Home provides quality medical care in the comfort of the patient's home. Provides referrals to in home Podiatrist and Wound care Specialist. \n\nServices include: \n\n* Physical exams\n* Diagnostic testing  \n* Care coordination with nursing agencies or other doctors\n* Primary care physician appointment\n* General and vascular ultrasounds\n* Pulmonary function test\n* Labs\n* Prescription refills\n* X-rays and EKG's\n* Follow-up visits,,,
8793,8793,REGIS HOUSE - SOUTH,,"Regis House provides mental health, family support and substance abuse services, individual, family, and marital therapy.",,,
8794,8794,UNITED WAY OF MIAMI-DADE - CENTER FOR FINANCIAL STABILITY,,Helping working individuals and families pave a path to financial independence is a top priority for United Way. A key strategy to achieving this outcome is the United Way Center for Financial Stability. \n\nThe Center provides working individuals and families with a full range of services and support GÇô from financial coaching to free tax preparation and benefits enrollment to employment assistance and credit counseling.,,,
8795,8795,UNITED WAY OF MIAMI-DADE - CENTER FOR FINANCIAL STABILITY - SITE II,,Helping working individuals and families pave a path to financial independence is a top priority for United Way. A key strategy to achieving this outcome is the United Way Center for Financial Stability. \n\nThe Center provides working individuals and families with a full range of services and support GÇô from financial coaching to free tax preparation and benefits enrollment to employment assistance and credit counseling.,,,
8796,8796,UNITED WAY OF MIAMI-DADE - CENTER FOR FINANCIAL STABILITY - SITE III,,Helping working individuals and families pave a path to financial independence is a top priority for United Way. A key strategy to achieving this outcome is the United Way Center for Financial Stability. \n\nThe Center provides working individuals and families with a full range of services and support GÇô from financial coaching to free tax preparation and benefits enrollment to employment assistance and credit counseling.,,,
8797,8797,DOUGLAS GARDENS CMHC - GOLDEN PALMS RESIDENTIAL TREATMENT FACILITY,,"Golden Palms provides residential treatment services to adults with a serious and persistent mental illness. We provide residential care, psychiatric services, case management, and therapeutic activities in a nurturing, supervised environment. \n\nGolden Palms is located close to scenic parks, museums, restaurants, malls, and nature preserves. Our facility can house a maxi-mum of 36 individuals in fully furnished shared living quarters, consisting of 18 bedrooms, common dining areas, and a day room/activity area. Three meals and two snacks are provided on a daily basis and we offer transportation services to take our residents to medical appointments, shopping, and recreational activities in the community. We provide toiletries/personal hygiene products and all residents receive a monthly stipend allowance.",,,
8798,8798,YMCA - ADAPTIVE SPORTS,,"The Adaptive Sports (AS) Program is a unified program that provides a noncompetitive and competitive atmosphere for participants four years old and older to actively engage in several sports throughout the calendar year. It shares the belief of allowing all members (typical and special needs) to participate and promote unified physical activity among athletes. It promotes family involvement and athletic skill development through a warm and encouraging environment. Adaptive Sports (AS) runs for six consecutive weekends.\n\nYMCA Swim Buddies (4 Sessions in the Fall, Winter, Spring, Summer)\nAdaptive/Modified Basketball \nAdaptive/Modified Volleyball \nFun Run Series",,,
8799,8799,THE CHILDREN'S MOVEMENT OF FLORIDA,The Early Childhood Initiative Foundation,"The ChildrenGÇÖs Movement of Florida is a statewide organization pushing for positive change in Tallahassee. Our headquarters is in Miami, and we have Advisory Boards and supportive presence across the state. Our goal is to connect local voices to one another, amplify their call for greater state support, and bridge the local concerns to a statewide conversation",,,
