id,name,parent_id,parent_name,vocabulary,taxonomy_facet
PL-7600.3000-350,Historic Districts/Sites,,,Open211 Miami - AIRS,Organization/Facility Type
FT-4500.4600,Landlord/Tenant Dispute Resolution,,,Open211 Miami - AIRS,Service
TA-5500.3000,History Museums,,,Open211 Miami - AIRS,Organization/Facility Type
LH-0500.0900-150,Blood Donor Stations,,,Open211 Miami - AIRS,Organization/Facility Type
NL-3000.1500,Child Care Expense Assistance,,,Open211 Miami - AIRS,Service
BD-5000.8500,Summer Food Service Programs,,,Open211 Miami - AIRS,Named Programs
FJ-1750,Divorce/Custody Investigation,,,Open211 Miami - AIRS,Service
LD-3300,Intensive Care,,,Open211 Miami - AIRS,Service
LV-6800.0300,Adolescent Medicine,,,Open211 Miami - AIRS,Service
PH-0300,Adoption Services,,,Open211 Miami - AIRS,Service
HD-0500,Alternative Education,,,Open211 Miami - AIRS,Service
PH-6200.4500,Leadership Development,,,Open211 Miami - AIRS,Service
TP-3000.8000,Staff Development Services,,,Open211 Miami - AIRS,Service
PH-6000,Parental Visitation Facilitation,,,Open211 Miami - AIRS,Service
TH-1700,Disaster Preparedness,,,Open211 Miami - AIRS,Service
PH-1250,Child Care Providers,,,Open211 Miami - AIRS,Service
PH-2400.2000,Foster Parent/Family Recruitment,,,Open211 Miami - AIRS,Service
LR-8000,Speech and Hearing,,,Open211 Miami - AIRS,Service
BM-6500.1500-120,Children's Clothing,,,Open211 Miami - AIRS,Service
PH-3300.1800,Errand Running/Shopping Assistance,,,Open211 Miami - AIRS,Service
JP-6500.6615,Pest Information,,,Open211 Miami - AIRS,Service
RR-5150,Mental Health Information/Education,,,Open211 Miami - AIRS,Service
LJ-5000.1900,Doula Services,,,Open211 Miami - AIRS,Service
NL-5000.5000-500,Medicaid Appeals/Complaints,,,Open211 Miami - AIRS,Named Programs
DD-1500.4280-280,Health Maintenance Organization Complaints,,,Open211 Miami - AIRS,Service
TP-5900,Networking/Relationship Building Support,,,Open211 Miami - AIRS,Service
BV-8900.9300-850,Telephone Service Payment Assistance,,,Open211 Miami - AIRS,Service
TP-6500,Organizational Assessment and Evaluation Support,,,Open211 Miami - AIRS,Service
TP-6600,Organizational Planning and Development Support,,,Open211 Miami - AIRS,Service
BT-8750.8500,Tourist Information,,,Open211 Miami - AIRS,Service
BH-1800,Emergency Shelter,,,Open211 Miami - AIRS,Service
FP-4000,Legal Counseling,,,Open211 Miami - AIRS,Modality/Delivery Format
RX-8470.8350,Substance Use Disorder Hotlines,,,Open211 Miami - AIRS,Service
LT-6200.4300,Kidney Transplants,,,Open211 Miami - AIRS,Service
PH-2400.1300,Case/Care Management Referrals,,,Open211 Miami - AIRS,Organization/Facility Type
TI-1800.6500-150,Computer Donation Programs,,,Open211 Miami - AIRS,Service
LT-1750.1550,Cleft Lip/Palate Clinics,,,Open211 Miami - AIRS,Service
FL,Law Enforcement Agencies,,,Open211 Miami - AIRS,Organization/Facility Type
RP-1500.1400-260,GLBTQ Helplines,,,Open211 Miami - AIRS,Service
JR-8200.9500-800,Swimming Safety Education,,,Open211 Miami - AIRS,Service
JR-8200.9500-450,Lifeguard Training,,,Open211 Miami - AIRS,Service
RP-1400.8000-145,Caregiver Counseling,,,Open211 Miami - AIRS,Service
LT-3400.2000,Flu Vaccines,,,Open211 Miami - AIRS,Service
JP-6500,Public Health Information/Inspection/Remediation,,,Open211 Miami - AIRS,Service
BM-6000.1500,Computer Distribution Programs,,,Open211 Miami - AIRS,Service
LH-0350,Aging and Disability Resource Centers,,,Open211 Miami - AIRS,Named Programs
RF-8380,Talklines/Warmlines,,,Open211 Miami - AIRS,Modality/Delivery Format
LH-0650.0325,Assistive Technology Equipment Repair,,,Open211 Miami - AIRS,Modality/Delivery Format
BH-1800.1500-330,Immigrant/Refugee Shelters,,,Open211 Miami - AIRS,Organization/Facility Type
PN-8100.4500-850,Veteran Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
FC-8200.8100-500,Mental Health Courts,,,Open211 Miami - AIRS,Organization/Facility Type
RP-6400,Psychiatric Services,,,Open211 Miami - AIRS,Service
ND-6500.8000,Senior Community Service Employment Programs,,,Open211 Miami - AIRS,Named Programs
ND-9200.8000-800,Senior Companion Program,,,Open211 Miami - AIRS,Named Programs
ND-2000,Employment Preparation,,,Open211 Miami - AIRS,Service
TN-1000.1500,Chambers of Commerce,,,Open211 Miami - AIRS,Organization/Facility Type
FT-3000,Family Law,,,Open211 Miami - AIRS,Service
FT-2450,Elder Law,,,Open211 Miami - AIRS,Service
FT-1000,Benefits Assistance,,,Open211 Miami - AIRS,Service
BT-8300.0900,Automobile Payment Assistance,,,Open211 Miami - AIRS,Service
BT-8300.0850,Automobile Insurance Payment Assistance,,,Open211 Miami - AIRS,Service
BV-8900.9300-250,Gas Service Payment Assistance,,,Open211 Miami - AIRS,Service
HH-0500.1600,Continuing Education,,,Open211 Miami - AIRS,Service
LF-4900.4000,Kidney Screening,,,Open211 Miami - AIRS,Service
PL-7600.9200-200,Day Cruises,,,Open211 Miami - AIRS,Service
PH-6300.8500,Therapeutic Foster Homes,,,Open211 Miami - AIRS,Organization/Facility Type
HD-6500.6600-550,Private All Grade Day Schools,,,Open211 Miami - AIRS,Organization/Facility Type
LH-5100.1700,Dental Care Expense Assistance,,,Open211 Miami - AIRS,Service
PS-8200.0550-650,Painting/Drawing Clubs,,,Open211 Miami - AIRS,Organization/Facility Type
LH-0500.0900-600,Plasma Donation Centers,,,Open211 Miami - AIRS,Organization/Facility Type
FT-8100,Small Claims Advisory Programs,,,Open211 Miami - AIRS,Service
PH-2360,Family Based Services,,,Open211 Miami - AIRS,Service
PH-2200,Escort Programs,,,Open211 Miami - AIRS,Service
PH-7000.3300-140,Children's In Home Respite Care,,,Open211 Miami - AIRS,Service
RP-6400.0200,Adult Psychiatry,,,Open211 Miami - AIRS,Service
LV-3300.2800,Gastroenterology,,,Open211 Miami - AIRS,Service
TH-2600.1850,Disaster Unemployment Assistance,,,Open211 Miami - AIRS,Service
HL-8500,Test Preparation,,,Open211 Miami - AIRS,Service
PH-2360.8000,School Based Integrated Services,,,Open211 Miami - AIRS,Service
PN-8100.0200-800,Sexual Assault/Incest Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
FT-2700.4400,Life Care Planning,,,Open211 Miami - AIRS,Service
LD-8450,Trauma Care,,,Open211 Miami - AIRS,Service
RP-6400.8000-330,Integrated Dual Diagnosis Treatment,,,Open211 Miami - AIRS,Service
PH-2400.1500,Child Care Provider Referrals,,,Open211 Miami - AIRS,Service
PH-1400.5000-050,Adult Mentoring Programs,,,Open211 Miami - AIRS,Service
FF-1500.8200,State Prisons,,,Open211 Miami - AIRS,Organization/Facility Type
RP-1400.8000-260,Gender Identity Counseling,,,Open211 Miami - AIRS,Service
PH-6100.3400,Infant Massage Instruction,,,Open211 Miami - AIRS,Service
LJ-5000.1500-650,Prepared Childbirth,,,Open211 Miami - AIRS,Service
LJ-5000.1500-900,Vaginal Birth After Cesarean Classes,,,Open211 Miami - AIRS,Service
RP-1500.1500,Crisis Residential Treatment,,,Open211 Miami - AIRS,Service
RX-8450.5000-600,Naltrexone Based MAT Programs,,,Open211 Miami - AIRS,Service
HH-8000.8000,Special Education Classes/Centers,,,Open211 Miami - AIRS,Organization/Facility Type
HH-8000.6000-650,Private Special Day Schools,,,Open211 Miami - AIRS,Organization/Facility Type
LF-4900.0450,Allergy Testing,,,Open211 Miami - AIRS,Service
RM-7000.1500,Children's/Adolescent Residential Treatment Facilities,,,Open211 Miami - AIRS,Organization/Facility Type
PH-6300.2500,Group Homes for Dependent Children,,,Open211 Miami - AIRS,Organization/Facility Type
FT-3000.1640,Comprehensive Family Law Services,,,Open211 Miami - AIRS,Service
HD-6500.6500-550,Parochial Elementary Schools,,,Open211 Miami - AIRS,Organization/Facility Type
JR-8200.6500-030,Active Shooter Incident Preparedness Information,,,Open211 Miami - AIRS,Service
NL-1000.8100-800,SSI Appeals/Complaints,,,Open211 Miami - AIRS,Named Programs
NS-1800.8000-800,Social Security Disability Insurance Appeals/Complaints,,,Open211 Miami - AIRS,Named Programs
FT-2700.1700,Durable Power of Attorney for Asset Management,,,Open211 Miami - AIRS,Service
FT-2700.8600,Trust Preparation Assistance,,,Open211 Miami - AIRS,Service
FT-2700.9500,Will Preparation Assistance,,,Open211 Miami - AIRS,Service
PH-6200.4550,Life Coaching,,,Open211 Miami - AIRS,Service
HL-2500.1500,College/University Entrance Support,,,Open211 Miami - AIRS,Service
BH-1800.8500-185,Extreme Cold Weather Shelters,,,Open211 Miami - AIRS,Organization/Facility Type
BM-6500.6500-150,Bathing Facilities,,,Open211 Miami - AIRS,"Public or private organizations that provide showers, baths or o"
BM-6500.6500-450,Laundry Facilities,,,Open211 Miami - AIRS,Organization/Facility Type
HL-8000.8100,Student Loans,,,Open211 Miami - AIRS,Service
RX-1750.2000,First Offender DUI Programs,,,Open211 Miami - AIRS,Service
TH-2900.6800,Post Disaster Legal Counseling Services,,,Open211 Miami - AIRS,Service
LT-9500,Weight Management,,,Open211 Miami - AIRS,Service
ND-3400.9500,Youth Job Development,,,Open211 Miami - AIRS,Service
TJ-3200.2500-850,311 Services,,,Open211 Miami - AIRS,Service
NS-8000.9000-750,TRICARE Extra,,,Open211 Miami - AIRS,Named Programs
RX-1700,Detoxification,,,Open211 Miami - AIRS,Service
LT-3000,Hospice Care,,,Open211 Miami - AIRS,Service
TH-2900.1750,Disaster Loans,,,Open211 Miami - AIRS,Service
RM-3300,Inpatient Mental Health Facilities,,,Open211 Miami - AIRS,Organization/Facility Type
TJ-3200.2500,Government Information Lines,,,Open211 Miami - AIRS,Service
LJ-5000.1500-070,Birth Orientation Programs,,,Open211 Miami - AIRS,Service
LJ-5000.1500-180,Early Pregnancy Classes,,,Open211 Miami - AIRS,Service
TA-3000.0800,Book Fairs,,,Open211 Miami - AIRS,Service
LT-1750.1680,Delousing/Body Parasite Treatment,,,Open211 Miami - AIRS,Service
BH-3900,Housing Search and Information,,,Open211 Miami - AIRS,Service
LT-2800.9000,Visiting Physician Services,,,Open211 Miami - AIRS,Service
TH-1500.2000,Federal Emergency Management Agency Offices,,,Open211 Miami - AIRS,Named Programs
BH-0500,At Risk/Homeless Housing Related Assistance Programs,,,Open211 Miami - AIRS,Service
RP-6400.1900,Eating Disorders Treatment,,,Open211 Miami - AIRS,Service
LN-9000,Veteran Outpatient Clinics,,,Open211 Miami - AIRS,Organization/Facility Type
BV-8950.1800-190,Electric Service Maintenance/Repair,,,Open211 Miami - AIRS,Service
PH-6200.1800,Death and Dying,,,Open211 Miami - AIRS,Service
BH-3800,Housing Expense Assistance,,,Open211 Miami - AIRS,Service
BH-8500,Supportive Housing Placement/Referral,,,Open211 Miami - AIRS,Service
FT-3600.6000-150,Citizenship Assistance Centers,,,Open211 Miami - AIRS,Organization/Facility Type
TJ-5500.8500-450,Local Broadcast Television Stations,,,Open211 Miami - AIRS,Organization/Facility Type
NL-3000.1900,Family Caregiver Subsidies,,,Open211 Miami - AIRS,Service
BT-8300.1000-450,Long Distance Bus Fare,,,Open211 Miami - AIRS,Service
BT-8300.1000-400,Local Bus Fare,,,Open211 Miami - AIRS,Service
BT-8300.2500,Gas Money,,,Open211 Miami - AIRS,Service
HL-8120.7980,Student Disability Services,,,Open211 Miami - AIRS,Service
BM-3000.2000-250,General Furniture Provision,,,Open211 Miami - AIRS,Service
FT-9400,Wage Garnishment Assistance,,,Open211 Miami - AIRS,Service
TQ-1500,Community Involvement Programs,,,Open211 Miami - AIRS,Service
PN-8100.4500-200,Emotions Anonymous Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
RP-1400.8000,Specialized Counseling Services,,,Open211 Miami - AIRS,Service
BD-1875.2000,Food Banks/Food Distribution Warehouses,,,Open211 Miami - AIRS,Organization/Facility Type
LR-0450,Autism Therapy,,,Open211 Miami - AIRS,Service
LR-6400,Orientation and Mobility Training,,,Open211 Miami - AIRS,Service
TH-2600.1550,Disaster Related Clothing/Emergency Supplies,,,Open211 Miami - AIRS,Service
TH-2600.6450-195,Disaster Related Drinking Water,,,Open211 Miami - AIRS,Service
PL-6400.7000-250,Gymnasiums,,,Open211 Miami - AIRS,Organization/Facility Type
LR-1570.8500,Stroke Rehabilitation,,,Open211 Miami - AIRS,Service
TD-1600.1770,Education Advocacy Groups,,,Open211 Miami - AIRS,Organization/Facility Type
TD-1600.3100-950,Women's Advocacy Groups,,,Open211 Miami - AIRS,Organization/Facility Type
LV-3300.5000,Medical Oncology,,,Open211 Miami - AIRS,Service
LV-1800,Dermatology,,,Open211 Miami - AIRS,Service
LV-6400,Otolaryngology,,,Open211 Miami - AIRS,Service
LV-3300.1500,Cardiovascular Medicine,,,Open211 Miami - AIRS,Service
LT-3500,Intravenous Medication,,,Open211 Miami - AIRS,Service
LV-3300.6000,Nephrology,,,Open211 Miami - AIRS,Service
LJ-5000.1700-320,Hospital Delivery,,,Open211 Miami - AIRS,Service
LV-6700,Pathology and Laboratory Medicine,,,Open211 Miami - AIRS,Service
LV-8300.9000,Urology,,,Open211 Miami - AIRS,Service
LH-0600.6500-650,Orthopedic/Orthotic Devices,,,Open211 Miami - AIRS,Service
LH-2700.2500,General Health Education Programs,,,Open211 Miami - AIRS,Service
LV-2400.6350,Optometry,,,Open211 Miami - AIRS,Service
LR-8000.0500-030,Audiological Evaluations,,,Open211 Miami - AIRS,Service
LH-6700.6300,Prescription Drug Patient Assistance Programs,,,Open211 Miami - AIRS,Service
LV-1600.1300-150,Dental Sealants,,,Open211 Miami - AIRS,Service
LV-1600.1750-170,Dentures,,,Open211 Miami - AIRS,Service
LV-1600.1500,Cosmetic Dentistry,,,Open211 Miami - AIRS,Service
LV-1600.6400,Pediatric Dentistry,,,Open211 Miami - AIRS,Service
TP-6500.1800-700,Program Evaluation,,,Open211 Miami - AIRS,Service
DD-1500.8700,Swimming Pool Complaints,,,Open211 Miami - AIRS,Service
JD-6500.9500,Water Quality Assurance,,,Open211 Miami - AIRS,Service
JR-8000.6400-100,Beach Closures/Water Contact Advisories,,,Open211 Miami - AIRS,Service
DD-1500.8850,Tanning Facility Complaints,,,Open211 Miami - AIRS,Service
DD-1500.5900,Mobile Home Complaints,,,Open211 Miami - AIRS,Service
LF-4900.2145,Hearing Aid Evaluations,,,Open211 Miami - AIRS,Service
LH-3500.0200-200,Federal Health Insurance Marketplace Call Center/Website,,,Open211 Miami - AIRS,Service
PB-0900,Burial/Cremation Expense Assistance,,,Open211 Miami - AIRS,Service
FN-1500.8100,Self Defense Training,,,Open211 Miami - AIRS,Service
LR-0450.0550,Auditory Integration Training,,,Open211 Miami - AIRS,Service
LR-6200.8000,Sensory Integration Therapy,,,Open211 Miami - AIRS,Service
LR-8000.0500-050.10,Auditory/Verbal Training,,,Open211 Miami - AIRS,Service
LT-9500.9550-100,Clinical Weight Loss Programs,,,Open211 Miami - AIRS,Service
FF-3300.3400,Inmate Social Service Programs,,,Open211 Miami - AIRS,Service
TD-1600.1530-140,Criminal Offender Rights Groups,,,Open211 Miami - AIRS,Organization/Facility Type
HL-2500.1800,Educational Therapy,,,Open211 Miami - AIRS,Service
RP-1500.1400-150,Child Abuse Hotlines,,,Open211 Miami - AIRS,Service
FL-8200,Sheriff,,,Open211 Miami - AIRS,Organization/Facility Type
BM-6500.1500-500,Maternity Clothing,,,Open211 Miami - AIRS,Service
TI-1800.1500-100,Baby Clothing/Diaper Donation Programs,,,Open211 Miami - AIRS,Service
HL-2500.2900,Higher Education Awareness/Support Programs,,,Open211 Miami - AIRS,Service
FL-2000,Federal Bureau of Investigation,,,Open211 Miami - AIRS,Named Programs
LR-6400.1500,Cane Skills Instruction,,,Open211 Miami - AIRS,Service
LH-0600.5000-100,Blind Mobility Aids,,,Open211 Miami - AIRS,Service
LH-5100.1750,Eye Care Expense Assistance,,,Open211 Miami - AIRS,Service
T,Organizational/Community/International Services,,,Open211 Miami - AIRS,Service
TP-2100,Financial Management Support,,,Open211 Miami - AIRS,Service
BM-6500.1500-050,Adapted Clothing,,,Open211 Miami - AIRS,Service
TM-5200,Military Transition Assistance Programs,,,Open211 Miami - AIRS,Service
LJ-2000.3300,Infertility Services,,,Open211 Miami - AIRS,Service
FT-1800.1850,Employment Discrimination Assistance,,,Open211 Miami - AIRS,Service
JP-6500.6500-100,Bee Control,,,Open211 Miami - AIRS,Service
LR-3100.1800-050,Adult Development Centers,,,Open211 Miami - AIRS,Organization/Facility Type
LF-8000.5250,Endoscopy,,,Open211 Miami - AIRS,Service
LT-3200,Hyperbaric Chambers,,,Open211 Miami - AIRS,Service
LH-6300.6400,Pastoral Care,,,Open211 Miami - AIRS,Service
PL-7000.5800-400,Karate,,,Open211 Miami - AIRS,Service
RX-8470.8600-050,Alcohol Use Disorder Referrals,,,Open211 Miami - AIRS,Service
RX-8470.8600-180,Drug Use Disorder Referrals,,,Open211 Miami - AIRS,Service
TN-5000.6300,Nursing Associations,,,Open211 Miami - AIRS,Organization/Facility Type
FT-3600.6500,Relief from Removal/Other Immigration Relief,,,Open211 Miami - AIRS,Service
ND-1600.9500,Work Permits,,,Open211 Miami - AIRS,Service
PS-9800.9800,Youth Community Service Programs,,,Open211 Miami - AIRS,Service
ND-2000.3500-630,On the Job Training,,,Open211 Miami - AIRS,Modality/Delivery Format
LH-6300.2400,Health Care Discount Enrollment Programs,,,Open211 Miami - AIRS,Service
LT-6600,Pain Management,,,Open211 Miami - AIRS,Service
LH-2700.2000,First Aid Instruction,,,Open211 Miami - AIRS,Service
PH-6200,Personal Enrichment,,,Open211 Miami - AIRS,Service
PL-7400.6500,Parent/Child Instruction,,,Open211 Miami - AIRS,Service
PS-3300,Intergenerational Programs,,,Open211 Miami - AIRS,Service
PS-6500,Parent/Child Activity Groups,,,Open211 Miami - AIRS,Service
PS-8200.2350,Gay Straight Alliances,,,Open211 Miami - AIRS,Organization/Facility Type
JP-6500.6500-500,Mosquito Control,,,Open211 Miami - AIRS,Service
NL,Public Assistance Programs,,,Open211 Miami - AIRS,Service
PH-6200.1700,Cultural Awareness/Competencies Training,,,Open211 Miami - AIRS,Service
FN-1500.1550,Community Crime Prevention Programs,,,Open211 Miami - AIRS,Service
FN-1500.1700-670,Personal Property Identification Registries,,,Open211 Miami - AIRS,Service
DT-8700.6500,Property Tax Information,,,Open211 Miami - AIRS,Service
DT-8700.1000,Business Tax Information,,,Open211 Miami - AIRS,Service
DF-7000.5500,Motor Vehicle Registration,,,Open211 Miami - AIRS,Service
DF-7000.6550-170,Disability Parking Permits,,,Open211 Miami - AIRS,Service
JR-8200.3000,Household Safety Programs,,,Open211 Miami - AIRS,Service
NS-4500.9000,Veteran Life Insurance,,,Open211 Miami - AIRS,Named Programs
TJ-3200.4500,Legal Information Lines,,,Open211 Miami - AIRS,Service
RP-1400.8000-670,Premarital Counseling,,,Open211 Miami - AIRS,Service
LH-2700.6350,Oral Health Education/Information,,,Open211 Miami - AIRS,Service
LT-1750.3500,Incontinence Management Programs,,,Open211 Miami - AIRS,Service
TI-1800.3000,Household Goods Donation Programs,,,Open211 Miami - AIRS,Service
TI-1800.9000-050,Automobile Donation Programs,,,Open211 Miami - AIRS,Service
PN-8100.1000-180,Disaster Related Bereavement Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
PN-8100.1000-300,Homicide Survivors Support Groups,,,Open211 Miami - AIRS,Organization/Facility Type
TH-2600.6450-170,Disaster Food Stamps,,,Open211 Miami - AIRS,Service
LH-3500.0200-800,Small Business Health Options Programs,,,Open211 Miami - AIRS,Service
FT-3600.6250-860,Transit Visas,,,Open211 Miami - AIRS,Service
BH-3500.3400,Home Purchase/Mortgage Refinance Loans,,,Open211 Miami - AIRS,Service
PH-6000.8500,Therapeutic Visitation,,,Open211 Miami - AIRS,Service
NL-5000.5000-800.30,Home/Community Based Care Waiver Programs,,,Open211 Miami - AIRS,Named Programs
PL-6600.9450,Walking Programs,,,Open211 Miami - AIRS,Service
PX-0400.1000,Board/Committee Member Volunteer Opportunities,,,Open211 Miami - AIRS,Service
TI-1800.1500,Clothing Donation Programs,,,Open211 Miami - AIRS,Service
TB-8700,Tourism Development,,,Open211 Miami - AIRS,Service
PH-3300.2750-800,Storm Window/Shutter Installation/Removal,,,Open211 Miami - AIRS,Service
FF-0500.6530,Prison Boot Camps,,,Open211 Miami - AIRS,Organization/Facility Type
FF-0500,Alternative Sentencing/Supervision,,,Open211 Miami - AIRS,Service
LR-6400.8000,Sighted Guide Skills Instruction,,,Open211 Miami - AIRS,Service
JR-8200.2100,Firearm Safety Education,,,Open211 Miami - AIRS,Service
JR-8200.8500-180,Driving Safety Education,,,Open211 Miami - AIRS,Service
LT-0500.5800,Native American Traditional Healing,,,Open211 Miami - AIRS,Service
JD-2000.1500,Community/Nature Area Cleanup/Enhancement Projects,,,Open211 Miami - AIRS,Service
LT-0500.8000,Spiritual Healing,,,Open211 Miami - AIRS,Service
FC-8200.8100-650,Probate Courts,,,Open211 Miami - AIRS,Organization/Facility Type
FT-2700,Estate Planning Assistance,,,Open211 Miami - AIRS,Service
RP,Mental Health Assessment and Treatment,,,Open211 Miami - AIRS,Service
DD-1500.1055,Body Artist Complaints,,,Open211 Miami - AIRS,Service
HH-3000,Homeless School Transition Programs,,,Open211 Miami - AIRS,Service
BH-3000.1800-950,Weatherization Programs,,,Open211 Miami - AIRS,Service
LH-6300.4140,Hospital Admissions Departments,,,Open211 Miami - AIRS,Organization/Facility Type
ND-2000.3480,Job Retraining,,,Open211 Miami - AIRS,Service
FN-1500.2570,Identity Theft Prevention,,,Open211 Miami - AIRS,Service
FN-1700.3200,Identity Theft Reporting/Recovery Programs,,,Open211 Miami - AIRS,Service
TM-0500,Armed Forces Emergency Services,,,Open211 Miami - AIRS,Service
TH-2600.1800,Disaster Survivor Inquiries,,,Open211 Miami - AIRS,Service
TL-3650.2000-300,Foreign Disaster Welfare Inquiries,,,Open211 Miami - AIRS,Service
PH-0300.0460,Adoption Related Fingerprinting,,,Open211 Miami - AIRS,Service
FN-1500.1955,Firearm Permit Fingerprinting,,,Open211 Miami - AIRS,Service
BH-1800.1500,Crisis Shelter,,,Open211 Miami - AIRS,Service
HD-8000.1800-400,Kindergartens,,,Open211 Miami - AIRS,Organization/Facility Type
NL-1000.8100-820,SSI Applications,,,Open211 Miami - AIRS,Named Programs
PH-6100.1800-650,New Dad Parenting Programs,,,Open211 Miami - AIRS,Service
PH-1400.4500,Live In Companions,,,Open211 Miami - AIRS,Service
RP-1400.8000-300,Health/Disability Related Counseling,,,Open211 Miami - AIRS,Service
PH-0320.3300,In Home Adult Day Programs,,,Open211 Miami - AIRS,Service
HL-2500.8100,Study Skills Assistance,,,Open211 Miami - AIRS,Service
HL-8500.1500,College/University Entrance Examination Preparation,,,Open211 Miami - AIRS,Service
LH-2700.6500,Poison Control,,,Open211 Miami - AIRS,Service
BH-7000.4600-800,Single Room Occupancy Housing,,,Open211 Miami - AIRS,Organization/Facility Type
BH-3900.3050-440,Low Cost Home Rental Listings,,,Open211 Miami - AIRS,Service
BH-1800.1500-080,Domestic Violence Motel Vouchers,,,Open211 Miami - AIRS,Service
LV-1600.1300-200,Fluoride Treatments/Supplements,,,Open211 Miami - AIRS,Service
RX-1750.5000,Multiple Offender DUI Programs,,,Open211 Miami - AIRS,Service
LV-1600.6300,Oral/Maxillofacial Surgery,,,Open211 Miami - AIRS,Service
LV-1600.6500,Periodontics,,,Open211 Miami - AIRS,Service
LV-1600.6350,Orthodontics,,,Open211 Miami - AIRS,Service
LV-1600.1750-110,Dental Bridges,,,Open211 Miami - AIRS,Service
LV-1600.1750-140,Dental Implants,,,Open211 Miami - AIRS,Service
LV-1600.1980,Endodontics,,,Open211 Miami - AIRS,Service
BH-7000.8100-300,Limited Equity Housing Cooperatives,,,Open211 Miami - AIRS,Organization/Facility Type
LH-2600.2000-600,Ophthalmology Referrals,,,Open211 Miami - AIRS,Service
LJ-5000.1500-800,Sibling Birth Preparation Programs,,,Open211 Miami - AIRS,Service
TQ-1800.8800,Voter Registration Drives,,,Open211 Miami - AIRS,Service
DD-1500.7230-700,Psychiatrist Complaints,,,Open211 Miami - AIRS,Service
DD-1500.7230-720,Psychologist Complaints,,,Open211 Miami - AIRS,Service
TJ-3200.2500-200,Federal Government Information Lines,,,Open211 Miami - AIRS,Service
TJ-3200.2500-800,State Government Information Lines,,,Open211 Miami - AIRS,Service
JD-1500.5000-500,Marine Mammal Protection,,,Open211 Miami - AIRS,Service
FF-1500.3300,Immigration Detention Centers,,,Open211 Miami - AIRS,Organization/Facility Type
DD-1500.7200,Postal Service Complaints,,,Open211 Miami - AIRS,Service
FN-1700.6500,Postal Crime Reporting,,,Open211 Miami - AIRS,Service
LV-8000,Sports Medicine,,,Open211 Miami - AIRS,Service
TN-1000,Business Associations,,,Open211 Miami - AIRS,Organization/Facility Type
JR-8200.3000-650,Poison Safety Education,,,Open211 Miami - AIRS,Service
PL-7000.1600-800,Sailing,,,Open211 Miami - AIRS,Service
TJ-6500.9500,Workshops/Symposiums,,,Open211 Miami - AIRS,Service
TH-2900.1800-180,Disaster Recovery Centers,,,Open211 Miami - AIRS,Organization/Facility Type
FN-1700.6300,Non-Emergency Crime Reporting,,,Open211 Miami - AIRS,Service
TB-1500,Community Development Corporations,,,Open211 Miami - AIRS,Organization/Facility Type
LT-6650,Palliative Care,,,Open211 Miami - AIRS,Service
FC-8200.3500,Juvenile Courts,,,Open211 Miami - AIRS,Organization/Facility Type
PL-7000.1600,Boating,,,Open211 Miami - AIRS,Service
FC-8200.8100,Specialized State Courts,,,Open211 Miami - AIRS,Organization/Facility Type
FJ-1600.6500,Probate Petition Filing Offices,,,Open211 Miami - AIRS,Organization/Facility Type
FJ-6350,Pretrial Service Agencies,,,Open211 Miami - AIRS,Organization/Facility Type
FF-0500.6550,Probation,,,Open211 Miami - AIRS,Service
FJ-6500,Process Services,,,Open211 Miami - AIRS,Service
TD-6600.4500-150,County Board of Supervisors Offices,,,Open211 Miami - AIRS,Organization/Facility Type
HH-9000.7500,School to Work Programs,,,Open211 Miami - AIRS,Service
HD-6000.6200-500,Nursing Schools,,,Open211 Miami - AIRS,Organization/Facility Type
PS-9800.9650,Y Facilities,,,Open211 Miami - AIRS,Organization/Facility Type
LV-6800.6550,Pediatric Cardiology,,,Open211 Miami - AIRS,Service
BM-1700,Discount Programs,,,Open211 Miami - AIRS,Service
BM-3000,Household Goods,,,Open211 Miami - AIRS,Service
LT-2800.3100,Home Nursing,,,Open211 Miami - AIRS,Service
LF-8000.5100,Electrocardiography,,,Open211 Miami - AIRS,Service
FR-4500.1500,Citizen Police Academies,,,Open211 Miami - AIRS,Service
FN-1500.8150,Sexual Assault Prevention,,,Open211 Miami - AIRS,Service
HD-6000.1500,Community Colleges,,,Open211 Miami - AIRS,Organization/Facility Type
TI-1800.5000-300,Hearing Augmentation Aid Donation Programs,,,Open211 Miami - AIRS,Service
BD-5000.0200,After School Meal Programs,,,Open211 Miami - AIRS,Service
LV-8300.6550,Plastic/Reconstructive Surgery,,,Open211 Miami - AIRS,Service
BT-4800.0500,Air Transportation,,,Open211 Miami - AIRS,Service
NL-1000.8500-850,TANF Applications,,,Open211 Miami - AIRS,Named Programs
DM-4000,Loan Counseling,,,Open211 Miami - AIRS,Service
LR-3100.1750,Day Treatment for Adults With Developmental Disabilities,,,Open211 Miami - AIRS,Service
TA-0400.0350,Artist Communities,,,Open211 Miami - AIRS,Organization/Facility Type
TN-0400,Arts Associations,,,Open211 Miami - AIRS,Organization/Facility Type
PL-7400.0700-080,Art Appreciation,,,Open211 Miami - AIRS,Service
PL-7000.1800,Bowling,,,Open211 Miami - AIRS,Service
TB-0900.0650-500,Microenterprise Development/Support,,,Open211 Miami - AIRS,Service
