id,name,parent_id,parent_name,vocabulary,taxonomy_facet
FL-7900,School District Police,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
HD-1800.6500-870,Special Preschools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
PH-3500,Interpretation/Translation,P,Individual and Family Life,Open211 Miami - AIRS,Service
LT-0500.3100,Holistic Health Care,L,Health Care,Open211 Miami - AIRS,Service
PL-7000.3150-050,Adapted Sports/Games,P,Individual and Family Life,Open211 Miami - AIRS,Service
RM-6500.2000,Family Counseling Agencies,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
LH-0600.6500-700,Prosthetic Devices,L,Health Care,Open211 Miami - AIRS,Service
TM-5175,Military Service Branches,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
NS-8000.9000,Veteran/Military Health Insurance,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
TM-5175.5800,National Guard,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
BM-6500.1500-850,Underwear/Sleepwear,B,Basic Needs,Open211 Miami - AIRS,Service
LH-2700.3000,Hygiene,L,Health Care,Open211 Miami - AIRS,Service
PH-3500.8500,Telecommunication Relay Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
TD-6600.4500-160,County Clerk of the Courts Offices,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
PN-8100.6500-030,Adoption and Foster/Kinship Care Support Groups,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
HH-9000.3000,High School Vocational Education Courses,H,Education,Open211 Miami - AIRS,Service
HH-9000.9000,Vocational/Trade High Schools,H,Education,Open211 Miami - AIRS,Organization/Facility Type
ND-6500.9600,WIOA Programs,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
FN-1900.0500,Crime Victim Accompaniment Services,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
RD-1800,Dialectical Behavior Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RP-8000.1950,Eye Movement Desensitization and Reprocessing,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TJ-1550,Charity Information,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
FC-8000,State Supreme Court,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Named Programs
PL-6600,Physical Fitness,P,Individual and Family Life,Open211 Miami - AIRS,Service
DT-8700.4500,Local Income Tax Information,D,Consumer Services,Open211 Miami - AIRS,Service
TA-3000.4500,Local History Programs,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TA-2000,Film Presentations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TB-0700.2200-700,Research Funds,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
JR-8200.8500-150,Child Passenger Safety Education,J,Environmental Quality,Open211 Miami - AIRS,Service
LL-3000,Hospitals,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
HL-3010.3300,Instructional Materials,H,Education,Open211 Miami - AIRS,Service
PS-9800.9750,Youth Citizenship Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
RX-0400.8200,Substance Use Disorder Treatment Orders,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
RX-8450.6600-600,Perinatal Alcohol Use Disorder Treatment,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TB,Community Economic Development and Finance,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PL-6400.1300,Botanical Gardens/Arboreta,P,Individual and Family Life,Open211 Miami - AIRS,Organization/Facility Type
ND-6500.9800,Youth Employment Programs,N,Income Support and Employment,Open211 Miami - AIRS,Service
TC-5500.9800,Youth Centers,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
BH-3900.3050,Home Rental Listings,B,Basic Needs,Open211 Miami - AIRS,Service
LF-4900.6500-100,Bone Mineral Density Tests,L,Health Care,Open211 Miami - AIRS,Service
LR-8000.0500,Audiology,L,Health Care,Open211 Miami - AIRS,Service
FL-5000,Marshals Offices,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
ND-2000.1500-120,Career Awareness,N,Income Support and Employment,Open211 Miami - AIRS,Service
LH-2700.9500,Wellness Programs,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.1650,Dementia Evaluation,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.5000,Memory Screening,L,Health Care,Open211 Miami - AIRS,Service
TA-5500.3000-300,Historic House Museums,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
TB-0900,Business Development,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
LR-1570.0500,Amputee Rehabilitation,L,Health Care,Open211 Miami - AIRS,Service
LR-1570.8400,Spinal Cord Rehabilitation,L,Health Care,Open211 Miami - AIRS,Service
LT-1750.0600,Arthritis Treatment Centers,L,Health Care,Open211 Miami - AIRS,Service
DF-7000,Records/Licenses/Permits,D,Consumer Services,Open211 Miami - AIRS,Service
RD-1000,Behavioral Learning Therapy,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
TB-0900.1000-800,Small Business Financing,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
FL-3000,Highway Patrol,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
LJ-5000.5250,Midwifery,L,Health Care,Open211 Miami - AIRS,Service
LJ-5000.1700-050,Birthing Centers,L,Health Care,Open211 Miami - AIRS,Organization/Facility Type
TH-2100,Disaster Warnings,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
HL-8000.2000,Fellowships,H,Education,Open211 Miami - AIRS,Service
RX-8470.8200-180,Drug Related Crisis Intervention,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LF-4900.1200,Brain Injury Assessment,L,Health Care,Open211 Miami - AIRS,Service
RP-8000.1500,Critical Incident Stress Debriefing,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LV-3300.3150,Infectious Disease Specialty,L,Health Care,Open211 Miami - AIRS,Service
JP-1500.1700-980,Zika Virus Control,J,Environmental Quality,Open211 Miami - AIRS,Service
DD-1500.8000,School Complaints,D,Consumer Services,Open211 Miami - AIRS,Service
JP-6500.6650,Public Facility Health Inspection,J,Environmental Quality,Open211 Miami - AIRS,Service
JR-8000.9500,Weather Reports,J,Environmental Quality,Open211 Miami - AIRS,Service
TH-2100.9500,Weather Advisories,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
TN-5000.1900,Dietitian Associations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
FC-8200.8100-920,Veterans Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Service
TB-1100.2500,Graphic/Digital Design Services,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
PL-7400.6000-200,Fashion Design Instruction,P,Individual and Family Life,Open211 Miami - AIRS,Service
HH-1700,Dual Enrollment Programs,H,Education,Open211 Miami - AIRS,Service
LT-2800.3100-730,Rehabilitation/Restorative Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LT-2800.3100-500,Medical/Surgical Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LF-4900.1500-160,Colorectal Cancer Detection,L,Health Care,Open211 Miami - AIRS,Service
LT-3400.3100,HPV Immunizations,L,Health Care,Open211 Miami - AIRS,Service
RP-1400.8000-655,Perinatal/Postpartum Depression Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
LH-6300.0230,Adolescent Health Transition Programs,L,Health Care,Open211 Miami - AIRS,Service
LJ-2000.1000-600,Natural Family Planning,L,Health Care,Open211 Miami - AIRS,Service
LT-8950,Transgender Hormone Therapy,L,Health Care,Open211 Miami - AIRS,Service
FL-1500,College/University Campus Police,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
TB-3000.1400,Community Housing Development Organizations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
LT-2800.3100-630,Private Duty Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
LT-2800.3100-600,Pediatric Home Nursing,L,Health Care,Open211 Miami - AIRS,Service
ND-6500.1950,Ex-Offender Employment Programs,N,Income Support and Employment,Open211 Miami - AIRS,Service
LF-4900.2000-250,Glaucoma Screening,L,Health Care,Open211 Miami - AIRS,Service
LV-2400.6300-220,General Ophthalmology,L,Health Care,Open211 Miami - AIRS,Service
FC-8200.8100-800,Small Claims Courts,F,Criminal Justice and Legal Services,Open211 Miami - AIRS,Organization/Facility Type
LV-1600.5000,Mobile Dental Care,L,Health Care,Open211 Miami - AIRS,Service
ND-6500.9800-850,Summer Youth Employment Programs,N,Income Support and Employment,Open211 Miami - AIRS,Named Programs
RX-1700.0500-650,Outpatient Medically Assisted Alcohol Detoxification,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Service
BT-8750.1800,Emergency Road Service,B,Basic Needs,Open211 Miami - AIRS,Service
BD-1800.8000,Sack Lunches/Dinners,B,Basic Needs,Open211 Miami - AIRS,Service
LH-2700.2000-250,General First Aid Instruction,L,Health Care,Open211 Miami - AIRS,Service
RF-3400,Internet Counseling,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Modality/Delivery Format
PB-5000.2300,Funeral Services,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-6600.3550,Jogging,P,Individual and Family Life,Open211 Miami - AIRS,Service
TB-0700.2050-110,Bill Payment Locations,T,Organizational/Community/International Services,Open211 Miami - AIRS,Organization/Facility Type
LT-0500.0500,Acupuncture,L,Health Care,Open211 Miami - AIRS,Service
PH-2360.1500,Child Care Mental Health Consultation Programs,P,Individual and Family Life,Open211 Miami - AIRS,Service
DF-7020.3300,Identification Card Fee Payment Assistance,D,Consumer Services,Open211 Miami - AIRS,Service
TR-8000.1900,Education Research,T,Organizational/Community/International Services,Open211 Miami - AIRS,Service
RX-8500.6500,Recovery Homes/Halfway Houses,R,Mental Health Care and Counseling,Open211 Miami - AIRS,Organization/Facility Type
PH-2950.1750-220,Easter Events,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7000.8900-450,Lacrosse,P,Individual and Family Life,Open211 Miami - AIRS,Service
PL-7200.5000,Musical Instruments,P,Individual and Family Life,Open211 Miami - AIRS,Service
YB-9500.1500-630,Preadolescent Children,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.1500-650,Preschool Age Children,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.1500-680,Primary School Age Children,Y,Target Populations,Open211 Miami - AIRS,
YF-1800.6000,Neurological Impairments,Y,Target Populations,Open211 Miami - AIRS,
YF-2000,Frail Elderly,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0270-050,AIDS,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0270-300,HIV Infections,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0270-650,Pediatric AIDS,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0270-700,People at Risk for AIDS/HIV,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.1900,Elementary School Students,Y,Target Populations,Open211 Miami - AIRS,
YG-8000.3000,High School Students,Y,Target Populations,Open211 Miami - AIRS,
YJ-8800,People Without Health Insurance,Y,Target Populations,Open211 Miami - AIRS,
YF-2200,Functional Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-3000,Health Conditions,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0270,AIDS/HIV,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0360,Allergies,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0410,Alpha 1-Antitrypsin Deficiency,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0440,Alzheimer's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0440-500,Mild Alzheimer's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0440-520,Moderate Alzheimer's Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0440-800,Severe Alzheimer's Disease,Y,Target Populations,Open211 Miami - AIRS,
YJ-9100,Separated/Separating Persons,Y,Target Populations,Open211 Miami - AIRS,
YK,Family Relationships,Y,Target Populations,Open211 Miami - AIRS,
YK-1500,Couples,Y,Target Populations,Open211 Miami - AIRS,
YK-1500.3000,Gay/Lesbian Couples,Y,Target Populations,Open211 Miami - AIRS,
YK-2000,Families,Y,Target Populations,Open211 Miami - AIRS,
YK-2000.2000,Families With Adolescents,Y,Target Populations,Open211 Miami - AIRS,
YK-2000.2100,Families With Children,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-640,Pregnant Women - Third Trimester,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.8000-800,Single Fathers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.8000-830,Single Mothers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.8500,Teenage Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.8500-850,Teenage Fathers,Y,Target Populations,Open211 Miami - AIRS,
YL-3300.4500,Low Income,Y,Target Populations,Open211 Miami - AIRS,
YL-3300.5000,Middle Income,Y,Target Populations,Open211 Miami - AIRS,
YL-3300.6500,Poverty Level,Y,Target Populations,Open211 Miami - AIRS,
YL-3500.7000,Retired People,Y,Target Populations,Open211 Miami - AIRS,
YL-3500.9010,Unemployed Individuals,Y,Target Populations,Open211 Miami - AIRS,
YL-3500.9020,Union Members,Y,Target Populations,Open211 Miami - AIRS,
YL-3500.9500,Workers With Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YM-1500.1900,Domestic Violence Shelter Residents,Y,Target Populations,Open211 Miami - AIRS,
YM-1500.7000,Runaway/Youth Shelter Residents,Y,Target Populations,Open211 Miami - AIRS,
YM-2000,Foster Home Residents,Y,Target Populations,Open211 Miami - AIRS,
YM-2780,Homebuyers,Y,Target Populations,Open211 Miami - AIRS,
YM-2800,Homeless Shelter Residents,Y,Target Populations,Open211 Miami - AIRS,
YM-2900,Homeowners,Y,Target Populations,Open211 Miami - AIRS,
YM-2900.2000,First Time Homeowners,Y,Target Populations,Open211 Miami - AIRS,
YM-8500,Transitional Housing/Shelter Residents,Y,Target Populations,Open211 Miami - AIRS,
YN,Military Personnel/Contractors,Y,Target Populations,Open211 Miami - AIRS,
YN-0500,Active Military,Y,Target Populations,Open211 Miami - AIRS,
YN-0500.6000,National Guard Personnel,Y,Target Populations,Open211 Miami - AIRS,
YN-5000,Military Reserves,Y,Target Populations,Open211 Miami - AIRS,
YN-7510,Service Members With an Honorable Discharge,Y,Target Populations,Open211 Miami - AIRS,
YN-9000,Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.9000,Vietnam Era Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.9500,World War I Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.9550,World War II Veterans,Y,Target Populations,Open211 Miami - AIRS,
YO,Occupations,Y,Target Populations,Open211 Miami - AIRS,
YO-0200.0250,Agricultural Laborers,Y,Target Populations,Open211 Miami - AIRS,
YO-1000,Business and Financial Services Occupations,Y,Target Populations,Open211 Miami - AIRS,
YO-1550.0200,Affordable Care Act Information/Counseling Personnel,Y,Target Populations,Open211 Miami - AIRS,
YQ-1980,Faith Based Organizational Perspective,Y,Target Populations,Open211 Miami - AIRS,
YR-3500,Jewish Community,Y,Target Populations,Open211 Miami - AIRS,
YS-2000,Females,Y,Target Populations,Open211 Miami - AIRS,
YS-2000.2500,Girls,Y,Target Populations,Open211 Miami - AIRS,
YS-2000.9500,Women,Y,Target Populations,Open211 Miami - AIRS,
YS-5000,Males,Y,Target Populations,Open211 Miami - AIRS,
YS-5000.1000,Boys,Y,Target Populations,Open211 Miami - AIRS,
YS-5000.5000,Men,Y,Target Populations,Open211 Miami - AIRS,
YT,Sexual Orientation/Gender Identity,Y,Target Populations,Open211 Miami - AIRS,
YT-2400,Gay/Lesbian/Bisexual/Transgender Individuals,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.0500,Adolescents,Y,Target Populations,Open211 Miami - AIRS,
YJ-8750.1500,Children and Youth With Disabilities/Health Conditions,Y,Target Populations,Open211 Miami - AIRS,
YJ-8750.9000,Veterans With Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YJ-8780,People With Inadequate Health Insurance,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.8500-900,Teenage Mothers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.9550-950,Working Mothers,Y,Target Populations,Open211 Miami - AIRS,
YK-6600,Pets,Y,Target Populations,Open211 Miami - AIRS,
YK-8000,Siblings,Y,Target Populations,Open211 Miami - AIRS,
YK-8000.0500,Adopted Children,Y,Target Populations,Open211 Miami - AIRS,
YK-8000.2000,Foster Children,Y,Target Populations,Open211 Miami - AIRS,
YK-8200.8000,Single Men,Y,Target Populations,Open211 Miami - AIRS,
YK-8200.8100,Single Women,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.2500,Gulf War I Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.4000,Korean Conflict Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.6000,Operation Enduring Freedom Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.6050,Operation Iraqi Freedom Veterans,Y,Target Populations,Open211 Miami - AIRS,
YN-9000.6065,Operation New Dawn Veterans,Y,Target Populations,Open211 Miami - AIRS,
YO-1550.1650,Community Housing Services Workers,Y,Target Populations,Open211 Miami - AIRS,
YO-2000.1800,Education Administrators,Y,Target Populations,Open211 Miami - AIRS,
YO-2000.8000-800,School Counselors,Y,Target Populations,Open211 Miami - AIRS,
YO-2000.8000-850,School Social Workers,Y,Target Populations,Open211 Miami - AIRS,
YO-2000.8500,Teachers/Lecturers,Y,Target Populations,Open211 Miami - AIRS,
YO-3000,Health Care Occupations,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.1800-100,Dental Assistants,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.1800-150,Dental Hygienists,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.1800-300,General Dentists,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.5000-300,Home Health Aides,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.5050,Medical/Health Services Management Personnel,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.6000-400,Licensed Vocational Nurses,Y,Target Populations,Open211 Miami - AIRS,
YO-3000.6000-700,Registered Nurses,Y,Target Populations,Open211 Miami - AIRS,
YO-4500.3500,Judges/Magistrates,Y,Target Populations,Open211 Miami - AIRS,
YO-4500.4000,Lawyers,Y,Target Populations,Open211 Miami - AIRS,
YO-5000.5000,Marriage and Family Therapists,Y,Target Populations,Open211 Miami - AIRS,
YO-5000.5200,Mental Health Counselors,Y,Target Populations,Open211 Miami - AIRS,
YO-5000.6500,Psychologists,Y,Target Populations,Open211 Miami - AIRS,
YO-5000.8000,Substance Use Disorder Counselors,Y,Target Populations,Open211 Miami - AIRS,
YO-6100.8600-550,Private For Profit Executives,Y,Target Populations,Open211 Miami - AIRS,
YO-6100.8600-600,Private Nonprofit Administrators,Y,Target Populations,Open211 Miami - AIRS,
YO-6100.8600-650,Public Administrators,Y,Target Populations,Open211 Miami - AIRS,
YO-6900.0400,Athletes,Y,Target Populations,Open211 Miami - AIRS,
YO-7900,Sales and Related Occupations,Y,Target Populations,Open211 Miami - AIRS,
YO-8200.2000,Food/Beverage Related Service Occupations,Y,Target Populations,Open211 Miami - AIRS,
YO-8200.2000-650,Restaurant Hosts/Hostesses,Y,Target Populations,Open211 Miami - AIRS,
YO-8200.6500-650,Private Child Care Workers,Y,Target Populations,Open211 Miami - AIRS,
YP,Offenders,Y,Target Populations,Open211 Miami - AIRS,
YP-1000,Abusive Individuals,Y,Target Populations,Open211 Miami - AIRS,
YP-1000.0500,Child Abusers,Y,Target Populations,Open211 Miami - AIRS,
YP-1000.8000,Spouse/Intimate Partner Abusers,Y,Target Populations,Open211 Miami - AIRS,
YP-1000.8000-200,Female Spouse/Intimate Partner Abusers,Y,Target Populations,Open211 Miami - AIRS,
YP-1000.8000-500,Male Spouse/Intimate Partner Abusers,Y,Target Populations,Open211 Miami - AIRS,
YP-1450,Court Ordered Individuals,Y,Target Populations,Open211 Miami - AIRS,
YP-1600,Defendants,Y,Target Populations,Open211 Miami - AIRS,
YP-1800,Detainees,Y,Target Populations,Open211 Miami - AIRS,
YP-1900,Drug Offenders,Y,Target Populations,Open211 Miami - AIRS,
YP-3300,Inmates,Y,Target Populations,Open211 Miami - AIRS,
YP-3500,Juvenile Delinquents,Y,Target Populations,Open211 Miami - AIRS,
YP-3500.1500,Juvenile Offenders,Y,Target Populations,Open211 Miami - AIRS,
YP-6400,Probationers,Y,Target Populations,Open211 Miami - AIRS,
YP-8000,Sex Offenders,Y,Target Populations,Open211 Miami - AIRS,
YP-8250,Shoplifters,Y,Target Populations,Open211 Miami - AIRS,
YP-8500,Traffic Law Violators,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.1500,Children,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.3300-800,Toddlers,Y,Target Populations,Open211 Miami - AIRS,
YB-9500.6000,Newborns,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.7740,Sexually Transmitted Disease,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8080,Spina Bifida,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8090,Spinal Cord Injuries,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8200,Stroke,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8240,Sudden Infant Death Syndrome,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8640,Tourette's Syndrome,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8760,Tuberculosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.8930,Ulcerative Colitis,Y,Target Populations,Open211 Miami - AIRS,
YF-3200,Hearing Loss,Y,Target Populations,Open211 Miami - AIRS,
YF-3200.1700,Deafness,Y,Target Populations,Open211 Miami - AIRS,
YF-3200.3000,Hard of Hearing,Y,Target Populations,Open211 Miami - AIRS,
YF-3300,Home/Community Care Recipients,Y,Target Populations,Open211 Miami - AIRS,
YF-3400,Homebound,Y,Target Populations,Open211 Miami - AIRS,
YF-4500,Learning Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YF-4500.7000,Reading Disorder,Y,Target Populations,Open211 Miami - AIRS,
YF-5000,Mental Illness/Emotional Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YJ-2470,Families/Friends of Compulsive Gamblers,Y,Target Populations,Open211 Miami - AIRS,
YJ-3500,Families/Friends of Drug Abusers,Y,Target Populations,Open211 Miami - AIRS,
YJ-3500.1500,Children of Drug Abusers,Y,Target Populations,Open211 Miami - AIRS,
YJ-3500.8000,Siblings of Drug Abusers,Y,Target Populations,Open211 Miami - AIRS,
YJ-3500.8200,Spouses/Intimate Partners of Drug Abusers,Y,Target Populations,Open211 Miami - AIRS,
YJ-4500,Families/Friends of GLBT Individuals,Y,Target Populations,Open211 Miami - AIRS,
YJ-4700,Families/Friends of Holocaust Survivors,Y,Target Populations,Open211 Miami - AIRS,
YJ-5000,Families/Friends of Inmates/Ex-Offenders,Y,Target Populations,Open211 Miami - AIRS,
YJ-5000.1500,Children of Inmates/Ex-Offenders,Y,Target Populations,Open211 Miami - AIRS,
YJ-5500,Families/Friends of Mentally Ill,Y,Target Populations,Open211 Miami - AIRS,
YJ-6250.2550,Families/Friends of Missing Children,Y,Target Populations,Open211 Miami - AIRS,
YJ-6500,Families/Friends of Murder Victims,Y,Target Populations,Open211 Miami - AIRS,
YJ-6700,Families/Friends of People With AIDS/HIV,Y,Target Populations,Open211 Miami - AIRS,
YJ-6730,Families/Friends of People With Alzheimer's Disease,Y,Target Populations,Open211 Miami - AIRS,
YJ-6740,Families/Friends of People With Cancer,Y,Target Populations,Open211 Miami - AIRS,
YJ-6750,Families/Friends of People With Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YJ-6750.6500,Parents of People With Disabilities,Y,Target Populations,Open211 Miami - AIRS,
YJ-8000,Families/Friends of Suicides,Y,Target Populations,Open211 Miami - AIRS,
YJ-8600,Former Foster Children,Y,Target Populations,Open211 Miami - AIRS,
YJ-8630.1800,Divorced/Divorcing Persons,Y,Target Populations,Open211 Miami - AIRS,
YJ-8750,People With Disabilities/Health Conditions,Y,Target Populations,Open211 Miami - AIRS,
YK-2000.2200,Families With Infants/Toddlers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500,Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.0500,Adoptive Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.1800,Expectant Fathers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.1900,Fathers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.2000,Foster Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.2450,Gay/Lesbian/Bisexual/Transgender Parents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.2500,Grandparents,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6260,Parents of Infants/Toddlers,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6280,Parents of Preadolescent Children,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6300,Parents of Preschool Aged Children,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6330,Parents of Primary School Age Children,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6350,Parents of Teens,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-500,Pregnant Single Women,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-550,Pregnant Teens,Y,Target Populations,Open211 Miami - AIRS,
YK-6500.6600-570,Pregnant Women With Children,Y,Target Populations,Open211 Miami - AIRS,
YZ-5000,Mental Health Issues,Y,Target Populations,Open211 Miami - AIRS,
YB-8000,Older Adults,Y,Target Populations,Open211 Miami - AIRS,
YB-9000,Young Adults,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0520,Amyotrophic Lateral Sclerosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0560-800,Sickle Cell Anemia,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0800,Arthritis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0880,Asbestosis,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.0920,Asthma,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1300,Brain Injuries,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480,Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-080,Bone Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-100,Bladder Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-120,Breast Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-150,Cervical Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-175,Colorectal Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-175.15,Colon Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-175.70,Rectal Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-450,Liver Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-480,Lung Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-650,Ovarian Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-670,Pancreatic Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-680,Prostate Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-740,Renal Cancer,Y,Target Populations,Open211 Miami - AIRS,
YF-3000.1480-800,Skin Cancer,Y,Target Populations,Open211 Miami - AIRS,
