id,location_id,service_id,organization_id,contact_id,service_at_location_id,number,extension,type,language,description,department,Priority
1352422279871621,1333682431247011,,,,,800-638-6243,,5,,,,
1352422279871622,1333682431247011,,,,,410-554-9362,,8,,,,
1352422279871623,1333682431247012,,,,,410-554-9100,,10,,,,
1352422279871624,1333682431247012,,,,,888-200-7117,,5,,,,
1352422279871625,1333682431247013,,,,,240-629-7581,,10,,,,main
1352422279871625,1333682431247042,,,,,240-629-7581,,10,,,,main
1352422279871625,1333682431247060,,,,,240-629-7581,,10,,,,main
1352422279871626,1333682431247013,,,,,240-629-7587,,8,,,,
1352422279871626,1333682431247060,,,,,240-629-7587,,8,,,,
1352422279871627,1333682431247014,,,,,301-733-1209,,10,,,,main
1352422279871627,1333682431247016,,,,,301-733-1209,,10,,,,main
1352422279871627,1333682431247039,,,,,301-733-1209,,10,,,,main
1352422279871627,1333682431247044,,,,,301-733-1209,,10,,,,main
1352422279871628,1333682431247014,,,,,240-313-9243,,8,,,,
1352422279871628,1333682431247016,,,,,240-313-9243,,8,,,,
1352422279871628,1333682431247039,,,,,240-313-9243,,8,,,,
1352422279871628,1333682431247044,,,,,240-313-9243,,8,,,,
1352422279871629,1333682431247015,,,,,301-601-1500,,10,,,,main
1352422279871629,1333682431247043,,,,,301-601-1500,,10,,,,main
1352422279871630,1333682431247015,,,,,301-540-7026,,8,,,,
1352422279871630,1333682431247043,,,,,301-540-7026,,8,,,,
1352422279871631,1333682431247017,,,,,410-848-4456,,10,,,,main
1352422279871631,1333682431247054,,,,,410-848-4456,,10,,,,main
1352422279871632,1333682431247017,,,,,410-857-1807,,10,,,,
1352422279871632,1333682431247054,,,,,410-857-1807,,10,,,,
1352422279871633,1333682431247018,,,,,410-974-7608,,10,,,,main
1352422279871633,1333682431247034,,,,,410-974-7608,,10,,,,main
1352422279871634,1333682431247018,,,,,410-974-7741,,8,,,,
1352422279871634,1333682431247034,,,,,410-974-7741,,8,,,,
1352422279871635,1333682431247019,,,,,410-770-4646,,10,,,,main
1352422279871635,1333682431247040,,,,,410-770-4646,,10,,,,main
1352422279871636,1333682431247019,,,,,410-819-6840,,8,,,,
1352422279871636,1333682431247040,,,,,410-819-6840,,8,,,,
1352422279871637,1333682431247020,,,,,410-636-9010,,10,,,,main
1352422279871637,1333682431247046,,,,,410-636-9010,,10,,,,main
1352422279871638,1333682431247020,,,,,410-636-9019,,8,,,,
1352422279871638,1333682431247046,,,,,410-636-9019,,8,,,,
1352422279871639,1333682431247021,,,,,410-535-2620,,10,,,,main
1352422279871639,1333682431247048,,,,,410-535-2620,,10,,,,main
1352422279871640,1333682431247021,,,,,443-550-6890,,8,,,,
1352422279871640,1333682431247048,,,,,443-550-6890,,8,,,,
1352422279871641,1333682431247022,,,,,410-546-1580,,10,,,,main
1352422279871641,1333682431247049,,,,,410-546-1580,,10,,,,main
1352422279871642,1333682431247022,,,,,410-546-8407,,8,,,,
1352422279871642,1333682431247049,,,,,410-546-8407,,8,,,,
1352422279871643,1333682431247023,,,,,301-475-9612,,10,,,,main
1352422279871643,1333682431247052,,,,,301-475-9612,,10,,,,main
1352422279871644,1333682431247023,,,,,301-601-1519,,8,,,,
1352422279871644,1333682431247052,,,,,301-601-1519,,8,,,,
1352422279871645,1333682431247024,,,,,301-645-8882,,10,,,,main
1352422279871645,1333682431247053,,,,,301-645-8882,,10,,,,main
1352422279871646,1333682431247024,,,,,301-843-7130,,8,,,,
1352422279871646,1333682431247053,,,,,301-843-7130,,8,,,,
1352422279871647,1333682431247025,,,,,410-333-6117,,10,,,,main
1352422279871647,1333682431247037,,,,,410-333-6117,,10,,,,main
1352422279871648,1333682431247025,,,,,410-244-5874,,8,,,,
1352422279871648,1333682431247037,,,,,410-244-5874,,8,,,,
1352422279871649,1333682431247026,,,,,410-998-2040,,10,,,,
1352422279871649,1333682431247063,,,,,410-998-2040,,10,,,,
1352422279871650,1333682431247026,,,,,410-998-2063,,8,,,,
1352422279871651,1333682431247026,,,,,410-998-2030,,10,,,,main
1352422279871651,1333682431247047,,,,,410-998-2030,,10,,,,main
1352422279871652,1333682431247026,,,,,410-998-2075,,8,,,,
1352422279871652,1333682431247047,,,,,410-998-2075,,8,,,,
1352422279871653,1333682431247027,,,,,410-836-7636,,10,,,,main
1352422279871654,1333682431247027,,,,,410-836-4584,,8,,,,
1352422279871655,1333682431247028,,,,,410-554-9200,,10,,,,main
1352422279871655,1333682431247038,,,,,410-554-9200,,10,,,,main
1352422279871656,1333682431247028,,,,,410-290-2651,,8,,,,
1352422279871656,1333682431247038,,,,,410-290-2651,,8,,,,
1352422279871657,1333682431247029,,,,,410-996-0620,,10,,,,main
1352422279871657,1333682431247041,,,,,410-996-0620,,10,,,,main
1352422279871658,1333682431247029,,,,,410-996-0626,,8,,,,
1352422279871658,1333682431247041,,,,,410-996-0626,,8,,,,
1352422279871659,1333682431247030,,,,,410-321-4044,,10,,,,main
1352422279871659,1333682431247051,,,,,410-321-4044,,10,,,,main
1352422279871660,1333682431247030,,,,,410-321-4054,,8,,,,
1352422279871660,1333682431247051,,,,,410-321-4054,,8,,,,
1352422279871661,1333682431247031,,,,,301-306-3600,,10,,,,main
1352422279871661,1333682431247045,,,,,301-306-3600,,10,,,,main
1352422279871661,1333682431247064,,,,,301-306-3600,,10,,,,main
1352422279871662,1333682431247031,,,,,301-306-3636,,8,,,,
1352422279871662,1333682431247045,,,,,301-306-3636,,8,,,,
1352422279871663,1333682431247032,,,,,301-967-7257,,10,,,,main
1352422279871663,1333682431247050,,,,,301-967-7257,,10,,,,main
1352422279871664,1333682431247032,,,,,301-967-7263,,8,,,,
1352422279871664,1333682431247050,,,,,301-967-7263,,8,,,,
1352422279871665,1333682431247033,,,,,301-949-3750,,10,,,,main
1352422279871665,1333682431247055,,,,,301-949-3750,,10,,,,main
1352422279871665,1333682431247058,,,,,301-949-3750,,10,,,,main
1352422279871666,1333682431247033,,,,,301-949-5876,,10,,,,
1352422279871666,1333682431247055,,,,,301-949-5876,,10,,,,
1352422279871667,1333682431247035,,,,,410-554-9488,,10,,,,
1352422279871668,1333682431247035,,,,,410-261-2957,,8,,,,
1352422279871669,1333682431247035,,,,,410-347-4130,,10,,"Formerly Gaslight",,
1352422279871670,1333682431247035,,,,,410-783-8960,,8,,"Formerly Gaslight",,
1352422279871671,1333682431247035,,,,,410-554-9506,,10,,"Eastern Baltimore Co.",,
1352422279871672,1333682431247035,,,,,410-554-3323,,8,,"Eastern Baltimore Co.",,
1352422279871673,1333682431247042,,,,,240-649-7587,,8,,,,
1352422279871674,1333682431247056,,,,,410-554-9277,,10,,,,
1352422279871675,1333682431247056,,,,,866-614-4780,,"10 ",,,,
1352422279871676,1333682431247056,,,,,410-554-9197,,"10 ",,,,
1352422279871677,1333682431247057,,,,,410-979-7604,,10,,,,
1352422279871678,1333682431247061,,,,,410-974-7604,,10,,,,
1352422279871679,1333682431247062,,,,,410-333-6119,,10,,,,
1352422279871680,1333682431247065,,,,,2024236725,,10,,,,
1352422279871681,1333682431247066,,,,,2025844431,,10,,,,
1352422279871682,1333682431247067,,,,,2026313716,,10,,,,
1352422279871683,1333682431247068,,,,,2025637225,,10,,,,
1352422279871684,1333682431247069,,,,,2025626081,,10,,,,
1352422279871685,1333682431247070,,,,,2026100782,,10,,,,
1352422279871686,1333682431247071,,,,,2027978806,1301,10,,,,
1352422279871687,1333682431247072,,,,,2029661055,,10,,,,
1352422279871688,1333682431247073,,,,,2025615594,,,,,,
1352422279871690,1333682431247077,,,,,202-535-1000,,10,,,,main
1352422279871690,1333682431247078,,,,,202-535-1000,,10,,,,main
1352422279871691,1333682431247008,,,,,703-228-7802,,10,,,,
1352422279871693,1333682431247075,,,,,202-535-1000,,10,,,,
1352422279871694,1333682431247076,,,,,202-535-1000,,,,,,
1352422279871695,1333682431247074,,,,,202-535-1000,,10,,,,
1352422279871696,1333682431247074,,,,,202-535-2737,,,,"ADA/504/Language Department",,
1352422279871697,1333682431247079,,,,,202-274-5000,,10,,,,main
1352422279871697,1333682431247080,,,,,202-274-5000,,10,,,,main
1352422279871698,1333682431247079,,,,,202-274-7181,,10,,,,
1352422279871699,1333682431247080,,,,,202-274-6518,,10,,,,
1352422279871700,1333682431247081,,,,,"(202) 684-2784",,10,,,,
1352422279871700,1333682431247082,,,,,"(202) 684-2784",,10,,,,
1352422279871701,1333682431247083,,,,,202-397-7886,,5,,,,
1352422279871702,1333682431247083,,,,,202-396-8980,,8,,,,
1352422279871704,1333682431247084,,,,,202-727-2824,,,,,,
1352422279871706,895829905770410,,,,,"(202) 300- 9202",,,136,,,
1352422279871707,1333682431247085,,,,,202-481-3946,,10,,,,
1352422279871708,1333682431247086,,,,,202-274-7173,,,,,,
1352422279871710,1333682431247087,,,,,202-994-7463,,,,,,
1352422279871711,1333682431247087,,,,,202-994-6441,,8,,,,
1352422279871712,1333682431247088,,,,,202-662-9000,,,,,,
1352422279871713,1333682431247089,,,,,202-661-6746,,,,,,
1352422279871714,1333682431247090,,,,,202-662-9555,,,,,,
1352422279871715,1333682431247091,,,,,202-662-9565,,,,,,
1352422279871716,1333682431247092,,,,,202-661-6739,,,,,,
1352422279871717,1333682431247093,,,,,202-662-9583,,,,,,
1352422279871718,1333682431247094,,,,,202-662-9535,,,,,,
1352422279871718,1333682431247097,,,,,202-662-9535,,,,,,
1352422279871719,1333682431247095,,,,,202-662-9575,,,,,,
1352422279871720,1333682431247096,,,,,202-662-9640,,,,,,
1352422279871720,1333682431247101,,,,,202-662-9640,,,,,,
1352422279871721,1333682431247099,,,,,202-661-6645,,,,,,
1352422279871722,1333682431247102,,,,,202-662-9590,,,,,,
1352422279871723,1333682431247103,,,,,202-662-9603,,,,,,
1352422279871724,1333682431247105,,,,,202-638-4798,,,,,,
1352422279871725,1333682431247107,,,,,202-662-9615,,,,,,
1352422279871730,1333682431247110,,,,,202-984-0000,,,,,,
1352422279871731,1333682431247110,,,,,202-387-9029,,,,,,
1352422279871732,1333682431247111,,,,,202-319-1000,8001,7,,,,
1352422279871733,1333682431247111,,,,,1-800-361-8361,,,,,,
1352422279871734,1333682431247111,,,,,202-319-1010,,8,,,,
1352422279871735,1333682431247111,,,,,202-775-0323,,,,"Prisoners' Help Line (collect calls accepted)",,
1352422279871740,1333682431247115,,,,,202-723-5730,,,,,,
1352422279871741,1333682431247116,,,,,202-299-5362,,10,,,,
1352422279871746,1333682431247117,,,,,202-576-5176,,,,,,
1352422279871747,1333682431247118,,,,,202-715-7660,,,,,,
1352422279871748,1333682431247119,,,,,202-299-3270,,,,,,
1352422279871750,1333682431247120,,,,,202-683-8357,,,,,,
1352422279871754,1333682431247121,,,,,202-446-1100,,,,,,
1352422279871755,1333682431247122,,,,,301-851-5310,,,,,,
1352422279871756,1333682431247123,,,,,202-610-2344,,,,,,
1352422279871757,1333682431247124,,,,,202-727-3120,,10,,,,
1352422279871758,1333682431247124,,,,,202-727-9655,,8,,,,
1352422279871760,1333682431247125,,,,,202-373-3035,,10,,,,
1352422279871761,1333682431247125,,,,,202-373-3183,,8,,,,
1352422279871762,1333682431247126,,,,,276-783-7221,,10,,,,
1352422279871763,1333682431247127,,,,,276-395-3384,,,,,,
1352422279871764,1333682431247128,,,,,434-929-4081,,,,,,
1352422279871765,1333682431247129,,,,,301-362-6000,,,,,,
1352422279871766,1333682431247130,,,,,410-696-9301,,,,,,
1352422279871767,1333682431247131,,,,,301-585-6463,,,,,,
1352422279871768,1333682431246973,,,,,2025415010,,10,,,,
1352422279871769,1333682431247132,,,,,2024835800,,10,,,,
1352422279871772,1333682431247133,,,,,202-277-2625,,10,136,,,
1352422279871773,1333682431247134,,,,,202-655-1258,,10,,,,
1352422279871774,1333682431247135,,,,,202-390-8851,,10,,,,
1352422279871775,1333682431247136,,,,,202-577-8268,,,,,,
1352422279871776,1333682431247137,,,,,202-999-8988,,10,,,,
1352422279871777,1333682431247138,,,,,202-244-3310,,,,,,
1352422279871778,1333682431247139,,,,,571-723-9966,,,,,,
1352422279871779,1333682431247140,,,,,202-658-5958,,,,,,
1352422279871780,1333682431247142,,,,,2028821160,,,,,,
1352422279871780,1333682431247158,,,,,2028821160,,,,,,
1352422279871781,1333682431247144,,,,,202-483-5800,,10,,,,
1352422279871781,1333682431247159,,,,,202-483-5800,,10,,,,
1352422279871782,1333682431247149,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247160,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247161,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247162,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247163,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247164,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247167,,,,,202-529-8701,,10,,,,
1352422279871782,1333682431247168,,,,,202-529-8701,,10,,,,
1352422279871783,1333682431247150,,,,,"202 882-1160",,10,,,,
1352422279871784,1333682431247152,,,,,202-895-9448,,,,,,
1352422279871784,1333682431247154,,,,,202-895-9448,,,,,,
1352422279871785,1333682431247153,,,,,240-495-0919,,,,,,
1352422279871786,1333682431247155,,,,,202-723-4313,,,,,,
1352422279871787,1333682431247157,,,,,2027238537,,10,,,,
1352422279871788,1320932553563772,,,,,(703)409-8996,,,,,,
1352422279871789,1333682431247165,,,,,2402868593,,10,,,,
1352422279871790,1333682431247166,,,,,202-684-5509,,10,,,,
1352422279871791,1333682431247169,,,,,202-534-4880,,,,,,
1352422279871791,1333682431247173,,,,,202-534-4880,,,,,,
1352422279871792,1333682431246984,,,,,2025344880,,10,,,,
1352422279871792,1333682431247170,,,,,2025344880,,10,,,,
1352422279871792,1333682431247171,,,,,2025344880,,10,,,,
1352422279871792,1333682431247174,,,,,2025344880,,10,,,,
1352422279871793,1333682431247172,,,,,2028959448,,10,,,,
1352422279871795,1333682431247176,,,,,2023867020,,10,,,,
1352422279871799,1333682431247179,,,,," 202) 387-4848",,,,,,
1352422279871800,902244835227859,,,,,"(202) 678-2879",,8,,,,
1352422279871801,599293678245907,,,,,"(301) 327-3313",,null,,,,
1352422279871806,1333682431247180,,,,,"(202) 561-4014",,,,,,
1352422279871806,1333682431247181,,,,,"(202) 561-4014",,,,,,
1352422279871806,1333682431247182,,,,,"(202) 561-4014",,,,,,
1352422279871806,1333682431247184,,,,,"(202) 561-4014",,,,,,
1352422279871812,541907027325035,,,,,"1 (800) 217-4273",,voice,,"Toll free",,
1352422279871814,1125441162012486,,,,,"(202) 350-4305",,5,136,"Intake hours:  Monday: 9:30 am – 12 pm & 2 pm – 4:30 pm, Tuesday: 9:30 am – 12 pm & 2 pm – 4:30 pm, Wednesday: 9:30 am – 12 pm & 2 pm – 7:00 pm, Thursday: 9:30 am – 12 pm & 2 pm – 7:00 pm,  Friday:  9:30 am – 12 pm & 2 pm – 4:30 pm",,
1352422279871815,1333682431246595,,,,,"(202) 939-2400",,10,,,,
1352422279871816,1333682431247183,,,,,"(202) 832-8317",,,,,,
1352422279871817,678805469856026,,,,,"(202) 635-5900",,,,,,
1352422279871818,541907027325035,,,,,"(301) 864-3115",017,10,136,,,
1352422279871819,1125441162012486,,,,,"(202) 772-4325",,7,,"Spanish intake line",,
1352422279871820,1333682431246595,,,,,"(202) 798- 5546",,10,,"Appointments and Cancellations",,
1352422279871821,1333682431247185,,,,,"(202) 829-0420",,,,,,
1352422279871822,1333682431247186,,,,,202-728-7309,,10,,,,
