"id","name","alternate_name","description","email","url","tax_status","tax_id","year_incorporated","legal_status","organization_tag","parent_organization","organization_services","organization_phones","organization_locations","organization_contact","organization_details","organization_code","organization_website_rating","facebook_url","twitter_url","instagram_url","logo"
"1351080129222898","Hope House","","At the end of 2001, Washington DC’s Lorton Correctional Institution was closed, and nearly 8,000 convicted felons from the District were transferred to federal prisons across the United States. Hope House DC was founded to serve the needs of inmates who have been taken to prisons far from the District, and has three primary purposes: 1) To creates programs that strengthen ties between fathers who are incarcerated in prisons far from home and their families. 2) To advocate for and raise the level of awareness of the general public about inmates and their families and their concerns. 3) To create programs for the children and families of D.C. prisoners","","https://www.hopehousedc.org/","","","","","4","","","",",1333682431246759","","","","","https://www.facebook.com/Hope-House-DC-50868406072/","","",""
"1351080129222899","Human Rights First","","Established in 1978, Human Rights First's mission is to ensure that the United States is a global leader on human rights. The organization works in the United States and abroad to promote respect for human rights and the rule of law.","","https://humanrightsfirst.org/","","","","","4","","","",",1333682431246760","","","","","https://www.facebook.com/humanrightsfirst","https://twitter.com/humanrights1st","https://www.instagram.com/humanrightsfirst",""
"1351080129222900","Joseph's House","","Opened in 1990 in response to the AIDS crisis in Washington, DC, Joseph’s House offers a welcoming community and comprehensive nursing and support services to homeless men and women with advanced HIV disease and terminal cancer. Our clinical staff and trained caregivers work to create a home where the values of unreserved love and friendship are practiced. With tenderness and exquisite care we accompany men and women as they live their final days or work to regain and maintain their health and well-being Together, we nurture the living and accompany the dying, providing a depth of physical, emotional and spiritual support that creates the possibility for the restoration of individual dignity and profound healing – healing into life or healing into death. .","info@josephshouse.org","https://josephshouse.org/","","","","","4","","","",",1333682431246762","","","","","https://www.facebook.com/josephshousedc","https://twitter.com/JosephsHouseDC","http://instagram.com/josephshousedc",""
"1351080129222901","Lifeline Partnership","","Lifeline provides social and spiritual programs for teens and adults with developmental disabilities. We strive to create community and a sense of belonging for those who have often been marginalized because of disability.","","https://www.lifelinepartnership.org/","","","","","4","","","",",1333682431246763","","","","","https://www.facebook.com/Lifeline-Partnership-319046931624854/","https://twitter.com/lifelinepartner","https://www.instagram.com/lifelinepartnership/",""
"1351080129222902","Living Free Health Services","","Welcome to Living Free Health Services! We are licensed by the Commonwealth of Virginia's Department of Behavioral Health and Developmental Services to provide outpatient and intensive outpatient substance abuse, mental health treatment services, and opiate detoxification services. Our highly trained and experienced professional staff offers all-in-one, individualized service to our clients and the professionals who refer them. Most insurance companies provide benefits for Living Free's services. Living Free serves the Greater Washington D.C. Metropolitan Area as well as clients from other states who have been referred to treatment or are seeking help.","mwarden@livingfreehealth.com","https://livingfreehealth.com/","","","","","4","","","",",1333682431246765","","","","","","","",""
"1351080129222903","Korean Community Service Center of Greater Washington","","KCSC’s mission is to assist and empower Asian Americans and new immigrants to become well-adjusted and fully contributing members of the United States through social services, education, advocacy, and development of resources.","","https://www.kcscgw.org/","","","","","4","","","",",1333682431246766,1333682431246767,1333682431246768,1333682431246769,1333682431246770","","","","","https://www.facebook.com/kcscgw.admin/","https://twitter.com/kcscgw","",""
"1351080129222904","Kolmac Outpatient Recovery Centers","Formerly known as Kolmac Clinic","Kolmac Outpatient Recovery Centers is a network of intensive outpatient (IOP) addiction treatment centers in Maryland, Pennsylvania, northern Virginia, and Washington, DC. Utilizing a treatment method that was developed by George Kolodner, M.D., more than 40 years ago, the Kolmac model provides easier access to treatment, greater program flexibility, and dramatically lower costs, while offering the same effectiveness as traditional inpatient programs. In addition to providing all three phases of treatment, including detoxification, rehabilitation, and continuing care, Kolmac also offers treatment for co-occurring psychiatric disorders, as well as education and resources for family members and referring professionals.","","https://www.kolmac.com/","","","","","4","","","",",1333682431246773,1333682431246774,1333682431246775,1333682431246776,1333682431246777,1333682431246778","","","","","https://www.facebook.com/kolmacrecovery","https://twitter.com/kolmacrecovery","https://www.instagram.com/kolmacrecovery/",""
"1351080129222905","Mary House","","Mary House is a community-based transitional organization that provides housing and support services to low-income immigrant and refugee families. Our goals as an organization are twofold: to provide a stable and nurturing environment for vulnerable families and to build customized support programs aimed at building their independence and self-sufficiency.","casademary@aol.com","http://www.maryhouse.org/","","","","","4,7","","","",",1333682431246779","","","","","https://www.facebook.com/maryhousedistrictofcolumbia/","","https://www.instagram.com/casademary2022/",""
"1351080129222906","Melwood","","Melwood supports children, youth, and adults with disabilities to work and play where and how they choose. We provide employment, job training, life skill improvement, supportive and recreational services to more than 2,000 people with disabilities each year.","communications@melwood.org","https://melwood.org/","","","","","4","","","",",1333682431246780","","","","","https://www.facebook.com/MelwoodHTC/","https://mobile.twitter.com/melwoodhtc","https://www.instagram.com/melwoodhtc/",""
"1351080129222907","Avery Road","","","AveryHouseAdmissions@marylandtreatment.org","https://www.marylandtreatment.org/locations","","","","","4","","","",",1333682431246781,1333682431246782,1333682431246783","","","","","","","",""
"1351080129222908","Assessment and Referral Center","","The Assessment and Referral sites provide same day assessment and referral for individuals seeking treatment for substance use disorders. To refer to the appropriate program, qualified clinicians conduct an assessment that includes the nature of the addiction, use history, any mental health care needs, and overall health status. Once the appropriate level of care is determined, an individual can choose from a list of providers certified to offer treatment tailored to personal experience and life circumstances. Services include detoxification, treatment including medication assisted treatment, individual and group counseling, self-help and recovery activities, and, in some cases, residential treatment. Women can bring their children under 10 years old to live with them in certain residential programs. Priority referral is available for individuals living with HIV/AIDS, women with children and pregnant women. Part of DC government.","","https://dbh.dc.gov/service/treatment-services","","","","","4","","","",",1333682431246784","","","","","","","",""
"1351080129222909","Alexandria Community Services Board","","Alexandria Community Services Board (CSB) offers mental health outpatient services for adults. Services include: Individual, group, and family counseling Medication management Emergency mental health services 24 hours a day Assistance with admission to hospitals for psychiatric care Case management to help access and coordinate services In-home counseling services for the elderly or children in crisis Confidential testing for HIV, tuberculosis, and hepatitis Services are available to residents of the City of Alexandria. Ask to speak with an intake worker. The intake worker will assist you in scheduling an appointment. Hearing-impaired persons may call the TTY line at 703-746-3440.","","https://virginianavigator.org/program/18668/mental-health-outpatient-services","","","","","4,6","","","",",1333682431246785","","","","","","","",""
"1351080129222910","Borromeo Housing","","Borromeo Housing, Inc. (BHI) is an Arlington, Virginia-based nonprofit that administers a two-year education, housing, and life skills development program for homeless young mothers, ages 16 to 22, and their babies. BHI believes that all young mothers facing homelessness can achieve an education and attain professional employment while being responsible parents to their children. BHI offers a quality living environment, nurturing support and a disciplined framework to young mothers who are motivated and capable of using our services to achieve their goals. The mission of Borromeo Housing, Inc. (BHI) is to empower young single mothers to create a self-sustaining future through education, counseling and support, while they reside in our safe home. BHI closely monitors the infants of our young mothers to ensure the children are parented responsibly, receive appropriate medical care, and meet individual developmental benchmarks. In this way, BHI is determined to present two generations of at-risk youth with alternatives to the perils of neglect, poor education, and inter-generational poverty.","programs@borromeohousing.org","https://www.borromeohousing.org/","","","","","4","","","",",1333682431246786","","","","","https://www.facebook.com/borromeohousing","https://twitter.com/borromeohousing","",""
"1351080129222911","Community of Christ","","The Washington, DC Community Christ welcomes all who are seeking to become Christ’s disciples. We strongly believe in community and enjoy our fellowship together. If you want to be part of a loving, caring Christ based faith community, we invite you to share with us! The DC Community of Christ church is one of the District's hypothermia shelters .","contact@cofchrist.org","http://www.cofchristdc.org/","","","","","4,6","","","",",1333682431246787","","","","","https://www.facebook.com/DCCofC","","",""
"1351080129222912","East of the River Clergy Police Partnership","ERCPP","To assist individuals and communities east of the Anacostia River who are in need of positive transformation through community-based, school-based & re-entry-focused programming.","","https://www.ercpcp.org/","","","","","4","","","",",1333682431246788","","","","","http://facebook.com/ercpcp","http://twitter.com/ercpcp","https://www.instagram.com/ercpcp/",""
"1351080129222913","Golden Triangle","","The Golden Triangle Business Improvement District is an award-winning non-profit 501(c)(6) corporation that works to enhance the Golden Triangle — the 44-square-block neighborhood that stretches from Dupont Circle to Pennsylvania Avenue. Founded in 1997, the Golden Triangle BID encourages economic development through capital improvement projects, a variety of engaging events, and public art projects. The BID also strives to increase the quality of life through public safety and maintenance services. The BID connects its members to numerous resources, events, and information in and around the neighborhood. The staff serve as the first point of contact for member questions and issues and act as a key liaison between businesses and many city agencies. Together with corporate and government partners, the BID develops and implements programs that strengthen the vitality of the Golden Triangle. The BID is dedicated to making the Golden Triangle a great place to live, work, and play.","ffedback@goldentriangle.com","https://goldentriangledc.com/","","","","","4","","","","","","","","","https://www.facebook.com/GoldenTriangleDC/","http://www.twitter.com/GoldenTriDC","http://instagram.com/goldentriangledc",""
"1351080129222914","Harriet Tubman Women's Shelter","","The Harriet Tubman Women’s Shelter is a year‐round, low‐barrier shelter serving up to 175 women each night, 365 days a year. The shelter also operates Day Program services to clients served overnight. The shelter operates 7 days a week, 24 hours a day. Run under Catholic Charities of Washington.","","https://www.catholiccharitiesdc.org/harriettubman/","","","","","4,6","","","",",1333682431246790","","","","","","","",""
"1351080129222915","Casey Trees","","We are a Washington DC based nonprofit, established in 2001, committed to restoring, enhancing and protecting the tree canopy of the nation’s capital. To fulfill this mission, we plant trees, engage thousands of volunteers of all ages in tree planting and care, provide year-round continuing education courses, monitor the city’s tree canopy, develop interactive online tree tools and work with elected officials, developers, and community groups to protect and care for existing trees and to encourage the addition of new ones.","friends@caseytrees.org","https://caseytrees.org/","","","","","4","","","",",1333682431246793","","","","","https://www.facebook.com/CaseyTreesDC/","https://twitter.com/caseytrees","https://www.instagram.com/CaseyTrees/",""
"1351080129222916","The Bowen Center for the Study of the Family","Georgetown Family Center Clinic","The mission of the Center is to lead the development of Bowen family systems theory into a science of human behavior and to assist individuals, families, communities, and organizations in addressing major life challenges through understanding and improving human relationships. The Bowen Center Clinic offers affordable psychotherapy to individuals and families and consultation to organizations in the greater Washington, DC, community.","info@thebowencenter.org","https://www.thebowencenter.org/","","","","","4","","","",",1333682431246794","","","","","https://facebook.com/thebowencenter","https://twitter.com/thebowencenter","",""
"1351080129222917","Friends of Guest House","","Friends of Guest House helps women successfully reenter the community from incarceration. Since our founding in 1974, Guest House has helped more than 5,000 women break the vicious cycle of incarceration, reunite with their families, and reintegrate into their communities.","info@friendsofguesthouse.org","https://friendsofguesthouse.org/","","","","","4","","","",",1333682431246795","","","","","https://www.facebook.com/FriendsofGuestHouse/","https://mobile.twitter.com/reentryadvocacy","https://www.instagram.com/friendsofguesthouse/",""
"1351080129222918","St. Albans Church","","St. Alban’s is a welcoming and inclusive community of people who gather from Washington, DC, and from areas of Maryland and Virginia because this is where we find a community that gives us strength, brings us joy, and encourages us to grow. Some of us have never left the DC area; others come from or have lived in many other countries. Hosts outreach programs such as Opportunity Shop and Grate Patrol","office@StAlbansDC.org","https://stalbansdc.org/","","","","","4","","","",",1333682431246796","","","","","https://www.facebook.com/StAlbansDC","","https://www.instagram.com/stalbansdc/",""
"1351080129222919","St. Ann's Center for Children, Youth & Families","","St. Ann’s Center, is committed to lifting vulnerable children, mothers and families out of poverty and homelessness. Our innovative housing and support programs build upon a family’s inherent strengths by providing the tools for life-long independence and self-sufficiency. Founded in 1860 by the Daughters of Charity, the mission and vision of St. Ann’s Center is inspired by Catholic social teachings. Our highly-trained staff and volunteers recognize the dignity of every human life and create a vibrant community where every child and mother has the opportunity to reach their fullest potential.","info@stanns.org","https://www.stanns.org/","","","","","4","","","",",1333682431246797","","","","","https://www.facebook.com/StAnnsCenter","https://www.twitter.com/stannscenter","https://www.instagram.com/st.annscenter/",""
"1351080129222920","Voices for a Second Chance","","Voices for a Second Chance works to to reduce the recidivism rate in the District. We know from our long experience serving individuals in the criminal justice system who are given services pre-and-post release from incarceration make a successful transition to positively contributing citizens to our economy and community. We remain committed to our long history of providing essential human services to meet basic human needs. We've been doing this work for 50 years -- standing in the gap before people even knew there was one. VSC has been a bridge for many, and we will continue to advocate for real second chances for our justice-involved individuals and their families.","info@vscdc.org","https://www.vscdc.org/contact","","","","","4","","","",",1333682431246798","","","","","http://www.facebook.com/voicesforasecondchance","https://twitter.com/2ndChanceVoices","https://instagram.com/voicesforasecondchance",""
"1351080129222921","Community Action Group","Holy Comforter - St. Cyprian","CAG is a non-profit organization that serves the Capitol Hill community and D.C. residents with specialized holistic programs and activities which help disenfranchised residents and adds richness to the life experience for all.","info@communityactiongroup.com","https://communityactiongroup.org/","","","","","4","","","",",1333682431246799","","","","","https://www.facebook.com/cagcapitolhill/","","",""
"1351080129222922","Mil Mujeres","","Mil Mujeres is a non-profit organization that was founded in 2007 to address the growing need for bilingual legal services for the Latino community in the United States with an emphasis on helping survivors of violent crime, including domestic violence, sexual assault, and assault. ​","questions@milmujeres.org","https://en.milmujeres.org/","","","","","4","","","",",1333682431246800","","","","","https://www.facebook.com/milmujeres.org/","https://twitter.com/milmujeres?lang=es","https://www.instagram.com/milmujeres/?hl=en",""
"1351080129222923","St. Columba's Episcopal Church","","St. Columba's is an Episcopal church that provides outreach in many forms to the community under the mission of being open-hearted, grateful stewards, innovative, called to bold action, and growing in faith.","parriishoffice@columba.org","https://www.columba.org/","","","","","4","","","",",1333682431246801","","","","","https://facebook.com/StColumbaDC","","https://instagram.com/stcolumbas.dc",""
"1351080129222924","Shrine of the Sacred Heart Church","","The Shrine of the Sacred Heart is a Roman Catholic parish established in 1899 in the Mount Pleasant/Columbia Heights neighborhood of Washington D.C. Offers dinner program.","shdc.office@gmail.com","https://sacredheartdc.org/","","","","","4,6","","","",",1333682431246802","","","","","https://www.facebook.com/shrineofthesacredheartdc/","","",""
"1351080129222925","The Foundry United Methodist Church","","Offers ID Ministry that aids unhoused and low-income residents of Washington, D.C. who need a birth certificate, a D.C. identification card, and/or a replacement Social Security card. The Foundry is a historic, progressive United Methodist Church that welcomes all.","foundryumc@foundryumc.org","https://www.foundryumc.org/","","","","","4,6","","","",",1333682431246804","","","","","https://www.facebook.com/FoundryUnitedMethodistChurch/","https://twitter.com/foundryumcdc","https://www.instagram.com/foundryumcdc/",""
"1351080129222926","Jobs Have Priority","","Jobs Have Priority, Inc's mission is to help people who are homeless or at risk of becoming homeless seek, obtain, and retain employment and secure housing. JHP operates two shelters in Prince George’s County and one in Washington, DC. Our shelters provide meals, assistance with clothing and household essentials, comprehensive case management and wrap around services, which provide residents with the tools they need to become self-sufficient. Adult residents participate in life skills, financial planning, education and employment classes, our Read, Learn and Earn program, Wellness Journey program, and our Healthy Mind, Healthy Life meditation program. Children at JHP are also are provided with tutoring and enrichment activities, like our Reading Circle program. Each shelter houses a computer lab equipped with high-speed Internet and a business office for the residents' use.","","https://www.jobshavepriority.org/","","","","","4,6","","","",",1333682431246805,1333682431246806,1333682431246807,1333682431246808,1333682431246809,1333682431246810,1333682431246811","","","","","https://www.facebook.com/jobshavepriorityinc/","https://twitter.com/jhp20003?lang=en","",""
"1351080129222927","Montgomery Avenue Women's Center","","Montgomery Avenue Women's Center is the only day shelter for homeless women in Montgomery County Maryland. The center seeks to help break the cycle of homelessness for women and to help them achieve self-sufficiency. 31% of our consumers are chronically homeless, and majority of our consumers come from the streets and emergency level shelters.","mawctr@verizon.net","https://mawc.tripod.com/mawc/index.html","","","","","4","","","",",1333682431246812,1333682431246813","","","","","","","",""
"1351080129222928","Oxford House","","Oxford House is a concept in recovery from drug and alcohol addiction. An Oxford House describes a democratically run, self-supporting and drug free home.","","https://www.oxfordhouse.org/index","","","","","4,6","","","",",1333682431246814,1333682431246815,1333682431246816,1333682431246817,1333682431246818,1333682431246819,1333682431246820,1333682431246821,1333682431246822,1333682431246823,1333682431246824,1333682431246825,1333682431246826,1333682431246827,1333682431246828,1333682431246829,1333682431246830,1333682431246831,1333682431246832,1333682431246833,1333682431246834,1333682431246835,1333682431246836","","","","","","","",""
"1351080129222929","Pilgrim Rest Baptist Church","","Baptist Church that offers Better Way Program though Pilgrim Rest Baptist Church Therapeutic Services","prbc@prbcdc.org","https://prbcdc.org/enrichment-ministries/","","","","","4,6","","","",",1333682431246914","","","","","https://www.facebook.com/PilgrimRestBaptistChurchDC","http://twitter.com/","",""
"1351080129222930","University of the District of Columbia","UDC","The only public university in the nation’s capital and the only urban land-grant university in the United States, The University of the District of Columbia is committed to a broad mission of education, research and community service. Established by abolitionist Myrtilla Miner in 1851, the University of DC offers Associate’s, Bachelor’s, Master’s and Doctoral Degrees, and a host of workplace development services designed to create opportunities for student success. The University is comprised of a Community College, School of Engineering and Applied Sciences, School of Business and Public Administration, College of Arts and Sciences, College of Agriculture, Urban Sustainability and Environmental Sciences, and the David A. Clarke School of Law.","","https://www.udc.edu/","","","","","4,7","","","",",1333682431246925","","","","","","","",""
"1351080129222931","FRESHFARM","","FRESHFARM is a nonprofit that works to create a more resilient, equitable, and sustainable food future. We develop innovative ways to solve critical problems across our regional food system and connect people to their food through hands-on education, farmers markets, and food distribution programs.","hello@freshfarm.org","https://www.freshfarm.org/","","","","","9","","","",",1333682431246926","","","","","https://www.facebook.com/freshfarmdc/","https://twitter.com/FRESHFARMDC","https://www.instagram.com/freshfarmdc/",""
"1351080129222932","Mount Carmel Baptist Church","","""A serving church"" providing certified 12 step program.","","https://themcbc.org/","","","","","4","","","",",1333682431246927","","","","","https://www.facebook.com/mountcarmelDC","","https://www.instagram.com/mountcarmeldc/?hl=en",""
"1351080129222933","Mount Carmel House","","Mt. Carmel House is a permanent supportive housing program for women recovering from homelessness.","","https://www.catholiccharitiesdc.org/housinghelp/mtcarmel/","","","","","4","","","",",1333682431246928","","","","","","","",""
"1351080129222934","U.S. Department of Veterans Affairs Homeless Programs","","If you are a Veteran who is homeless or at imminent risk of homelessness, we strongly encourage you to contact the National Call Center for Homeless Veterans at (877) 4AID-VET (877-424-3838) for assistance.","","https://www.va.gov/HOMELESS/index.asp","","","","","4","","","",",1333682431246929,1333682431246930,1333682431246931,1333682431246932,1333682431246933,1333682431246934,1333682431246935,1333682431246936","","","","","https://www.facebook.com/VeteransAffairs","https://twitter.com/DeptVetAffairs","",""
"1351080129222935","Willow Oak Therapy Center","","Willow Oak Therapy Center is a private, non-profit mental health clinic that primarily serves children and their families in the greater Rockville area. Offers individual, group, family, and couples therapy and cover a wide range of topics including depression and sadness; anger and frustration; anxiety and stress; communication issues; trust and relationship issues; sex and emotional intimacy issues; addictions; trauma and abuse; self-esteem issues; and career counseling. Services special populations to include seniors over age 55, persons in the LGBT community, persons with intellectual disability, and persons with physical disability.","","https://willowoaktherapy.com/","","","","","4,6","","","",",1333682431246937","","","","","https://www.facebook.com/WillowOakTherapy/","","",""
"1351080129222936","Suited for Change","","Provides professional attire, coaching, and skills training to women in need who are seeking employment.","contactus@suitedforchange.org","https://www.suitedforchange.org/","","","","","4","","","",",1333682431246938","","","","","https://www.facebook.com/SuitedForChange/","http://www.twitter.com/suitedforchange","https://instagram.com/suitedforchange",""
"1351080129222937","National City Christian Church","","National City Christian Church, the national church for the Christian Church (Disciples of Christ), invites all who are searching for a spiritual home. We are an open and affirming church – inclusive of all God’s children. Offers food pantry to district residents.","connect@nationalcitycc.org","https://nationalcitycc.org/","","","","","4","","","",",1333682431246939","","","","","https://www.facebook.com/nationalcitycc","https://twitter.com/nationalcitycc","https://www.instagram.com/nationalcitycc/",""
"1351080129222938","Community Crisis Services, Inc","Family Crisis Center, Inc of P.G. County","Community Crisis Services, Inc. has become a one-stop calling center for information and compassionate assistance for those in crisis. Provides crisis support through our hotline, safe shelter programs and information and referral services. Open 24/7","","https://www.communitycrisis.org/","","","","","4,6","","","",",1333682431246940","","","","","https://www.facebook.com/CCSITalks/","https://twitter.com/ccsitalks","https://www.instagram.com/ccsitalks/",""
"1351080129222939","QCI Behavioral Health","","QCI Behavioral Health's mission is to provide mental health care to individuals, families, children, adolescents, teenagers, and adults with persistent and chronic mental illness, with no other avenue to services; with care provided in the individual's environment—in the home, on the street, in shelters for the homeless, in the office, or wherever we find there is need.","info@qcihealth.com","https://www.qcihealth.com/","","","","","4","","","",",1333682431246941,1333682431246942,1333682431246943","","","","","","","",""
"1351080129222940","Prison Fellowship","","Prison Fellowship is a faith-based organization shaping the public debate on justice reform. The program prepares Christian inmates to become leaders of their families, communities, and churches once they are released back into the community. Provides services such as Prison Fellowship Academy and Women's Ministry","info@pfm.org","https://www.prisonfellowship.org/","","","","","4,6","","","",",1333682431246944","","","","","https://www.facebook.com/PFMinistries","https://twitter.com/prisonfellowshp","https://www.instagram.com/prisonfellowship/",""
"1351080129222941","New Life For Girls","","At New Life For Girls, we introduce women ages 18 and up, as well as mothers and their children to a new way of living. We provide a comprehensive 24 hr. residential program for those who are struggling with life controlling problems such as drug and alcohol addiction, eating disorders, and sexual abuse issues.","nlfgdoverpa@aol.com","http://newlifeforgirls.org/","","","","","4,6","","","",",1333682431246945,1333682431246946","","","","","https://www.facebook.com/newlifeforgirlsdover","","",""
"1351080129222942","New Life For Adults and Youth","","Faith-based ministry that has recovery homes for men, women, and moms with children as well as outpatient programs, a food bank, and other services for people struggling with addiction.","info@newlifeyouth.org","https://www.newlife.center/","","","","","4,6","","","","","","","","","http://www.facebook.com/newlifeforyouth","http://www.twitter.com/newlifeforyouth","https://instagram.com/newlife.center",""
"1351080129222943","Mulumba House","","Mulumba House is a permanent supportive housing program in the central Shaw neighborhood of Washington, DC. The program is for single adult men who are homeless, over the age of 18 and who are currently in recovery for alcohol or drug addiction.","","https://www.catholiccharitiesdc.org/mulumba-house/","","","","","4,6","","","",",1333682431246947","","","","","","","",""
"1351080129222944","Supporting and Mentoring Youth Advocates and Leaders","SMYAL","SMYAL (Supporting and Mentoring Youth Advocates and Leaders) supports and empowers lesbian, gay, bisexual, transgender, and questioning (LGBTQ) youth in the Washington, DC, metropolitan region. Through youth leadership, SMYAL creates opportunities for LGBTQ youth to build self-confidence, develop critical life skills, and engage their peers and community through service and advocacy. The League also offers medical services for HIV Testing, counseling and referrals, as well as support and discussion groups,","supporterinfo@smyal.org","https://smyal.org/","","","","","4,6","","","",",1333682431246948","","","","","https://www.facebook.com/SMYAL","https://twitter.com/SMYALDMV","https://www.instagram.com/smyal_dmv/",""
"1351080129222945","St. Margaret's Episcopal Church","","""St. Margaret’s is a warm place to renew faith in God, care for one another, and thrive in a diverse and inclusive community."" St. Margaret's Episcopal Church is an inclusive church that offers Charlie's Place as well as Charlie's Place Clothing Closet","office@stmargaretsdc.org","https://stmargaretsdc.org/","","","","","4,6","","","",",1333682431246949","","","","","https://www.facebook.com/stmargaretsdc","","",""
"1351080129222946","Downtown Cluster of Congregations","","The Downtown Cluster is a non-profit, ecumenical association aimed at cooperatively meeting pressing human service needs in the District of Columbia.","clusterdc@juno.com","https://www.downtowncluster.org/","","","","","4,6","","","",",1333682431246950","","","","","","","",""
"1351080129222947","Ward 7 Food Center","Peace Lutheran Church","Food Pantry offering grab and go food as well as emergency food assistance to Ward 7 residents.","","","","","","","4,6","","","",",1333682431246951","","","","","","","",""
"1351080129222948","Saint Johns Community Services","SJCS","Saint John's Community Services (SJCS) support people with disabilities to explore career options, and to acquire and retain competitive employment. People supported include those with intellectual disabilities, learning disabilities, mental health issues, visual impairments, autism, physical disabilities, traumatic brain injuries, stroke survivors and substance abuse. SJCS staff work with them to determine their goals and the support needed to do the job successfully.","","https://www.sjcs.org/","","","","","4,6","","","",",1333682431246952,1333682431246953","","","","","https://www.facebook.com/SJCSorg/","https://twitter.com/SJCSorg","https://www.instagram.com/sjcsorg/",""
"1351080129222949","Living Wages","","Living Wages is a community based, non-profit organization that provides adult education in Southeast Washington, DC. We Offer: Adult Education Official DC High School Diploma Workforce Preparation Computer Lab","","http://www.livingwages.org/","","","","","4,6","","","",",1333682431246954","","","","","https://www.facebook.com/LivingWagesDC/","","",""
"1351080129222950","Prevention of Blindness Society","POB","The Prevention of Blindness Society of Metropolitan Washington (POB) is dedicated to the improvement and preservation of sight and quality of life by providing services and education, and by advocating for healthy vision and innovation to everyone in our area.","","https://www.youreyes.org/","","","","","4,6","","","",",1333682431246955","","","","","https://www.facebook.com/youreyesdc","https://www.twitter.com/youreyesdc","http://www.instagram.com/youreyesdc",""
"1351080129222951","Words Beats & Life","WBL","Word Beats and Life (WBL) is a non-profit organization develops curriculum, projects, and programs geared specifically towards breaking the cycle of poverty and hopelessness. We achieve this goal through our many workshops, after school programs, concerts and festivals. Our arts based educational programs equip youth, creatives, practicing artists and scholars to move from theory to practice. We harness the power of the imagination to reshape the lives and communities we serve.","mazi@wblinc.org","https://wblinc.org/","","","","","4,6","","","",",1333682431246957","","","","","http://facebook.com/wordsbeatslife","http://twitter.com/wordsbeatslife","http://instagram.com/wordsbeatsandlife",""
"1351080129222952","American University","","AU provides Safe-at-Home program evaluation and Evidenced Based Fall Prevention Programs at Wellness Centers in Wards 4, 5 and 7. (Bingocize, Otago, Matter of Balance, Tai-Chi or Enhanced Fitness.)","","https://www.american.edu/cas/healthyschools/","","","","","7","","","",",1333682431246958","","","","","","","",""
"1351080129222953","Mary's Center Bernice Fonteneau Senior Wellness Center","","The Wellness Center has a state-of-the-art gym and group exercise studio, teaching kitchen, reading room and computer lab, among other amenities. Other activities available include art, massage therapy, reflexology, card and board game sessions, quilting groups, driver safety courses and outings to the theater, farmers market, and more.","","https://www.maryscenter.org/social-services/senior-wellness-center/","","","","","","","","",",1333682431246959","","","","","","","",""
"1351080129222954","Capitol Hill Village","","The Village engages neighborhood residents, including older adults, to support one another to improve our community and live fulfilling lives. We also provide case management, and social, educational, and wellness programming.","","https://capitolhillvillage.org","","","","","7","","","",",1333682431246960","","","","","","","",""
"1351080129222955","Congress Heights Senior Wellness Center","","Daily activities, group lunches, exercise equipment, computer labs, and a friendly atmosphere to keep you healthy, connected, and thriving.","","","","","","","7","","","",",1333682431246961","","","","","","","",""
"1351080129222957","DC Center","","The DC Center for the LGBT Community educates, empowers, celebrates, and connects the lesbian, gay, bisexual, and transgender communities focusing on four core areas: health and wellness, arts & culture, social & peer support, and advocacy and community building.","","https://thedccenter.org/","","","","","7","","","",",1333682431246971","","","","","","","",""
"1351080129222958","First Baptist Senior Center","","Daily activities, group lunches, exercise equipment, computer labs, and a friendly atmosphere to keep you healthy, connected, and thriving.","","","","","","","7","","","",",1333682431246973","","","","","","","",""
"1351080129222959","Foggy Bottom West End Village","","At Foggy Bottom West End Village you can attend fun social activities, enjoy an intellectually stimulating program, you can have someone give you a ride, help take care of you when you’re injured or just home from the hospital, or provide needed assistance with tech issues.","","https://fbwe.helpfulvillage.com/","","","","","7","","","",",1333682431246974","","","","","","","",""
"1351080129222960","Home Care Partners","","Home Care Partners provides comprehensive home care services,supporting family caregivers who take care of their loved ones and improving home environments to facilitate aging-in-place.","","https://www.homecarepartners.org/","","","","","7","","","",",1333682431246975","","","","","","","",""
"1351080129222961","Howard University Hayes Senior Wellness Center","","Daily activities, group lunches, exercise equipment, computer labs, and a friendly atmosphere to keep you healthy, connected, and thriving.","","https://www.hayesswc.com/","","","","","7","","","",",1333682431246977","","","","","","","",""
"1351080129222962","Jewish Senior Services Agency","JSSA","Seniors from the DC metro area are invited to enjoy a hot Kosher lunch. Lunches are planned by a nutritionist, and are low in sodium and fat. We also offer vegetarian options. ","","https://www.adasisrael.org","","","","","7","","","",",1333682431246978","","","","","","","",""
"1351080129222963","Senior Villages","","Established to bring friends, neighbors, and communities together for support and assistance of senior adults through various activities, home visits, the Senior Care Buddy System and individual support according to the need of each member.","","","","","","","7","","","",",1333682431246979","","","","","","","",""
"1351080129222964","TERRIFIC, Inc","","TERRIFIC, Inc. plan and deliver direct services to older adults and their families (Meals, Nutrition Education, Health Promotion and Counseling Services, Case Management, Recreation and Socialization Services, etc.).","","https://www.terrificinc.org/","","","","","7","","","",",1333682431246980","","","","","","","",""
"1351080129222965","Wildtech","","Provides Ipads and online technology classes and programming for seniors.","","www.wildtech.org","","","","","7","","","",",1333682431246981","","","","","","","",""
