"id","name","service_id","location_id","service_at_location_id","weekday","valid_from","valid_to","opens","closes","dtstart","until","wkst","freq","interval","byday","byweekno","bymonthday","byyearday","description","opens_at","closes_at","schedule_holiday","schedule_closed","open_24_hours"
"1338861885604130","","","1333682431246594","","monday","","","7:30am","6:30pm","","","","","","","","","","","","","","",""
"1338861885604131","","","1333682431246594","","tuesday,wednesday,thursday","","","6:30am","6:30pm","","","","","","","","","","","","","","",""
"1338861885604134","","","1333682431246594","","friday","","","6:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604135","","","1333682431246594","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604151","","1350703837531770","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885604205","","1350703837531776","","","monday,tuesday,wednesday,friday","","","8:30am","5:30pm","","","","","","","","","","","","","","",""
"1338861885604208","","1350703837531776","","","thursday","","","10:00am","7:00pm","","","","","","","","","","","","","","",""
"1338861885604210","","1350703837531776","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604213","","","1333682431246602","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885604221","","1350703837531777","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885604229","","","1333682431246603","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604234","","","1333682431246603","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604237","","1350703837531778","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604242","","1350703837531778","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604245","","","1333682431246604","","monday,tuesday,wednesday,thursday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885604249","","","1333682431246604","","friday","","","8:30am","6:00pm","","","","","","","","","","","","","","",""
"1338861885604250","","","1333682431246604","","saturday","","","9:00am","5:30pm","","","","","","","","","","","","","","",""
"1338861885604251","","","1333682431246604","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604253","","1350703837531779","","","monday,tuesday,wednesday,thursday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885604257","","1350703837531779","","","friday","","","8:30am","6:00pm","","","","","","","","","","","","","","",""
"1338861885604258","","1350703837531779","","","saturday","","","9:00am","5:30pm","","","","","","","","","","","","","","",""
"1338861885604259","","1350703837531779","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604262","","1350703837531780","","","monday,tuesday,wednesday,thursday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885604266","","1350703837531780","","","friday","","","8:30am","6:00pm","","","","","","","","","","","","","","",""
"1338861885604267","","1350703837531780","","","saturday","","","9:00am","5:30pm","","","","","","","","","","","","","","",""
"1338861885604268","","1350703837531780","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604271","","1350703837531781","","","monday,tuesday,wednesday,thursday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885604275","","1350703837531781","","","friday","","","8:30am","6:00pm","","","","","","","","","","","","","","",""
"1338861885604276","","1350703837531781","","","saturday","","","9:00am","5:30pm","","","","","","","","","","","","","","",""
"1338861885604277","","1350703837531781","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604289","","","1333682431246662","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604294","","","1333682431246662","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604297","","1350703837531783","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604302","","1350703837531783","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604305","","","1333682431246663","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604310","","","1333682431246663","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604313","","1350703837531784","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604318","","1350703837531784","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604322","","1350703837531785","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","9:00am","","","","","","","","","","","","","","",""
"1338861885604327","","1350703837531785","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604331","","1350703837531786","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604336","","1350703837531786","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604339","","1350703837531787","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604344","","1350703837531787","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604348","","1350703837531788","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604353","","1350703837531788","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604357","","1350703837531789","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604362","","1350703837531789","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604366","","1350703837531790","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604371","","1350703837531790","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604376","","1350703837531791","","","monday,wednesday,friday","","","12:00pm","","","","","","","","","","","","","","","",""
"1338861885604386","","1350703837531792","","","tuesday","","","6:00pm","","","","","","","","","","","","","","","",""
"1338861885604418","","","1333682431246665","","monday,tuesday,wednesday,thursday,friday","","","5:30am","10:00am","","","","","","","","","","","","","","",""
"1338861885604423","","","1333682431246665","","saturday","","","7:00am","10:00am","","","","","","","","","","","","","","",""
"1338861885604424","","","1333682431246665","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604426","","1350703837531796","","","monday,tuesday,wednesday,thursday,friday","","","5:30am","10:00am","","","","","","","","","","","","","","",""
"1338861885604431","","1350703837531796","","","saturday","","","7:00am","10:00am","","","","","","","","","","","","","","",""
"1338861885604432","","1350703837531796","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604435","","1350703837531797","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604440","","1350703837531797","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604501","","1350703837531804","","","monday,tuesday,wednesday,thursday,friday","","","12:45pm","1:45pm","","","","","","","","","","","","","","",""
"1338861885604506","","1350703837531804","","","saturday","","","11:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885604507","","1350703837531804","","","sunday","","","5:00pm","5:50pm","","","","","","","","","","","","","","",""
"1338861885604510","","","1333682431246671","","monday,tuesday,wednesday,thursday,friday,saturday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604516","","","1333682431246671","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604518","","1350703837531805","","","monday,tuesday,wednesday,thursday,friday,saturday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604524","","1350703837531805","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604527","","1350703837531806","","","monday,tuesday,wednesday,thursday,friday,saturday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604533","","1350703837531806","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604536","","1350703837531807","","","monday,tuesday,wednesday,thursday,friday,saturday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604542","","1350703837531807","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604545","","1350703837531808","","","monday,tuesday,wednesday,thursday,friday,saturday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604551","","1350703837531808","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604598","","","1333682431246675","","monday,tuesday,wednesday,thursday,friday","","","9:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885604603","","","1333682431246675","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604733","","","1333682431246700","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604738","","","1333682431246700","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604776","","","1333682431246702","","monday,tuesday,wednesday,thursday","","","10:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885604780","","","1333682431246702","","friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","5,6,7",""
"1338861885604784","","1350703837531830","","","monday,tuesday,wednesday,thursday,friday","","","10:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885604789","","1350703837531830","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604792","","","1333682431246703","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885604836","","","1333682431246704","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","7:00pm","7:00am","","","","","","","","","","","","","","",""
"1338861885604844","","1350703837531835","","","monday,tuesday,wednesday,thursday,friday,saturday","","","7:00am","9:00am","","","","","","","","","","","","","","",""
"1338861885604850","","1350703837531835","","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885604853","","1350703837531836","","","monday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,6,7",""
"1338861885604854","","1350703837531836","","","tuesday,wednesday,thursday,friday","","","10:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885604861","","","1333682431246706","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604866","","","1333682431246706","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604869","","","1333682431246707","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604874","","","1333682431246707","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604917","","","1333682431246708","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885604922","","","1333682431246708","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604926","","1350703837531842","","","monday,wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,3,6,7",""
"1338861885604927","","1350703837531842","","","tuesday,thursday,friday","","","9:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885604935","","1350703837531843","","","monday,tuesday,wednesday,thursday,friday","","","9:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885604940","","1350703837531843","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885604944","","1350703837531844","","","monday,wednesday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,3,5,6,7",""
"1338861885604945","","1350703837531844","","","tuesday,thursday","","","9:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885604953","","1350703837531845","","","monday,wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,3,6,7",""
"1338861885604954","","1350703837531845","","","tuesday,thursday,friday","","","9:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885604962","","1350703837531846","","","monday,tuesday,thursday,friday","","","8:30am","1:30pm","","","","","","","","","","","","","","",""
"1338861885604964","","1350703837531846","","","wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","3,6,7",""
"1338861885604971","","1350703837531847","","","monday,tuesday,thursday,friday","","","8:30am","1:30pm","","","","","","","","","","","","","","",""
"1338861885604973","","1350703837531847","","","wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","3,6,7",""
"1338861885605037","","","1333682431246711","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605042","","","1333682431246711","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605061","","","1333682431246712","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605066","","","1333682431246712","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605069","","1350703837531857","","","monday,tuesday,wednesday,thursday,friday","","","8:30am","4:00pm","","","","","","","","","","","","","","",""
"1338861885605074","","1350703837531857","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605077","","","1333682431246713","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605082","","","1333682431246713","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605085","","1350703837531858","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885605090","","1350703837531858","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605182","","1350703837531868","","","tuesday","","","9:00am","12:00pm","","","","","","","","","","","","","","",""
"1338861885605183","","1350703837531868","","","wednesday","","","6:00pm","9:00pm","","","","","","","","","","","","","","",""
"1338861885605186","","1350703837531868","","","saturday","","","9:30am","12:30pm","","","","","","","","","","","","","","",""
"1338861885605308","","1350703837531881","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605316","","1350703837531882","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605343","","","1333682431246727","","monday,tuesday,wednesday,thursday,friday","","","8:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885605348","","","1333682431246727","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605554","","","1333682431246732","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605559","","","1333682431246732","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605563","","1350703837531897","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605568","","1350703837531897","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885605571","","","1333682431246734","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885605579","","1350703837531898","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885605717","","1350703837531914","","","monday,wednesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,3,4,5,6,7",""
"1338861885605718","","1350703837531914","","","tuesday","","","11:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885605731","","1350703837531915","","","saturday","","","8:55am","12:00pm","","","","","","","","","","","","","","",""
"1338861885605789","","1053054069738308","","","monday,tuesday,thursday,friday","","","1:30pm","2:30pm","","","","","","","","","","","","","","",""
"1338861885605791","","1053054069738308","","","wednesday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","3,6,7",""
"1338861885605867","","","1333682431246742","","monday,tuesday,wednesday,thursday,friday","","","8:30am","4:30pm","","","","","","","","","","","","","","",""
"1338861885605872","","","1333682431246742","","saturday","","","Closed","","","","","","","","","","","","","","","6",""
"1338861885605873","","","1333682431246742","","sunday","","","8:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885605876","","1350703837531930","","","tuesday,wednesday","","","9:00am","11:30am","","","","","","","","","","","","","","",""
"1338861885605890","","1350703837531931","","","sunday","","","1:00pm","2:30pm","","","","","","","","","","","","","","",""
"1338861885605892","","","1333682431246744","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885605979","","1350703837531940","","","sunday","","","6:30am","10:00am","","","","","","","","","","","","","","",""
"1338861885605989","","1350703837531941","","","sunday","","","1:00pm","1:30pm","","","","","","","","","","","","","","",""
"1338861885605991","","","1333682431246750","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885605996","","","1333682431246750","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606018","","1350703837531944","","","monday,thursday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,4,6,7",""
"1338861885606019","","1350703837531944","","","tuesday,friday","","","12:00pm","2:30pm","","","","","","","","","","","","","","",""
"1338861885606020","","1350703837531944","","","wednesday","","","12:00pm","4:00pm","","","","","","","","","","","","","","",""
"1338861885606076","","","1333682431246753","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606081","","","1333682431246753","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606085","","1350703837531951","","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606090","","1350703837531951","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606117","","875783576771374","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606155","","","1333682431246756","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606191","","","1333682431246758","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606211","","1350703837531961","","","monday,tuesday,wednesday,thursday,friday","","","8:15am","5:30pm","","","","","","","","","","","","","","",""
"1338861885606216","","1350703837531961","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606243","","1350703837531964","","","thursday","","","7:00pm","","","","","","","","","","","","","","","",""
"1338861885606257","","1350703837531966","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606326","","768548905888033","","","monday","","","9:00am","","","","","","","","","","","","","","","",""
"1338861885606343","","1350703837531974","","","monday,tuesday,wednesday,thursday","","","3:00pm","7:00pm","","","","","","","","","","","","","","",""
"1338861885606383","","","1333682431246766","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885606391","","","1333682431246767","","monday,wednesday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606392","","","1333682431246767","","tuesday,thursday,friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","2,4,5,6,7",""
"1338861885606399","","","1333682431246768","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885606404","","","1333682431246768","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606407","","","1333682431246769","","monday,tuesday,wednesday,thursday,friday","","","8:00am","1:00pm","","","","","","","","","","","","","","",""
"1338861885606412","","","1333682431246769","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606415","","","1333682431246770","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885606420","","","1333682431246770","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606461","","1350703837531983","","","monday,tuesday,wednesday,thursday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","1,2,3,4,6,7",""
"1338861885606465","","1350703837531983","","","friday","","","1:00pm","4:00pm","","","","","","","","","","","","","","",""
"1338861885606470","","1350703837531984","","","monday,tuesday,wednesday,thursday,friday,saturday","","","Closed","","","","","","","","","","","","","","","1,2,3,4,5,6",""
"1338861885606476","","1350703837531984","","","sunday","","","3:00pm","4:30pm","","","","","","","","","","","","","","",""
"1338861885606512","","","1333682431246773","","monday,tuesday,wednesday,thursday,friday","","","12:30pm","8:30pm","","","","","","","","","","","","","","",""
"1338861885606520","","","1333682431246774","","monday,tuesday,wednesday,thursday,friday","","","8:30am","8:30pm","","","","","","","","","","","","","","",""
"1338861885606528","","","1333682431246775","","monday,tuesday,wednesday,thursday,friday","","","8:30am","8:00pm","","","","","","","","","","","","","","",""
"1338861885606537","","","1333682431246777","","monday,tuesday,wednesday,thursday,friday","","","10:00am","8:00pm","","","","","","","","","","","","","","",""
"1338861885606545","","","1333682431246778","","monday,tuesday,wednesday,thursday,friday","","","8:30am","8:00pm","","","","","","","","","","","","","","",""
"1338861885606559","","1350703837531989","","","monday,tuesday,wednesday,thursday","","","8:30am","8:00pm","","","","","","","","","","","","","","",""
"1338861885606563","","1350703837531989","","","friday","","","8:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606587","","","1333682431246779","","monday,tuesday,wednesday,thursday","","","10:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885606620","","","1333682431246780","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606625","","","1333682431246780","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606676","","","1333682431246781","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:30pm","","","","","","","","","","","","","","",""
"1338861885606686","","1350703837532001","","","monday,tuesday,wednesday,thursday,friday","","","8:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885606691","","1350703837532001","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606710","","","1333682431246784","","monday,tuesday,wednesday,thursday,friday","","","7:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885606715","","","1333682431246784","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606718","","1350703837532004","","","monday,tuesday,wednesday,thursday,friday","","","7:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885606723","","1350703837532004","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606744","","","1333682431246787","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","7:00am","11:00pm","","","","","","","","","","","","","","",""
"1338861885606752","","1350703837532007","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","7:00pm","7:00am","","","","","","","","","","","","","","",""
"1338861885606785","","","1333682431246790","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606793","","1350703837532011","","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606889","","","1333682431246793","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606894","","","1333682431246793","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885606906","","","1333682431246795","","monday,tuesday,wednesday,thursday,friday,saturday,sunday","","","12:00am","12:00am","","","","","","","","","","","","","","",""
"1338861885606931","","","1333682431246796","","monday,tuesday,wednesday,thursday,friday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885606941","","1350703837532024","","","wednesday,saturday","","","9:30am","3:00pm","","","","","","","","","","","","","","",""
"1338861885606974","","1350703837532028","","","monday,tuesday,wednesday,thursday,friday","","","7:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885606979","","1350703837532028","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607007","","","1333682431246799","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607012","","","1333682431246799","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607039","","","1333682431246800","","monday,tuesday,wednesday,thursday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607055","","","1333682431246801","","monday,tuesday,wednesday,thursday","","","9:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607063","","","1333682431246802","","monday,tuesday,wednesday,thursday,friday","","","8:30am","8:00pm","","","","","","","","","","","","","","",""
"1338861885607068","","","1333682431246802","","saturday,sunday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607071","","1350703837532036","","","monday,tuesday,wednesday,thursday,friday","","","4:30pm","6:00pm","","","","","","","","","","","","","","",""
"1338861885607076","","1350703837532036","","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607101","","1350703837532039","","","friday","","","9:00am","11:00am","","","","","","","","","","","","","","",""
"1338861885607111","","1085691019894863","","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607140","","","1333682431246812","","monday,tuesday,wednesday,thursday,friday","","","8:00am","6:00pm","","","","","","","","","","","","","","",""
"1338861885607145","","","1333682431246812","","saturday,sunday","","","8:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885607338","","1350703837532051","","","monday,tuesday,wednesday,thursday,friday","","","9:00am","3:00pm","","","","","","","","","","","","","","",""
"1338861885607349","","","1333682431246927","","monday,tuesday,wednesday,thursday,friday","","","10:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607354","","","1333682431246927","","saturday","","","Closed","","","","","","","","","","","","","","","6",""
"1338861885607355","","","1333682431246927","","sunday","","","10:00am","11:30am","","","","","","","","","","","","","","",""
"1338861885607360","","1350703837532052","","","thursday","","","6:30pm","9:00pm","","","","","","","","","","","","","","",""
"1338861885607475","","1350703837532065","","","wednesday","","","10:00am","1:00pm","","","","","","","","","","","","","","",""
"1338861885607516","","","1333682431246941","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607521","","","1333682431246941","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607524","","","1333682431246942","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607529","","","1333682431246942","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607532","","","1333682431246943","","monday,tuesday,wednesday,thursday,friday","","","8:30am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607537","","","1333682431246943","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607564","","","1333682431246944","","monday,tuesday,wednesday,thursday,friday","","","8:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607569","","","1333682431246944","","saturday,sunday","","","Closed","","","","","","","","","","","","","","","6,7",""
"1338861885607668","","1350703837532084","","","monday,tuesday,wednesday,thursday","","","10:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885607672","","1350703837532084","","","friday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","5,6,7",""
"1338861885607702","","","1333682431246954","","monday,tuesday,wednesday,thursday,friday","","","9:00am","4:00pm","","","","","","","","","","","","","","",""
"1338861885607707","","","1333682431246954","","saturday","","","10:00am","2:00pm","","","","","","","","","","","","","","",""
"1338861885607708","","","1333682431246954","","sunday","","","Closed","","","","","","","","","","","","","","","7",""
"1338861885607768","","1350703837532095","","","monday,tuesday,wednesday,friday","","","11:00am","5:00pm","","","","","","","","","","","","","","",""
"1338861885607771","","1350703837532095","","","thursday,saturday,sunday","","","Closed","","","","","","","","","","","","","","","4,6,7",""
