id,service_id,service_area,description,date_added,multiple_counties
33329,211,33126,,2013-12-19 10:52:59.317,f
33330,211,33127,,2013-12-19 10:52:59.460,f
33331,211,33128,,2013-12-19 10:52:59.607,f
33332,211,33132,,2013-12-19 10:52:59.757,f
33333,211,33136,,2013-12-19 10:52:59.907,f
33334,211,33137,,2013-12-19 10:53:00.057,f
33335,211,33138,,2013-12-19 10:53:00.247,f
33336,211,33142,,2013-12-19 10:53:00.410,f
33337,211,33147,,2013-12-19 10:53:00.563,f
33338,211,33150,,2013-12-19 10:53:00.713,f
33339,211,33161,,2013-12-19 10:53:00.893,f
33340,211,33162,,2013-12-19 10:53:01.040,f
33341,211,33166,,2013-12-19 10:53:01.187,f
33342,211,33167,,2013-12-19 10:53:01.333,f
33343,211,33168,,2013-12-19 10:53:01.513,f
33344,211,33169,,2013-12-19 10:53:01.663,f
33345,211,33172,,2013-12-19 10:53:01.830,f
33346,211,33178,,2013-12-19 10:53:01.983,f
33347,211,33179,,2013-12-19 10:53:02.127,f
33348,211,33180,,2013-12-19 10:53:02.277,f
33349,211,33181,,2013-12-19 10:53:02.420,f
33350,211,33182,,2013-12-19 10:53:02.570,f
37736,2550,33002,,2015-04-20 15:08:58.180,f
37742,935,33002,,2015-04-21 08:29:45.300,f
38797,136,33002,,2015-07-01 13:28:18.083,f
38798,136,33001,,2015-07-01 13:28:18.103,f
38799,387,34101,,2015-07-01 13:41:01.213,f
38801,7607,34101,,2015-07-01 13:44:59.177,f
38802,7608,34101,,2015-07-01 14:08:32.677,f
38806,449,33004,,2015-07-01 14:55:21.270,f
38807,449,33002,,2015-07-01 14:55:24.347,f
38810,2496,33101,,2015-07-02 12:01:30.323,f
38815,7614,33002,,2015-07-02 14:19:01.963,f
38816,7615,33002,,2015-07-02 14:23:55.303,f
38818,192,33101,,2015-07-02 14:32:57.010,f
33550,6221,33132,,2014-01-21 08:25:41.063,f
37703,2575,33002,,2015-04-16 09:28:24.290,f
33581,5478,33169,,2014-02-04 11:02:11.610,f
37704,2577,33002,,2015-04-16 09:33:54.533,f
37739,938,33002,,2015-04-21 08:28:04.507,f
33590,6055,33002,,2014-03-04 09:19:26.357,f
37741,7407,33002,,2015-04-21 08:29:18.110,f
33592,6805,33001,,2014-03-04 09:21:17.820,f
38800,388,34101,,2015-07-01 13:43:54.733,f
38808,448,33004,,2015-07-01 14:58:00.747,f
38809,448,33002,,2015-07-01 14:58:03.810,f
38811,2497,33002,,2015-07-02 12:05:05.360,f
38817,7616,33002,,2015-07-02 14:26:12.357,f
33601,6806,34101,,2014-03-05 15:29:44.163,f
33604,3242,33002,,2014-03-06 07:38:39.860,f
33605,3242,33004,,2014-03-06 07:38:44.093,f
33608,3244,33004,,2014-03-06 07:43:51.027,f
33609,3244,33002,,2014-03-06 07:43:51.037,f
33612,5356,33900,,2014-03-06 08:07:33.673,f
33614,34,33002,,2014-03-06 08:31:38.877,f
33615,35,33002,,2014-03-06 08:31:39.070,f
33616,31,33002,,2014-03-06 08:31:39.253,f
33617,6007,33002,,2014-03-06 08:31:39.457,f
33618,32,33002,,2014-03-06 08:31:39.637,f
33620,30,33002,,2014-03-06 08:31:40.020,f
33633,1780,32003,,2014-03-06 12:04:54.843,f
33634,1783,00601,,2014-03-06 12:07:07.147,f
33635,1783,32003,,2014-03-06 12:07:11.837,f
33636,1763,33001,,2014-03-06 12:08:38.297,f
33637,1763,33002,,2014-03-06 12:08:43.260,f
33638,1763,33004,,2014-03-06 12:08:47.413,f
33639,1763,33440,,2014-03-06 12:08:52.607,t
33640,1763,33401,,2014-03-06 12:08:57.093,f
33641,1763,33471,,2014-03-06 12:09:01.213,f
33642,1763,33455,,2014-03-06 12:09:05.803,f
33643,1763,34945,,2014-03-06 12:09:12.563,f
33644,1763,32948,,2014-03-06 12:09:18.720,f
33645,1763,34972,,2014-03-06 12:09:24.873,t
33646,1763,33825,,2014-03-06 12:09:29.367,t
33647,6811,32003,,2014-03-06 12:21:24.803,f
33649,6812,33002,,2014-03-06 12:25:27.330,f
33654,6813,33002,,2014-03-06 12:35:47.057,f
33655,6814,33004,,2014-03-06 12:36:05.317,f
33656,6814,33002,,2014-03-06 12:36:05.323,f
33657,6814,33001,,2014-03-06 12:36:05.333,f
33658,6815,34101,,2014-03-06 12:49:14.923,f
33659,6816,34101,,2014-03-06 12:50:02.807,f
33662,1237,33002,,2014-03-06 12:59:55.623,f
33665,3373,33002,,2014-03-06 13:24:47.983,f
33666,3358,32003,,2014-03-06 13:28:16.307,f
33667,3366,33002,,2014-03-06 13:29:27.777,f
33668,3374,33002,,2014-03-06 13:29:29.317,f
33669,3368,33002,,2014-03-06 13:29:30.850,f
33670,3371,33002,,2014-03-06 13:29:32.370,f
33672,6819,33002,,2014-03-06 13:36:19.250,f
33675,6822,33002,,2014-03-06 13:41:05.317,f
33677,6823,34101,,2014-03-06 13:43:28.923,f
33678,6824,34101,,2014-03-06 13:44:06.130,f
33680,6825,33001,,2014-03-06 13:46:32.683,f
33681,6826,33001,,2014-03-06 13:47:28.857,f
33685,3118,33002,,2014-03-07 11:01:56.747,f
33686,5692,33002,,2014-03-07 11:04:31.150,f
33687,6829,33002,,2014-03-07 13:40:26.253,f
33688,6830,33002,,2014-03-07 13:45:13.720,f
33689,6831,33002,,2014-03-07 13:48:57.633,f
33691,6833,33002,,2014-03-07 13:53:48.020,f
33694,6836,33002,,2014-03-07 15:42:15.383,f
33709,1771,33002,,2014-03-07 16:36:27.343,f
33710,92,33002,,2014-03-10 08:48:24.800,f
33711,92,33004,,2014-03-10 08:48:28.833,f
33716,793,33002,,2014-03-10 08:59:00.200,f
33717,799,33002,,2014-03-10 09:02:29.353,f
33719,794,33002,,2014-03-10 09:04:04.973,f
33720,798,33002,,2014-03-10 09:04:59.817,f
33721,790,33002,,2014-03-10 09:05:29.450,f
33723,803,33002,,2014-03-10 09:11:43.627,f
33724,795,33002,,2014-03-10 09:13:12.083,f
33725,800,33002,,2014-03-10 09:13:59.287,f
33726,797,33002,,2014-03-10 09:14:42.640,f
33731,1493,33002,,2014-03-10 11:27:41.967,f
33732,1973,33002,,2014-03-11 08:45:40.750,f
33748,1890,33001,,2014-03-11 09:52:56.097,f
33744,1836,33002,,2014-03-11 09:46:09.560,f
33746,3309,33002,,2014-03-11 09:49:19.920,f
33747,1890,33002,,2014-03-11 09:52:49.597,f
33749,1887,32003,,2014-03-11 09:54:15.453,f
33753,6236,33002,,2014-03-11 10:18:19.013,f
33754,6242,33002,,2014-03-11 10:19:03.460,f
33755,6240,33002,,2014-03-11 10:19:04.653,f
33756,6246,33002,,2014-03-11 10:19:05.877,f
33758,6237,33002,,2014-03-11 10:19:08.277,f
33759,6241,33002,,2014-03-11 10:19:09.500,f
33760,6247,33002,,2014-03-11 10:19:10.653,f
33764,6842,33002,,2014-03-11 13:30:01.047,f
33765,6843,33002,,2014-03-11 13:33:37.300,f
33766,6844,33002,,2014-03-11 13:36:18.410,f
33767,6845,33002,,2014-03-11 13:39:55.700,f
33768,6846,33002,,2014-03-11 13:44:29.800,f
33769,6847,33002,,2014-03-11 13:47:43.980,f
33770,6848,33002,,2014-03-11 13:51:26.500,f
33771,6849,33002,,2014-03-11 13:58:00.967,f
33772,1124,33002,,2014-03-11 14:10:42.880,f
33773,1125,33002,,2014-03-11 14:11:05.790,f
33774,1126,33002,,2014-03-11 14:11:07.017,f
33775,359,33143,,2014-03-11 14:18:01.677,f
33776,360,33143,,2014-03-11 14:19:04.707,f
33777,361,33143,,2014-03-11 14:19:06.057,f
33783,45,32003,,2014-03-11 20:02:14.300,f
33784,50,32003,,2014-03-11 20:03:36.703,f
33785,46,32003,,2014-03-11 20:04:40.367,f
33786,48,32003,,2014-03-11 20:05:30.127,f
33787,5641,32003,,2014-03-11 20:06:20.117,f
33788,47,32003,,2014-03-11 20:07:05.100,f
33789,3140,32003,,2014-03-11 20:11:20.453,f
33791,3141,32003,,2014-03-11 20:21:24.213,f
33794,1461,32003,,2014-03-11 20:30:28.847,f
33795,1460,32003,,2014-03-11 20:31:13.097,f
33796,1797,32003,,2014-03-11 20:38:36.737,f
33797,5459,33002,,2014-03-11 20:41:59.717,f
33798,5459,33004,,2014-03-11 20:42:29.303,f
33799,5459,33001,,2014-03-11 20:42:34.480,f
33800,5459,34101,,2014-03-11 20:42:39.560,f
33801,5459,33401,,2014-03-11 20:42:43.757,f
33802,5462,33002,,2014-03-11 20:45:11.847,f
33803,5462,34101,,2014-03-11 20:45:15.187,f
33804,5462,33001,,2014-03-11 20:45:18.790,f
33805,5462,33004,,2014-03-11 20:45:22.893,f
33806,5462,33401,,2014-03-11 20:45:26.800,f
33807,3100,33002,,2014-03-11 20:49:29.060,f
33808,3100,33001,,2014-03-11 20:49:32.730,f
33821,5313,34101,,2014-03-11 21:37:04.290,f
37743,936,33002,,2015-04-21 08:30:25.350,f
33829,2125,33002,,2014-03-12 15:09:11.820,f
38812,7612,33002,,2015-07-02 12:06:19.203,f
33833,5577,33002,,2014-03-12 15:32:44.840,f
33834,6852,32003,,2014-03-12 15:36:40.137,f
33836,6853,33040,,2014-03-12 15:40:02.167,f
33838,6854,34116,,2014-03-12 15:44:44.590,f
33839,6854,34142,,2014-03-12 15:45:06.490,t
33842,6855,33030,,2014-03-12 15:47:48.580,f
33843,6855,33032,,2014-03-12 15:47:54.650,f
33844,6855,33033,,2014-03-12 15:47:58.100,f
33845,6855,33034,,2014-03-12 15:48:01.083,f
33846,6855,33035,,2014-03-12 15:48:05.030,f
33847,6855,33054,,2014-03-12 15:48:11.767,f
33848,6855,33128,,2014-03-12 15:48:22.867,f
33849,6855,33136,,2014-03-12 15:48:28.867,f
33850,6855,33142,,2014-03-12 15:48:34.737,f
33851,6855,33147,,2014-03-12 15:48:40.540,f
33852,6855,33170,,2014-03-12 15:48:56.743,f
33853,5231,34101,,2014-03-12 15:52:12.377,f
33854,6856,34101,,2014-03-12 15:52:37.973,f
33855,6857,34101,,2014-03-12 15:57:01.990,f
33857,6098,33002,,2014-03-13 08:00:03.637,f
33860,4422,33002,,2014-03-13 08:07:31.447,f
33861,2407,34101,,2014-03-13 08:13:43.220,f
33862,5322,34101,,2014-03-13 08:16:31.050,f
33863,5320,34101,,2014-03-13 08:16:31.520,f
33864,2408,34101,,2014-03-13 08:16:32.003,f
33865,5317,34101,,2014-03-13 08:16:32.510,f
33866,5318,34101,,2014-03-13 08:16:33.003,f
33867,5321,34101,,2014-03-13 08:16:33.480,f
33868,5319,34101,,2014-03-13 08:16:33.990,f
33869,5323,34101,,2014-03-13 08:16:34.480,f
33881,1839,33002,,2014-03-13 08:26:49.403,f
33882,2942,33002,,2014-03-13 08:32:43.077,f
33883,2944,33002,,2014-03-13 08:33:09.427,f
33884,2945,33002,,2014-03-13 08:33:10.347,f
33885,2943,33002,,2014-03-13 08:33:11.243,f
33886,6858,33002,,2014-03-13 08:42:30.477,f
33887,6859,33002,,2014-03-13 08:45:19.373,f
33888,6860,33002,,2014-03-13 08:48:08.557,f
33893,5133,34101,,2014-03-13 09:24:46.090,f
33894,5175,34101,,2014-03-13 09:27:09.267,f
33895,5178,34101,,2014-03-13 09:27:09.440,f
33896,5145,34101,,2014-03-13 09:27:09.637,f
33897,5188,34101,,2014-03-13 09:27:09.803,f
33898,5179,34101,,2014-03-13 09:27:09.967,f
33899,5218,34101,,2014-03-13 09:27:10.133,f
33900,5219,34101,,2014-03-13 09:27:10.293,f
33901,5150,34101,,2014-03-13 09:27:10.463,f
33902,5148,34101,,2014-03-13 09:27:10.637,f
33903,5149,34101,,2014-03-13 09:27:10.797,f
33904,5151,34101,,2014-03-13 09:27:10.967,f
33905,5147,34101,,2014-03-13 09:27:11.140,f
33907,5139,34101,,2014-03-13 09:27:11.483,f
33908,5146,34101,,2014-03-13 09:27:11.650,f
33910,5135,34101,,2014-03-13 09:27:12.003,f
33911,5177,34101,,2014-03-13 09:27:12.187,f
33912,5184,34101,,2014-03-13 09:27:12.360,f
33913,5186,34101,,2014-03-13 09:27:12.533,f
37706,4458,33002,,2015-04-16 09:43:54.770,f
33916,6862,33001,,2014-03-13 11:29:17.860,f
37752,7419,33002,,2015-04-21 10:01:43.317,f
33923,1767,32003,,2014-03-13 12:27:42.297,f
33924,1768,32003,,2014-03-13 12:29:47.650,f
33925,1774,32003,,2014-03-13 12:32:24.857,f
33926,1792,32003,,2014-03-13 12:35:17.473,f
33930,2626,33002,,2014-03-13 13:08:42.863,f
33931,6867,33002,,2014-03-13 13:10:40.790,f
33936,6870,33002,,2014-03-13 14:25:20.083,f
33937,6871,33002,,2014-03-13 14:28:32.893,f
37754,607,33002,,2015-04-21 11:00:41.827,f
33941,6872,33002,,2014-03-13 14:33:13.873,f
33942,6873,33002,,2014-03-13 14:37:13.657,f
33943,6874,33002,,2014-03-13 14:39:44.753,f
33944,6875,33002,,2014-03-13 14:41:02.577,f
33945,6876,33002,,2014-03-13 14:42:54.977,f
33946,6877,33002,,2014-03-13 14:45:03.350,f
33947,6878,33002,,2014-03-13 14:47:54.440,f
33948,6879,33002,,2014-03-13 14:50:31.997,f
33949,6880,33002,,2014-03-13 14:52:14.227,f
33953,2083,33002,,2014-03-13 15:40:09.533,f
33954,5961,33001,,2014-03-14 07:16:11.737,f
33957,2789,33002,,2014-03-14 08:40:54.717,f
37760,3988,33002,,2015-04-22 10:11:39.507,f
33971,2766,33002,,2014-03-14 08:56:44.060,f
33973,3469,33002,,2014-03-14 09:55:45.160,f
33974,3470,33002,,2014-03-14 09:57:52.557,f
33977,6881,33002,,2014-03-14 12:31:26.700,f
33978,6882,33002,,2014-03-14 12:36:52.970,f
33979,3088,33002,,2014-03-14 13:22:44.337,f
33980,3085,33002,,2014-03-14 13:26:55.690,f
33981,3090,33002,,2014-03-14 13:34:34.743,f
33982,3086,33002,,2014-03-14 13:40:24.260,f
33983,3087,33002,,2014-03-14 13:43:21.620,f
33984,3092,33002,,2014-03-14 13:48:46.043,f
33985,3071,33002,,2014-03-14 13:53:13.910,f
33986,3075,33002,,2014-03-14 13:56:20.303,f
33987,3074,33002,,2014-03-14 13:59:53.827,f
33988,3084,33002,,2014-03-14 14:03:18.847,f
33991,1801,32003,,2014-03-14 15:31:02.623,f
33992,1779,32003,,2014-03-14 15:33:56.183,f
33994,6885,32003,,2014-03-14 15:49:32.250,f
33995,386,33002,,2014-03-14 16:01:17.527,f
33996,2659,33002,,2014-03-14 16:03:31.490,f
33997,6886,33002,,2014-03-14 16:04:44.427,f
34006,3973,33002,,2014-03-17 11:33:23.650,f
34010,3149,33002,,2014-03-17 11:39:15.803,f
34011,3150,33002,,2014-03-17 11:41:15.037,f
34012,4159,33002,,2014-03-17 11:42:03.453,f
34016,1588,33002,,2014-03-17 12:08:02.387,f
37707,4103,33002,,2015-04-16 09:47:00.897,f
37755,606,33002,,2015-04-21 11:03:13.347,f
37761,3987,33002,,2015-04-22 10:18:44.460,f
38813,7613,33002,,2015-07-02 12:13:52.247,f
34033,2422,33002,,2014-03-17 15:12:42.977,f
34037,2419,33002,,2014-03-17 15:15:14.893,f
34038,2425,33002,,2014-03-17 15:15:15.420,f
34039,2424,33002,,2014-03-17 15:15:15.957,f
34040,6893,33002,,2014-03-17 15:25:35.430,f
34041,547,33002,,2014-03-17 15:25:40.027,f
34043,554,33002,,2014-03-17 15:35:18.853,f
34046,553,33002,,2014-03-17 15:35:19.390,f
34056,911,33002,,2014-03-17 15:55:30.237,f
34057,908,33002,,2014-03-17 15:55:30.430,f
37708,6497,33002,,2015-04-16 09:51:57.553,f
34059,913,33002,,2014-03-17 15:55:30.787,f
34060,918,33002,,2014-03-17 15:55:30.957,f
34061,912,33002,,2014-03-17 15:55:31.117,f
34062,5814,33002,,2014-03-17 15:55:31.283,f
34064,4892,33002,,2014-03-17 15:55:31.643,f
34065,914,33002,,2014-03-17 15:55:31.803,f
34066,917,33002,,2014-03-17 15:55:31.963,f
34067,5525,33002,,2014-03-17 15:55:32.127,f
34068,915,33002,,2014-03-17 15:55:32.293,f
34069,919,33002,,2014-03-17 15:55:32.453,f
34070,916,33002,,2014-03-17 15:55:32.613,f
34071,5822,33002,,2014-03-17 15:55:32.797,f
34073,6892,33002,,2014-03-17 16:11:07.397,f
34074,6894,33001,,2014-03-17 16:23:13.867,f
34075,6895,33001,,2014-03-17 16:23:51.013,f
37748,7415,33002,,2015-04-21 09:32:41.173,f
37756,604,33002,,2015-04-21 11:05:48.207,f
34104,2531,33196,,2014-03-18 07:21:55.597,f
34105,2531,33186,,2014-03-18 07:22:00.927,f
34106,2531,33176,,2014-03-18 07:22:06.240,f
34107,2531,33156,,2014-03-18 07:22:14.917,f
34108,2531,33158,,2014-03-18 07:22:20.213,f
34109,2531,33157,,2014-03-18 07:22:26.093,f
34110,2531,33177,,2014-03-18 07:22:32.553,f
34111,2531,33187,,2014-03-18 07:22:39.140,f
34112,2531,33189,,2014-03-18 07:22:44.993,f
34113,2531,33190,,2014-03-18 07:22:51.193,f
34114,2531,33170,,2014-03-18 07:22:57.210,f
34115,2531,33031,,2014-03-18 07:23:05.780,f
34116,2531,33032,,2014-03-18 07:23:15.503,f
34117,2531,33039,,2014-03-18 07:23:22.170,f
34118,2531,33030,,2014-03-18 07:23:28.730,f
34119,2531,33033,,2014-03-18 07:23:36.020,f
34120,2531,33035,,2014-03-18 07:23:42.087,f
34121,2531,33034,,2014-03-18 07:23:48.427,f
34122,2534,33030,,2014-03-18 07:25:57.767,f
34123,2534,33031,,2014-03-18 07:25:57.770,f
34124,2534,33032,,2014-03-18 07:25:57.773,f
34125,2534,33033,,2014-03-18 07:25:57.777,f
34126,2534,33034,,2014-03-18 07:25:57.783,f
34127,2534,33035,,2014-03-18 07:25:57.787,f
34128,2534,33039,,2014-03-18 07:25:57.790,f
34129,2534,33156,,2014-03-18 07:25:57.797,f
34130,2534,33157,,2014-03-18 07:25:57.800,f
34131,2534,33158,,2014-03-18 07:25:57.803,f
34132,2534,33170,,2014-03-18 07:25:57.807,f
34133,2534,33176,,2014-03-18 07:25:57.813,f
34134,2534,33177,,2014-03-18 07:25:57.817,f
34135,2534,33186,,2014-03-18 07:25:57.820,f
34136,2534,33187,,2014-03-18 07:25:57.823,f
34137,2534,33189,,2014-03-18 07:25:57.830,f
34138,2534,33190,,2014-03-18 07:25:57.833,f
34139,2534,33196,,2014-03-18 07:25:57.837,f
34140,2536,33030,,2014-03-18 07:25:58.350,f
34141,2536,33031,,2014-03-18 07:25:58.357,f
34142,2536,33032,,2014-03-18 07:25:58.360,f
34143,2536,33033,,2014-03-18 07:25:58.363,f
34144,2536,33034,,2014-03-18 07:25:58.367,f
34145,2536,33035,,2014-03-18 07:25:58.373,f
34146,2536,33039,,2014-03-18 07:25:58.383,f
34147,2536,33156,,2014-03-18 07:25:58.387,f
34148,2536,33157,,2014-03-18 07:25:58.390,f
34149,2536,33158,,2014-03-18 07:25:58.397,f
34150,2536,33170,,2014-03-18 07:25:58.400,f
34151,2536,33176,,2014-03-18 07:25:58.403,f
34152,2536,33177,,2014-03-18 07:25:58.407,f
34153,2536,33186,,2014-03-18 07:25:58.413,f
34154,2536,33187,,2014-03-18 07:25:58.417,f
34155,2536,33189,,2014-03-18 07:25:58.420,f
34156,2536,33190,,2014-03-18 07:25:58.423,f
34157,2536,33196,,2014-03-18 07:25:58.430,f
34158,2537,33030,,2014-03-18 07:25:58.907,f
34159,2537,33031,,2014-03-18 07:25:58.913,f
34160,2537,33032,,2014-03-18 07:25:58.917,f
34161,2537,33033,,2014-03-18 07:25:58.920,f
34162,2537,33034,,2014-03-18 07:25:58.923,f
34163,2537,33035,,2014-03-18 07:25:58.927,f
34164,2537,33039,,2014-03-18 07:25:58.933,f
34165,2537,33156,,2014-03-18 07:25:58.937,f
34166,2537,33157,,2014-03-18 07:25:58.940,f
34167,2537,33158,,2014-03-18 07:25:58.947,f
34168,2537,33170,,2014-03-18 07:25:58.950,f
34169,2537,33176,,2014-03-18 07:25:58.963,f
34170,2537,33177,,2014-03-18 07:25:58.967,f
34171,2537,33186,,2014-03-18 07:25:58.973,f
34172,2537,33187,,2014-03-18 07:25:58.977,f
34173,2537,33189,,2014-03-18 07:25:58.980,f
34174,2537,33190,,2014-03-18 07:25:58.983,f
34175,2537,33196,,2014-03-18 07:25:58.990,f
34176,2538,33030,,2014-03-18 07:25:59.497,f
34177,2538,33031,,2014-03-18 07:25:59.503,f
34178,2538,33032,,2014-03-18 07:25:59.507,f
34179,2538,33033,,2014-03-18 07:25:59.513,f
34180,2538,33034,,2014-03-18 07:25:59.517,f
34181,2538,33035,,2014-03-18 07:25:59.520,f
34182,2538,33039,,2014-03-18 07:25:59.527,f
34183,2538,33156,,2014-03-18 07:25:59.530,f
34184,2538,33157,,2014-03-18 07:25:59.533,f
34185,2538,33158,,2014-03-18 07:25:59.537,f
34186,2538,33170,,2014-03-18 07:25:59.547,f
34187,2538,33176,,2014-03-18 07:25:59.550,f
34188,2538,33177,,2014-03-18 07:25:59.553,f
34189,2538,33186,,2014-03-18 07:25:59.557,f
34190,2538,33187,,2014-03-18 07:25:59.567,f
34191,2538,33189,,2014-03-18 07:25:59.570,f
34192,2538,33190,,2014-03-18 07:25:59.577,f
34193,2538,33196,,2014-03-18 07:25:59.580,f
34194,2532,33030,,2014-03-18 07:26:00.063,f
34195,2532,33031,,2014-03-18 07:26:00.070,f
34196,2532,33032,,2014-03-18 07:26:00.077,f
34197,2532,33033,,2014-03-18 07:26:00.083,f
34198,2532,33034,,2014-03-18 07:26:00.087,f
34199,2532,33035,,2014-03-18 07:26:00.097,f
34200,2532,33039,,2014-03-18 07:26:00.103,f
34201,2532,33156,,2014-03-18 07:26:00.107,f
34202,2532,33157,,2014-03-18 07:26:00.113,f
34203,2532,33158,,2014-03-18 07:26:00.117,f
34204,2532,33170,,2014-03-18 07:26:00.123,f
34205,2532,33176,,2014-03-18 07:26:00.127,f
34206,2532,33177,,2014-03-18 07:26:00.133,f
34207,2532,33186,,2014-03-18 07:26:00.137,f
34208,2532,33187,,2014-03-18 07:26:00.140,f
34209,2532,33189,,2014-03-18 07:26:00.147,f
34210,2532,33190,,2014-03-18 07:26:00.170,f
34211,2532,33196,,2014-03-18 07:26:00.180,f
34212,2533,33030,,2014-03-18 07:26:00.677,f
34213,2533,33031,,2014-03-18 07:26:00.683,f
34214,2533,33032,,2014-03-18 07:26:00.687,f
34215,2533,33033,,2014-03-18 07:26:00.693,f
34216,2533,33034,,2014-03-18 07:26:00.697,f
34217,2533,33035,,2014-03-18 07:26:00.703,f
34218,2533,33039,,2014-03-18 07:26:00.707,f
34219,2533,33156,,2014-03-18 07:26:00.713,f
34220,2533,33157,,2014-03-18 07:26:00.720,f
34221,2533,33158,,2014-03-18 07:26:00.723,f
34222,2533,33170,,2014-03-18 07:26:00.727,f
34223,2533,33176,,2014-03-18 07:26:00.733,f
34224,2533,33177,,2014-03-18 07:26:00.737,f
34225,2533,33186,,2014-03-18 07:26:00.740,f
34226,2533,33187,,2014-03-18 07:26:00.747,f
34227,2533,33189,,2014-03-18 07:26:00.750,f
34228,2533,33190,,2014-03-18 07:26:00.753,f
34229,2533,33196,,2014-03-18 07:26:00.757,f
34230,2535,33030,,2014-03-18 07:26:01.233,f
34231,2535,33031,,2014-03-18 07:26:01.237,f
34232,2535,33032,,2014-03-18 07:26:01.240,f
34233,2535,33033,,2014-03-18 07:26:01.243,f
34234,2535,33034,,2014-03-18 07:26:01.247,f
34235,2535,33035,,2014-03-18 07:26:01.253,f
34236,2535,33039,,2014-03-18 07:26:01.263,f
34237,2535,33156,,2014-03-18 07:26:01.267,f
34238,2535,33157,,2014-03-18 07:26:01.273,f
34239,2535,33158,,2014-03-18 07:26:01.277,f
34240,2535,33170,,2014-03-18 07:26:01.280,f
34241,2535,33176,,2014-03-18 07:26:01.287,f
34242,2535,33177,,2014-03-18 07:26:01.290,f
34243,2535,33186,,2014-03-18 07:26:01.293,f
34244,2535,33187,,2014-03-18 07:26:01.297,f
34245,2535,33189,,2014-03-18 07:26:01.303,f
34246,2535,33190,,2014-03-18 07:26:01.307,f
34247,2535,33196,,2014-03-18 07:26:01.310,f
34248,2539,33030,,2014-03-18 07:26:01.790,f
34249,2539,33031,,2014-03-18 07:26:01.793,f
34250,2539,33032,,2014-03-18 07:26:01.803,f
34251,2539,33033,,2014-03-18 07:26:01.807,f
34252,2539,33034,,2014-03-18 07:26:01.810,f
34253,2539,33035,,2014-03-18 07:26:01.813,f
34254,2539,33039,,2014-03-18 07:26:01.817,f
34255,2539,33156,,2014-03-18 07:26:01.823,f
34256,2539,33157,,2014-03-18 07:26:01.827,f
34257,2539,33158,,2014-03-18 07:26:01.830,f
34258,2539,33170,,2014-03-18 07:26:01.837,f
34259,2539,33176,,2014-03-18 07:26:01.840,f
34260,2539,33177,,2014-03-18 07:26:01.843,f
34261,2539,33186,,2014-03-18 07:26:01.850,f
34262,2539,33187,,2014-03-18 07:26:01.853,f
34263,2539,33189,,2014-03-18 07:26:01.857,f
34264,2539,33190,,2014-03-18 07:26:01.860,f
34265,2539,33196,,2014-03-18 07:26:01.867,f
34266,6188,33030,,2014-03-18 07:26:02.387,f
34267,6188,33031,,2014-03-18 07:26:02.390,f
34268,6188,33032,,2014-03-18 07:26:02.397,f
34269,6188,33033,,2014-03-18 07:26:02.400,f
34270,6188,33034,,2014-03-18 07:26:02.403,f
34271,6188,33035,,2014-03-18 07:26:02.407,f
34272,6188,33039,,2014-03-18 07:26:02.410,f
34273,6188,33156,,2014-03-18 07:26:02.417,f
34274,6188,33157,,2014-03-18 07:26:02.423,f
34275,6188,33158,,2014-03-18 07:26:02.427,f
34276,6188,33170,,2014-03-18 07:26:02.430,f
34277,6188,33176,,2014-03-18 07:26:02.437,f
34278,6188,33177,,2014-03-18 07:26:02.440,f
34279,6188,33186,,2014-03-18 07:26:02.443,f
34280,6188,33187,,2014-03-18 07:26:02.447,f
34281,6188,33189,,2014-03-18 07:26:02.450,f
34282,6188,33190,,2014-03-18 07:26:02.457,f
34283,6188,33196,,2014-03-18 07:26:02.460,f
34284,6186,33030,,2014-03-18 07:26:02.947,f
34285,6186,33031,,2014-03-18 07:26:02.950,f
34286,6186,33032,,2014-03-18 07:26:02.957,f
34287,6186,33033,,2014-03-18 07:26:02.960,f
34288,6186,33034,,2014-03-18 07:26:02.963,f
34289,6186,33035,,2014-03-18 07:26:02.967,f
34290,6186,33039,,2014-03-18 07:26:02.970,f
34291,6186,33156,,2014-03-18 07:26:02.977,f
34292,6186,33157,,2014-03-18 07:26:02.980,f
34293,6186,33158,,2014-03-18 07:26:02.983,f
34294,6186,33170,,2014-03-18 07:26:02.987,f
34295,6186,33176,,2014-03-18 07:26:02.993,f
34296,6186,33177,,2014-03-18 07:26:02.997,f
34297,6186,33186,,2014-03-18 07:26:03.000,f
34298,6186,33187,,2014-03-18 07:26:03.003,f
34299,6186,33189,,2014-03-18 07:26:03.007,f
34300,6186,33190,,2014-03-18 07:26:03.013,f
34301,6186,33196,,2014-03-18 07:26:03.017,f
37709,4459,33002,,2015-04-16 09:57:02.947,f
34340,3978,33002,,2014-03-18 08:38:35.103,f
34341,5561,33002,,2014-03-18 08:40:43.633,f
34342,3980,33002,,2014-03-18 08:41:57.400,f
34343,3979,33002,,2014-03-18 08:43:52.793,f
34344,1592,33002,,2014-03-18 08:47:45.947,f
34345,1590,33002,,2014-03-18 08:48:29.797,f
34346,1591,33002,,2014-03-18 08:49:02.133,f
34347,1607,32003,,2014-03-18 14:35:48.120,f
34348,1608,32003,,2014-03-18 14:39:17.057,f
34349,1276,33002,,2014-03-18 14:47:29.640,f
34350,1280,33002,,2014-03-18 14:48:38.733,f
34351,1278,33002,,2014-03-18 14:48:39.913,f
